HUISHOUDNR,TYPHH,rinpersoon,PLHH,REFPERSOONHH,NUMBERPERSHH,DATUMAANVANGHH,DATUMEINDEHH,AANTALOVHH,AANTALKINDHH,AANTALPERSHH,EVENT,GEBJAARJONGSTEKINDHH,GEBMAANDJONGSTEKINDHH,GEBJAAROUDSTEKINDHH,GEBMAANDOUDSTEKINDHH
e247a388,single parent household,0a40e5d9,child living at home,0,4,19960101,19970101,1,3,4,breakup,,--,,--
e247a388,single parent household,0f2fa5b6,child living at home,0,4,19960101,19970101,1,3,4,breakup,,--,,--
74af33ff,couple with children,2529c234,partner in couple with children,1,3,19960101,19970101,2,1,3,nothing,2015.0,01,2010.0,05
74af33ff,couple with children,72fe4927,child living at home,1,3,19960101,19970101,2,1,3,nothing,2015.0,01,2010.0,05
74af33ff,couple with children,c6037469,partner in couple with children,1,3,19960101,19970101,2,1,3,nothing,2015.0,01,2010.0,05
209aa150,couple with children,258f8688,partner in couple with children,1,4,19960101,19970101,2,2,4,nothing,2015.0,01,2010.0,05
209aa150,couple with children,59fa34f5,partner in couple with children,1,4,19960101,19970101,2,2,4,nothing,2015.0,01,2010.0,05
209aa150,couple with children,3ba38ad9,child living at home,1,4,19960101,19970101,2,2,4,nothing,2015.0,01,2010.0,05
209aa150,couple with children,9adcc9d9,child living at home,1,4,19960101,19970101,2,2,4,nothing,2015.0,01,2010.0,05
e234b85b,couple with children,7bf44970,partner in couple with children,0,3,19960101,19970101,2,1,3,nothing,2015.0,01,2010.0,05
e234b85b,couple with children,f56cdf75,partner in couple with children,0,3,19960101,19970101,2,1,3,nothing,2015.0,01,2010.0,05
e234b85b,couple with children,ca2388f4,child living at home,0,3,19960101,19970101,2,1,3,nothing,2015.0,01,2010.0,05
08a2907d,couple with children,6e502114,partner in couple with children,1,3,19960101,19970101,2,1,3,nothing,2015.0,01,2010.0,05
08a2907d,couple with children,14cc8874,partner in couple with children,1,3,19960101,19970101,2,1,3,nothing,2015.0,01,2010.0,05
08a2907d,couple with children,44af06aa,child living at home,1,3,19960101,19970101,2,1,3,nothing,2015.0,01,2010.0,05
2f8f4f91,couple with children,1ffd7fc7,partner in couple with children,1,6,19960101,19970101,2,4,6,nothing,2015.0,01,2010.0,05
2f8f4f91,couple with children,4aea7cf3,partner in couple with children,1,6,19960101,19970101,2,4,6,nothing,2015.0,01,2010.0,05
2f8f4f91,couple with children,e4a2ede6,child living at home,1,6,19960101,19970101,2,4,6,nothing,2015.0,01,2010.0,05
2f8f4f91,couple with children,632285e7,child living at home,1,6,19960101,19970101,2,4,6,nothing,2015.0,01,2010.0,05
2f8f4f91,couple with children,a4d17dea,child living at home,1,6,19960101,19970101,2,4,6,nothing,2015.0,01,2010.0,05
2f8f4f91,couple with children,7cf5f487,child living at home,1,6,19960101,19970101,2,4,6,nothing,2015.0,01,2010.0,05
132043f8,couple with children,ea823345,partner in couple with children,1,3,19960101,19970101,2,1,3,nothing,2015.0,01,2010.0,05
132043f8,couple with children,233589b4,partner in couple with children,1,3,19960101,19970101,2,1,3,nothing,2015.0,01,2010.0,05
132043f8,couple with children,431afb67,child living at home,1,3,19960101,19970101,2,1,3,nothing,2015.0,01,2010.0,05
c2ad215f,single person household,7bbbb243,single person,0,1,19960101,19970101,1,0,1,nothing,,--,,--
fc8b8a8e,single parent household,6552cad3,parent in single parent household,1,2,19960101,19970101,1,1,2,nothing,,--,,--
fc8b8a8e,single parent household,5400c80f,child living at home,1,2,19960101,19970101,1,1,2,nothing,,--,,--
0991f51c,single person household,25f62937,single person,0,1,19960101,19970101,1,0,1,breakup,,--,,--
bd235e2a,single parent household,3f5ebeb5,parent in single parent household,1,3,19960101,19970101,1,2,3,breakup,,--,,--
bd235e2a,single parent household,2e09a328,child living at home,1,3,19960101,19970101,1,2,3,breakup,,--,,--
bd235e2a,single parent household,d26aa9c8,child living at home,1,3,19960101,19970101,1,2,3,breakup,,--,,--
10f8e544,couple with children,81af85af,partner in couple with children,1,4,19960101,19970101,2,2,4,couple_formed,2015.0,01,2010.0,05
10f8e544,couple with children,6f39175f,child living at home,1,4,19960101,19970101,2,2,4,couple_formed,2015.0,01,2010.0,05
10f8e544,couple with children,071d2fae,child living at home,1,4,19960101,19970101,2,2,4,couple_formed,2015.0,01,2010.0,05
10f8e544,couple with children,fbd0ef51,partner in couple with children,1,4,19960101,19970101,2,2,4,couple_formed,2015.0,01,2010.0,05
4af36296,couple with children,10c6dd08,partner in couple with children,1,4,19960101,19970101,2,2,4,nothing,2015.0,01,2010.0,05
4af36296,couple with children,139e32d2,partner in couple with children,1,4,19960101,19970101,2,2,4,nothing,2015.0,01,2010.0,05
4af36296,couple with children,9c694baa,child living at home,1,4,19960101,19970101,2,2,4,nothing,2015.0,01,2010.0,05
4af36296,couple with children,107dfe2f,child living at home,1,4,19960101,19970101,2,2,4,nothing,2015.0,01,2010.0,05
fe2080c1,single parent household,1390b466,parent in single parent household,0,2,19960101,19970101,1,1,2,child_born,,--,,--
fe2080c1,single parent household,9a7b7d35,child living at home,0,2,19960101,19970101,1,1,2,child_born,,--,,--
abd2c51a,single parent household,7d1e7314,parent in single parent household,0,2,19960101,19970101,1,1,2,nothing,,--,,--
abd2c51a,single parent household,2ebaa29b,child living at home,0,2,19960101,19970101,1,1,2,nothing,,--,,--
dbd51cfe,single person household,09ddc7b3,single person,1,1,19960101,19970101,1,0,1,breakup,,--,,--
ada9f4f3,single parent household,e49e7546,parent in single parent household,0,4,19960101,19970101,1,3,4,breakup,,--,,--
ada9f4f3,single parent household,c1fde851,child living at home,0,4,19960101,19970101,1,3,4,breakup,,--,,--
ada9f4f3,single parent household,89174a75,child living at home,0,4,19960101,19970101,1,3,4,breakup,,--,,--
ada9f4f3,single parent household,1aad4d21,child living at home,0,4,19960101,19970101,1,3,4,breakup,,--,,--
87631c54,single person household,d2a3d544,single person,1,1,19960101,19970101,1,0,1,nothing,,--,,--
7c09aa59,couple with children,91d53e3d,partner in couple with children,0,4,19960101,19970101,2,2,4,couple_formed,2015.0,01,2010.0,05
7c09aa59,couple with children,2c80db7c,child living at home,0,4,19960101,19970101,2,2,4,couple_formed,2015.0,01,2010.0,05
7c09aa59,couple with children,065c6fdb,partner in couple with children,0,4,19960101,19970101,2,2,4,couple_formed,2015.0,01,2010.0,05
7c09aa59,couple with children,598079e0,child living at home,0,4,19960101,19970101,2,2,4,couple_formed,2015.0,01,2010.0,05
6b3bcd89,single person household,86156e3e,single person,0,1,19960101,19970101,1,0,1,breakup,,--,,--
4720d466,single parent household,62ee4e0f,parent in single parent household,0,3,19960101,19970101,1,2,3,breakup,,--,,--
4720d466,single parent household,13752d51,child living at home,0,3,19960101,19970101,1,2,3,breakup,,--,,--
4720d466,single parent household,bb32d214,child living at home,0,3,19960101,19970101,1,2,3,breakup,,--,,--
7bf027a4,single parent household,42e1d779,parent in single parent household,0,2,19960101,19970101,1,1,2,nothing,,--,,--
7bf027a4,single parent household,8d532ea9,child living at home,0,2,19960101,19970101,1,1,2,nothing,,--,,--
f06b069f,couple with children,360d4f1e,partner in couple with children,0,4,19960101,19970101,2,2,4,child_born,2015.0,01,2010.0,05
f06b069f,couple with children,47b33c2e,child living at home,0,4,19960101,19970101,2,2,4,child_born,2015.0,01,2010.0,05
f06b069f,couple with children,1a21dde6,partner in couple with children,0,4,19960101,19970101,2,2,4,child_born,2015.0,01,2010.0,05
f06b069f,couple with children,a2fbcd74,child living at home,0,4,19960101,19970101,2,2,4,child_born,2015.0,01,2010.0,05
d6b01104,single person household,cfca295f,single person,1,1,19960101,19970101,1,0,1,nothing,,--,,--
96a21716,couple without children,67f5662c,partner in couple without children,1,2,19960101,19970101,2,0,2,couple_formed,2015.0,01,2010.0,05
96a21716,couple without children,50eea3e7,partner in couple without children,1,2,19960101,19970101,2,0,2,couple_formed,2015.0,01,2010.0,05
a1b95504,couple with children,1ea14ee1,partner in couple with children,0,3,19960101,19970101,2,1,3,nothing,2015.0,01,2010.0,05
a1b95504,couple with children,b0be63da,partner in couple with children,0,3,19960101,19970101,2,1,3,nothing,2015.0,01,2010.0,05
a1b95504,couple with children,5b8fb8dd,child living at home,0,3,19960101,19970101,2,1,3,nothing,2015.0,01,2010.0,05
e5831945,couple with children,72f80403,partner in couple with children,0,3,19960101,19970101,2,1,3,nothing,2015.0,01,2010.0,05
e5831945,couple with children,140386b1,partner in couple with children,0,3,19960101,19970101,2,1,3,nothing,2015.0,01,2010.0,05
e5831945,couple with children,956d4b09,child living at home,0,3,19960101,19970101,2,1,3,nothing,2015.0,01,2010.0,05
13b54261,single person household,eed13e3b,single person,0,1,19960101,19970101,1,0,1,breakup,,--,,--
5d4cf33d,single parent household,74580dc3,parent in single parent household,0,4,19960101,19970101,1,3,4,breakup,,--,,--
5d4cf33d,single parent household,9459d6e7,child living at home,0,4,19960101,19970101,1,3,4,breakup,,--,,--
5d4cf33d,single parent household,a569e192,child living at home,0,4,19960101,19970101,1,3,4,breakup,,--,,--
5d4cf33d,single parent household,b9f9edca,child living at home,0,4,19960101,19970101,1,3,4,breakup,,--,,--
29c4033e,couple with children,747b6ceb,partner in couple with children,0,3,19960101,19970101,2,1,3,nothing,2015.0,01,2010.0,05
29c4033e,couple with children,77fdb7e6,partner in couple with children,0,3,19960101,19970101,2,1,3,nothing,2015.0,01,2010.0,05
29c4033e,couple with children,f180d1a8,child living at home,0,3,19960101,19970101,2,1,3,nothing,2015.0,01,2010.0,05
32df0812,couple without children,f8eea61b,partner in couple without children,0,2,19960101,19970101,2,0,2,couple_formed,2015.0,01,2010.0,05
32df0812,couple without children,e20c50e0,partner in couple without children,0,2,19960101,19970101,2,0,2,couple_formed,2015.0,01,2010.0,05
e7b85067,couple with children,613ecc45,partner in couple with children,0,5,19960101,19970101,2,3,5,nothing,2015.0,01,2010.0,05
e7b85067,couple with children,f79dd4ec,child living at home,0,5,19960101,19970101,2,3,5,nothing,2015.0,01,2010.0,05
e7b85067,couple with children,dd5ef0fb,child living at home,0,5,19960101,19970101,2,3,5,nothing,2015.0,01,2010.0,05
e7b85067,couple with children,e8fb7b2c,partner in couple with children,0,5,19960101,19970101,2,3,5,nothing,2015.0,01,2010.0,05
e7b85067,couple with children,4da31971,child living at home,0,5,19960101,19970101,2,3,5,nothing,2015.0,01,2010.0,05
90643727,couple with children,9a2314e4,partner in couple with children,1,3,19960101,19970101,2,1,3,nothing,2015.0,01,2010.0,05
90643727,couple with children,d5c78e68,partner in couple with children,1,3,19960101,19970101,2,1,3,nothing,2015.0,01,2010.0,05
90643727,couple with children,958838dc,child living at home,1,3,19960101,19970101,2,1,3,nothing,2015.0,01,2010.0,05
0e1d4b8d,single parent household,5d1fa6e6,parent in single parent household,1,5,19960101,19970101,1,4,5,child_born,,--,,--
0e1d4b8d,single parent household,88f0a3b7,child living at home,1,5,19960101,19970101,1,4,5,child_born,,--,,--
0e1d4b8d,single parent household,314a7d66,child living at home,1,5,19960101,19970101,1,4,5,child_born,,--,,--
0e1d4b8d,single parent household,7aef32f5,child living at home,1,5,19960101,19970101,1,4,5,child_born,,--,,--
0e1d4b8d,single parent household,72c6cd11,child living at home,1,5,19960101,19970101,1,4,5,child_born,,--,,--
67ced334,single person household,5d61fca4,single person,1,1,19960101,19970101,1,0,1,breakup,,--,,--
3e1f93c5,single parent household,333bff38,parent in single parent household,1,3,19960101,19970101,1,2,3,breakup,,--,,--
3e1f93c5,single parent household,f8d46568,child living at home,1,3,19960101,19970101,1,2,3,breakup,,--,,--
3e1f93c5,single parent household,32e6135d,child living at home,1,3,19960101,19970101,1,2,3,breakup,,--,,--
dcc1b745,couple with children,988e4ed4,partner in couple with children,1,4,19960101,19970101,2,2,4,couple_formed,2015.0,01,2010.0,05
dcc1b745,couple with children,1174a618,partner in couple with children,1,4,19960101,19970101,2,2,4,couple_formed,2015.0,01,2010.0,05
dcc1b745,couple with children,8de13616,child living at home,1,4,19960101,19970101,2,2,4,couple_formed,2015.0,01,2010.0,05
dcc1b745,couple with children,1cb215c3,child living at home,1,4,19960101,19970101,2,2,4,couple_formed,2015.0,01,2010.0,05
fc45e500,couple with children,90ac61b8,partner in couple with children,0,4,19960101,19970101,2,2,4,nothing,2015.0,01,2010.0,05
fc45e500,couple with children,00de943a,partner in couple with children,0,4,19960101,19970101,2,2,4,nothing,2015.0,01,2010.0,05
fc45e500,couple with children,2f4df10a,child living at home,0,4,19960101,19970101,2,2,4,nothing,2015.0,01,2010.0,05
fc45e500,couple with children,6aa9c460,child living at home,0,4,19960101,19970101,2,2,4,nothing,2015.0,01,2010.0,05
2a8a66d6,couple with children,b9cc0875,partner in couple with children,0,5,19960101,19970101,2,3,5,nothing,2015.0,01,2010.0,05
2a8a66d6,couple with children,e134831f,partner in couple with children,0,5,19960101,19970101,2,3,5,nothing,2015.0,01,2010.0,05
2a8a66d6,couple with children,ee6120a8,child living at home,0,5,19960101,19970101,2,3,5,nothing,2015.0,01,2010.0,05
2a8a66d6,couple with children,998de174,child living at home,0,5,19960101,19970101,2,3,5,nothing,2015.0,01,2010.0,05
2a8a66d6,couple with children,066f94a5,child living at home,0,5,19960101,19970101,2,3,5,nothing,2015.0,01,2010.0,05
066c8385,couple with children,92779d19,partner in couple with children,0,8,19960101,19970101,2,6,8,child_born,2015.0,01,2010.0,05
066c8385,couple with children,78faee21,child living at home,0,8,19960101,19970101,2,6,8,child_born,2015.0,01,2010.0,05
066c8385,couple with children,90d5743c,child living at home,0,8,19960101,19970101,2,6,8,child_born,2015.0,01,2010.0,05
066c8385,couple with children,38501897,partner in couple with children,0,8,19960101,19970101,2,6,8,child_born,2015.0,01,2010.0,05
066c8385,couple with children,9bf5cf92,child living at home,0,8,19960101,19970101,2,6,8,child_born,2015.0,01,2010.0,05
066c8385,couple with children,65f0675d,child living at home,0,8,19960101,19970101,2,6,8,child_born,2015.0,01,2010.0,05
066c8385,couple with children,275e2656,child living at home,0,8,19960101,19970101,2,6,8,child_born,2015.0,01,2010.0,05
066c8385,couple with children,440d792d,child living at home,0,8,19960101,19970101,2,6,8,child_born,2015.0,01,2010.0,05
f0802d9a,couple with children,62252a84,partner in couple with children,0,3,19960101,19970101,2,1,3,nothing,2015.0,01,2010.0,05
f0802d9a,couple with children,c12407df,partner in couple with children,0,3,19960101,19970101,2,1,3,nothing,2015.0,01,2010.0,05
f0802d9a,couple with children,9fd4e78b,child living at home,0,3,19960101,19970101,2,1,3,nothing,2015.0,01,2010.0,05
44515a3c,single person household,3f5121bb,single person,1,1,19960101,19970101,1,0,1,nothing,,--,,--
f8842bbd,couple with children,0ff909bf,partner in couple with children,0,4,19960101,19970101,2,2,4,nothing,2015.0,01,2010.0,05
f8842bbd,couple with children,6bb4839d,child living at home,0,4,19960101,19970101,2,2,4,nothing,2015.0,01,2010.0,05
f8842bbd,couple with children,29cce000,child living at home,0,4,19960101,19970101,2,2,4,nothing,2015.0,01,2010.0,05
f8842bbd,couple with children,afa14be4,partner in couple with children,0,4,19960101,19970101,2,2,4,nothing,2015.0,01,2010.0,05
8d17f6ec,single person household,96fea608,single person,1,1,19960101,19970101,1,0,1,nothing,,--,,--
15e6e598,couple with children,20ddecae,partner in couple with children,0,3,19960101,19970101,2,1,3,couple_formed,2015.0,01,2010.0,05
15e6e598,couple with children,ae3e6c83,partner in couple with children,0,3,19960101,19970101,2,1,3,couple_formed,2015.0,01,2010.0,05
15e6e598,couple with children,ae5e8294,child living at home,0,3,19960101,19970101,2,1,3,couple_formed,2015.0,01,2010.0,05
f03eb2bc,couple with children,a890f397,partner in couple with children,1,3,19960101,19970101,2,1,3,nothing,2015.0,01,2010.0,05
f03eb2bc,couple with children,39065f81,partner in couple with children,1,3,19960101,19970101,2,1,3,nothing,2015.0,01,2010.0,05
f03eb2bc,couple with children,64661bf2,child living at home,1,3,19960101,19970101,2,1,3,nothing,2015.0,01,2010.0,05
bce5e6ab,couple with children,47b0ea8f,partner in couple with children,0,4,19960101,19970101,2,2,4,nothing,2015.0,01,2010.0,05
bce5e6ab,couple with children,93df9b6f,child living at home,0,4,19960101,19970101,2,2,4,nothing,2015.0,01,2010.0,05
bce5e6ab,couple with children,01ff6239,partner in couple with children,0,4,19960101,19970101,2,2,4,nothing,2015.0,01,2010.0,05
bce5e6ab,couple with children,a22fee9b,child living at home,0,4,19960101,19970101,2,2,4,nothing,2015.0,01,2010.0,05
c8fc1219,couple with children,45ce518f,partner in couple with children,1,3,19960101,19970101,2,1,3,child_born,2015.0,01,2010.0,05
c8fc1219,couple with children,3ce7f016,partner in couple with children,1,3,19960101,19970101,2,1,3,child_born,2015.0,01,2010.0,05
c8fc1219,couple with children,33e759a1,child living at home,1,3,19960101,19970101,2,1,3,child_born,2015.0,01,2010.0,05
97d1bc32,couple with children,d3dfd4b6,partner in couple with children,0,3,19960101,19970101,2,1,3,nothing,2015.0,01,2010.0,05
97d1bc32,couple with children,5252c7e7,partner in couple with children,0,3,19960101,19970101,2,1,3,nothing,2015.0,01,2010.0,05
97d1bc32,couple with children,37e788ce,child living at home,0,3,19960101,19970101,2,1,3,nothing,2015.0,01,2010.0,05
339e7b13,couple with children,54743b1a,partner in couple with children,1,4,19960101,19970101,2,2,4,couple_formed,2015.0,01,2010.0,05
339e7b13,couple with children,a7ef779f,child living at home,1,4,19960101,19970101,2,2,4,couple_formed,2015.0,01,2010.0,05
339e7b13,couple with children,3cc12885,child living at home,1,4,19960101,19970101,2,2,4,couple_formed,2015.0,01,2010.0,05
339e7b13,couple with children,d2669f0e,partner in couple with children,1,4,19960101,19970101,2,2,4,couple_formed,2015.0,01,2010.0,05
fc7f6af2,couple with children,95210866,partner in couple with children,0,5,19960101,19970101,2,3,5,nothing,2015.0,01,2010.0,05
fc7f6af2,couple with children,af4c28d3,child living at home,0,5,19960101,19970101,2,3,5,nothing,2015.0,01,2010.0,05
fc7f6af2,couple with children,5d3911e1,child living at home,0,5,19960101,19970101,2,3,5,nothing,2015.0,01,2010.0,05
fc7f6af2,couple with children,00ec362f,child living at home,0,5,19960101,19970101,2,3,5,nothing,2015.0,01,2010.0,05
fc7f6af2,couple with children,7b4bd059,partner in couple with children,0,5,19960101,19970101,2,3,5,nothing,2015.0,01,2010.0,05
f32b78fb,couple without children,efe75e6f,partner in couple without children,1,2,19960101,19970101,2,0,2,nothing,2015.0,01,2010.0,05
f32b78fb,couple without children,391a23d4,partner in couple without children,1,2,19960101,19970101,2,0,2,nothing,2015.0,01,2010.0,05
43335efd,couple with children,feb944fc,partner in couple with children,1,3,19960101,19970101,2,1,3,nothing,2015.0,01,2010.0,05
43335efd,couple with children,9497fe99,partner in couple with children,1,3,19960101,19970101,2,1,3,nothing,2015.0,01,2010.0,05
43335efd,couple with children,4426f0b6,child living at home,1,3,19960101,19970101,2,1,3,nothing,2015.0,01,2010.0,05
ea19c5ec,couple with children,2470c7c3,partner in couple with children,0,5,19960101,19970101,2,3,5,nothing,2015.0,01,2010.0,05
ea19c5ec,couple with children,86d1804d,child living at home,0,5,19960101,19970101,2,3,5,nothing,2015.0,01,2010.0,05
ea19c5ec,couple with children,0b96eade,child living at home,0,5,19960101,19970101,2,3,5,nothing,2015.0,01,2010.0,05
ea19c5ec,couple with children,7daa548b,child living at home,0,5,19960101,19970101,2,3,5,nothing,2015.0,01,2010.0,05
ea19c5ec,couple with children,f7d0f81b,partner in couple with children,0,5,19960101,19970101,2,3,5,nothing,2015.0,01,2010.0,05
e56897d7,single parent household,24565357,parent in single parent household,1,2,19960101,19970101,1,1,2,nothing,,--,,--
e56897d7,single parent household,3a820731,child living at home,1,2,19960101,19970101,1,1,2,nothing,,--,,--
103702cf,couple with children,05c72b0c,partner in couple with children,0,4,19960101,19970101,2,2,4,nothing,2015.0,01,2010.0,05
103702cf,couple with children,38be7329,partner in couple with children,0,4,19960101,19970101,2,2,4,nothing,2015.0,01,2010.0,05
103702cf,couple with children,42278a4a,child living at home,0,4,19960101,19970101,2,2,4,nothing,2015.0,01,2010.0,05
103702cf,couple with children,4cfac795,child living at home,0,4,19960101,19970101,2,2,4,nothing,2015.0,01,2010.0,05
2bc904c5,single person household,2afb2f59,single person,1,1,19960101,19970101,1,0,1,nothing,,--,,--
47bc1c2e,single parent household,d07abdba,parent in single parent household,1,3,19960101,19970101,1,2,3,nothing,,--,,--
47bc1c2e,single parent household,dff0098c,child living at home,1,3,19960101,19970101,1,2,3,nothing,,--,,--
47bc1c2e,single parent household,bdacca1a,child living at home,1,3,19960101,19970101,1,2,3,nothing,,--,,--
f1533881,single person household,0ba495d8,single person,1,1,19960101,19970101,1,0,1,breakup,,--,,--
eb7cc96c,single parent household,8c7f1f3d,parent in single parent household,1,6,19960101,19970101,1,5,6,breakup,,--,,--
eb7cc96c,single parent household,f13b0fd7,child living at home,1,6,19960101,19970101,1,5,6,breakup,,--,,--
eb7cc96c,single parent household,a2d1e476,child living at home,1,6,19960101,19970101,1,5,6,breakup,,--,,--
eb7cc96c,single parent household,c6a9b17a,child living at home,1,6,19960101,19970101,1,5,6,breakup,,--,,--
eb7cc96c,single parent household,202b8d62,child living at home,1,6,19960101,19970101,1,5,6,breakup,,--,,--
eb7cc96c,single parent household,65437df4,child living at home,1,6,19960101,19970101,1,5,6,breakup,,--,,--
b1e89be6,couple with children,fef944b5,partner in couple with children,1,6,19960101,19970101,2,4,6,nothing,2015.0,01,2010.0,05
b1e89be6,couple with children,0a72a037,partner in couple with children,1,6,19960101,19970101,2,4,6,nothing,2015.0,01,2010.0,05
b1e89be6,couple with children,664070ff,child living at home,1,6,19960101,19970101,2,4,6,nothing,2015.0,01,2010.0,05
b1e89be6,couple with children,9df52504,child living at home,1,6,19960101,19970101,2,4,6,nothing,2015.0,01,2010.0,05
b1e89be6,couple with children,0cf82f6f,child living at home,1,6,19960101,19970101,2,4,6,nothing,2015.0,01,2010.0,05
b1e89be6,couple with children,020ad9c6,child living at home,1,6,19960101,19970101,2,4,6,nothing,2015.0,01,2010.0,05
c25d94d1,single person household,c67d67e8,single person,0,1,19960101,19970101,1,0,1,breakup,,--,,--
fb05f4fb,single parent household,b5b59232,parent in single parent household,1,5,19960101,19970101,1,4,5,breakup,,--,,--
fb05f4fb,single parent household,f3d730f1,child living at home,1,5,19960101,19970101,1,4,5,breakup,,--,,--
fb05f4fb,single parent household,bd40c64a,child living at home,1,5,19960101,19970101,1,4,5,breakup,,--,,--
fb05f4fb,single parent household,91b27110,child living at home,1,5,19960101,19970101,1,4,5,breakup,,--,,--
fb05f4fb,single parent household,64375f61,child living at home,1,5,19960101,19970101,1,4,5,breakup,,--,,--
3f265d76,single person household,dce61a3f,single person,0,1,19960101,19970101,1,0,1,breakup,,--,,--
281bc709,single parent household,65cf2223,parent in single parent household,0,3,19960101,19970101,1,2,3,breakup,,--,,--
281bc709,single parent household,6a87fee6,child living at home,0,3,19960101,19970101,1,2,3,breakup,,--,,--
281bc709,single parent household,1d331e19,child living at home,0,3,19960101,19970101,1,2,3,breakup,,--,,--
59117a0c,single person household,2b3b9f4e,single person,1,1,19960101,19970101,1,0,1,breakup,,--,,--
2491146a,single parent household,42b51472,parent in single parent household,0,4,19960101,19970101,1,3,4,breakup,,--,,--
2491146a,single parent household,25b1343a,child living at home,0,4,19960101,19970101,1,3,4,breakup,,--,,--
2491146a,single parent household,cedab40e,child living at home,0,4,19960101,19970101,1,3,4,breakup,,--,,--
2491146a,single parent household,93d0f72b,child living at home,0,4,19960101,19970101,1,3,4,breakup,,--,,--
9ff4ecf5,couple with children,8d556723,partner in couple with children,0,6,19960101,19970101,2,4,6,nothing,2015.0,01,2010.0,05
9ff4ecf5,couple with children,91462eb3,partner in couple with children,0,6,19960101,19970101,2,4,6,nothing,2015.0,01,2010.0,05
9ff4ecf5,couple with children,1e918687,child living at home,0,6,19960101,19970101,2,4,6,nothing,2015.0,01,2010.0,05
9ff4ecf5,couple with children,7a7016ad,child living at home,0,6,19960101,19970101,2,4,6,nothing,2015.0,01,2010.0,05
9ff4ecf5,couple with children,9e0d8edc,child living at home,0,6,19960101,19970101,2,4,6,nothing,2015.0,01,2010.0,05
9ff4ecf5,couple with children,bc8f9faf,child living at home,0,6,19960101,19970101,2,4,6,nothing,2015.0,01,2010.0,05
b1445231,couple with children,b7be5eea,partner in couple with children,1,3,19960101,19970101,2,1,3,nothing,2015.0,01,2010.0,05
b1445231,couple with children,ba16bb48,partner in couple with children,1,3,19960101,19970101,2,1,3,nothing,2015.0,01,2010.0,05
b1445231,couple with children,90b36757,child living at home,1,3,19960101,19970101,2,1,3,nothing,2015.0,01,2010.0,05
29d0e3fd,couple with children,31d1b37a,partner in couple with children,0,3,19960101,19970101,2,1,3,nothing,2015.0,01,2010.0,05
29d0e3fd,couple with children,99463cea,child living at home,0,3,19960101,19970101,2,1,3,nothing,2015.0,01,2010.0,05
29d0e3fd,couple with children,5d59b06d,partner in couple with children,0,3,19960101,19970101,2,1,3,nothing,2015.0,01,2010.0,05
5240e1e5,couple with children,3a819d55,partner in couple with children,0,3,19960101,19970101,2,1,3,nothing,2015.0,01,2010.0,05
5240e1e5,couple with children,6205c0c0,partner in couple with children,0,3,19960101,19970101,2,1,3,nothing,2015.0,01,2010.0,05
5240e1e5,couple with children,fefb78c4,child living at home,0,3,19960101,19970101,2,1,3,nothing,2015.0,01,2010.0,05
b3233490,single person household,bd717f5b,single person,0,1,19960101,19970101,1,0,1,breakup,,--,,--
33f7979a,single person household,b6352504,single person,0,1,19960101,19970101,1,0,1,breakup,,--,,--
4bde71b4,couple with children,4b7fe00f,partner in couple with children,0,4,19960101,19970101,2,2,4,couple_formed,2015.0,01,2010.0,05
4bde71b4,couple with children,122bd6c5,partner in couple with children,0,4,19960101,19970101,2,2,4,couple_formed,2015.0,01,2010.0,05
4bde71b4,couple with children,d460ffac,child living at home,0,4,19960101,19970101,2,2,4,couple_formed,2015.0,01,2010.0,05
4bde71b4,couple with children,969b82f5,child living at home,0,4,19960101,19970101,2,2,4,couple_formed,2015.0,01,2010.0,05
32fb99e4,couple with children,a5a2e4fb,partner in couple with children,1,3,19960101,19970101,2,1,3,nothing,2015.0,01,2010.0,05
32fb99e4,couple with children,11cce5b8,partner in couple with children,1,3,19960101,19970101,2,1,3,nothing,2015.0,01,2010.0,05
32fb99e4,couple with children,d3284694,child living at home,1,3,19960101,19970101,2,1,3,nothing,2015.0,01,2010.0,05
fb7a58ea,couple with children,d13f6d11,partner in couple with children,1,3,19960101,19970101,2,1,3,nothing,2015.0,01,2010.0,05
fb7a58ea,couple with children,9725f7a6,partner in couple with children,1,3,19960101,19970101,2,1,3,nothing,2015.0,01,2010.0,05
fb7a58ea,couple with children,f851f264,child living at home,1,3,19960101,19970101,2,1,3,nothing,2015.0,01,2010.0,05
7c2c8ded,couple with children,c7a64a22,partner in couple with children,0,6,19960101,19970101,2,4,6,nothing,2015.0,01,2010.0,05
7c2c8ded,couple with children,453e87c3,partner in couple with children,0,6,19960101,19970101,2,4,6,nothing,2015.0,01,2010.0,05
7c2c8ded,couple with children,5eabd9a6,child living at home,0,6,19960101,19970101,2,4,6,nothing,2015.0,01,2010.0,05
7c2c8ded,couple with children,7c267e20,child living at home,0,6,19960101,19970101,2,4,6,nothing,2015.0,01,2010.0,05
7c2c8ded,couple with children,6a9d5e26,child living at home,0,6,19960101,19970101,2,4,6,nothing,2015.0,01,2010.0,05
7c2c8ded,couple with children,2b692ee4,child living at home,0,6,19960101,19970101,2,4,6,nothing,2015.0,01,2010.0,05
8e23f6c1,couple with children,7b123abc,partner in couple with children,1,3,19960101,19970101,2,1,3,nothing,2015.0,01,2010.0,05
8e23f6c1,couple with children,fbd9472e,partner in couple with children,1,3,19960101,19970101,2,1,3,nothing,2015.0,01,2010.0,05
