rinpersoon,education_level,GBAGEBOORTEJAAR,OPLNIVSOI2016AGG4HBMETNIRWO,OPLNIVSOI2016AGG4HGMETNIRWO,RICHTdetailISCEDF2013HBmetNIRWO,RICHTdetailISCEDF2013HGmetNIRWO,OPLNIVSOI2021AGG4HBmetNIRWO,OPLNIVSOI2021AGG4HGmetNIRWO,RICHTSOI2021SCEDF2013HBNIRWO,RICHTSOI2021SCEDF2013HGNIRWO,year
14b81d90,9.0,1984,-,-,-,-,-,-,-,-,2013
175b8f18,6.0,1996,-,-,-,-,-,-,-,-,2013
1721fd10,10.0,1989,-,-,-,-,-,-,-,-,2013
cabc37fc,6.0,1999,-,-,-,-,-,-,-,-,2013
fbf32ad4,8.0,1998,-,-,-,-,-,-,-,-,2013
e29699a6,18.0,1984,-,-,-,-,-,-,-,-,2013
aea0aeb5,8.0,1990,-,-,-,-,-,-,-,-,2013
5fa123a8,11.0,1990,-,-,-,-,-,-,-,-,2013
f12d2de7,2.0,1990,-,-,-,-,-,-,-,-,2013
e2150888,13.0,1990,-,-,-,-,-,-,-,-,2013
9f3cc1c6,14.0,1995,-,-,-,-,-,-,-,-,2013
e682904c,6.0,1991,-,-,-,-,-,-,-,-,2013
9e9e302a,14.0,1996,-,-,-,-,-,-,-,-,2013
afc0fa25,12.0,1999,-,-,-,-,-,-,-,-,2013
af57e26d,6.0,1988,-,-,-,-,-,-,-,-,2013
bcfc455d,14.0,1984,-,-,-,-,-,-,-,-,2013
ae363595,8.0,1985,-,-,-,-,-,-,-,-,2013
ae6e283d,11.0,1998,-,-,-,-,-,-,-,-,2013
e47cee11,17.0,1997,-,-,-,-,-,-,-,-,2013
ed6287cc,9.0,1994,-,-,-,-,-,-,-,-,2013
1b51ffc9,12.0,1986,-,-,-,-,-,-,-,-,2013
f730234e,14.0,1983,-,-,-,-,-,-,-,-,2013
3a4bdd36,17.0,1987,-,-,-,-,-,-,-,-,2013
f73200ff,9.0,1989,-,-,-,-,-,-,-,-,2013
3d917ab1,11.0,1991,-,-,-,-,-,-,-,-,2013
3dc114a4,17.0,1991,-,-,-,-,-,-,-,-,2013
3ddd0194,7.0,1985,-,-,-,-,-,-,-,-,2013
3d5b157f,18.0,1987,-,-,-,-,-,-,-,-,2013
3d729bd1,18.0,1982,-,-,-,-,-,-,-,-,2013
60089b5a,16.0,1987,-,-,-,-,-,-,-,-,2013
601255ef,8.0,1986,-,-,-,-,-,-,-,-,2013
790b9fb9,3.0,1983,-,-,-,-,-,-,-,-,2013
790bed25,18.0,1991,-,-,-,-,-,-,-,-,2013
78b104b4,10.0,1992,-,-,-,-,-,-,-,-,2013
18ac81d5,17.0,1983,-,-,-,-,-,-,-,-,2013
d7da4787,11.0,1982,-,-,-,-,-,-,-,-,2013
d7d0a63a,15.0,1992,-,-,-,-,-,-,-,-,2013
d7736858,9.0,1982,-,-,-,-,-,-,-,-,2013
fb6b3258,18.0,1996,-,-,-,-,-,-,-,-,2013
c381395d,2.0,1986,-,-,-,-,-,-,-,-,2013
89991a92,2.0,1982,-,-,-,-,-,-,-,-,2013
8943f9aa,11.0,1992,-,-,-,-,-,-,-,-,2013
ca5f80c9,9.0,1991,-,-,-,-,-,-,-,-,2013
6377ded1,5.0,1984,-,-,-,-,-,-,-,-,2013
bfa1db56,9.0,1998,-,-,-,-,-,-,-,-,2013
a0186322,17.0,1982,-,-,-,-,-,-,-,-,2013
9fd7099d,17.0,1994,-,-,-,-,-,-,-,-,2013
ae746907,2.0,1999,-,-,-,-,-,-,-,-,2013
ae94ab40,15.0,1988,-,-,-,-,-,-,-,-,2013
ae9f186f,5.0,1988,-,-,-,-,-,-,-,-,2013
1a2da6b8,13.0,1985,-,-,-,-,-,-,-,-,2013
19f6def7,17.0,1994,-,-,-,-,-,-,-,-,2013
6065b1fe,18.0,1986,-,-,-,-,-,-,-,-,2013
88ff3322,5.0,1997,-,-,-,-,-,-,-,-,2013
88ff400f,2.0,1984,-,-,-,-,-,-,-,-,2013
eaef3230,13.0,1998,-,-,-,-,-,-,-,-,2013
74e9ac7c,3.0,1997,-,-,-,-,-,-,-,-,2013
1d6438a6,15.0,1985,-,-,-,-,-,-,-,-,2013
1cd9b3bd,5.0,1984,-,-,-,-,-,-,-,-,2013
1ed5e763,5.0,1998,-,-,-,-,-,-,-,-,2013
1e985467,3.0,1985,-,-,-,-,-,-,-,-,2013
d798f723,17.0,1998,-,-,-,-,-,-,-,-,2013
1e0d7e1f,13.0,1984,-,-,-,-,-,-,-,-,2013
1e242b4f,12.0,1989,-,-,-,-,-,-,-,-,2013
1dcc4513,3.0,1987,-,-,-,-,-,-,-,-,2013
1ab3050f,8.0,1995,-,-,-,-,-,-,-,-,2013
19a1c26b,10.0,1995,-,-,-,-,-,-,-,-,2013
1de9d675,18.0,1999,-,-,-,-,-,-,-,-,2013
bd20aff3,6.0,1986,-,-,-,-,-,-,-,-,2013
abcbb466,4.0,1991,-,-,-,-,-,-,-,-,2013
abdf982e,7.0,1999,-,-,-,-,-,-,-,-,2013
9153aa5c,8.0,1998,-,-,-,-,-,-,-,-,2013
90d06b69,15.0,1988,-,-,-,-,-,-,-,-,2013
ca65baac,12.0,1984,-,-,-,-,-,-,-,-,2013
396a943e,14.0,1983,-,-,-,-,-,-,-,-,2013
38f7adb9,15.0,1986,-,-,-,-,-,-,-,-,2013
f752a2d7,4.0,1984,-,-,-,-,-,-,-,-,2013
3a918901,8.0,1998,-,-,-,-,-,-,-,-,2013
3c3cb36c,3.0,1998,-,-,-,-,-,-,-,-,2013
3bab7d2f,2.0,1983,-,-,-,-,-,-,-,-,2013
3b8a3079,6.0,1999,-,-,-,-,-,-,-,-,2013
a0485d74,5.0,1983,-,-,-,-,-,-,-,-,2013
61214f55,11.0,1990,-,-,-,-,-,-,-,-,2013
60c442cd,6.0,1985,-,-,-,-,-,-,-,-,2013
39f18743,16.0,1995,-,-,-,-,-,-,-,-,2013
e953af2c,5.0,1999,-,-,-,-,-,-,-,-,2013
91462b86,8.0,1986,-,-,-,-,-,-,-,-,2013
7577de1e,9.0,1999,-,-,-,-,-,-,-,-,2013
755352e6,3.0,1993,-,-,-,-,-,-,-,-,2013
75328326,7.0,1986,-,-,-,-,-,-,-,-,2013
7536e67e,3.0,1984,-,-,-,-,-,-,-,-,2013
8afde1b1,14.0,1999,-,-,-,-,-,-,-,-,2013
89cd8c48,12.0,1986,-,-,-,-,-,-,-,-,2013
7470982d,17.0,1993,-,-,-,-,-,-,-,-,2013
74c5a36e,16.0,1989,-,-,-,-,-,-,-,-,2013
abf9f261,2.0,1992,-,-,-,-,-,-,-,-,2013
ab94c0b2,6.0,1991,-,-,-,-,-,-,-,-,2013
ab97ba9a,15.0,1996,-,-,-,-,-,-,-,-,2013
ab000810,7.0,1985,-,-,-,-,-,-,-,-,2013
21fb6452,14.0,1992,-,-,-,-,-,-,-,-,2013
2379ae2b,12.0,1994,-,-,-,-,-,-,-,-,2013
a22b0d7c,13.0,1986,-,-,-,-,-,-,-,-,2013
ca1f0c98,5.0,1992,-,-,-,-,-,-,-,-,2013
64a7ba88,12.0,1994,-,-,-,-,-,-,-,-,2013
d2f54597,15.0,1984,-,-,-,-,-,-,-,-,2013
37f313b0,10.0,1987,-,-,-,-,-,-,-,-,2013
379eb1c5,5.0,1985,-,-,-,-,-,-,-,-,2013
376f2d0c,7.0,1986,-,-,-,-,-,-,-,-,2013
372aec4e,6.0,1985,-,-,-,-,-,-,-,-,2013
374a93e3,15.0,1982,-,-,-,-,-,-,-,-,2013
a13ea5d0,18.0,1994,-,-,-,-,-,-,-,-,2013
359d4122,12.0,1985,-,-,-,-,-,-,-,-,2013
a096041d,17.0,1992,-,-,-,-,-,-,-,-,2013
a061f1a8,15.0,1992,-,-,-,-,-,-,-,-,2013
a06d7583,11.0,1993,-,-,-,-,-,-,-,-,2013
f73bdcff,5.0,1996,-,-,-,-,-,-,-,-,2013
64db7fbf,7.0,1989,-,-,-,-,-,-,-,-,2013
650a3ddd,2.0,1993,-,-,-,-,-,-,-,-,2013
d3366e48,5.0,1992,-,-,-,-,-,-,-,-,2013
36f8fe65,17.0,1990,-,-,-,-,-,-,-,-,2013
36d4d199,14.0,1988,-,-,-,-,-,-,-,-,2013
364200da,7.0,1987,-,-,-,-,-,-,-,-,2013
22c16789,18.0,1992,-,-,-,-,-,-,-,-,2013
d6ee203a,4.0,1982,-,-,-,-,-,-,-,-,2013
ee0037da,17.0,1988,-,-,-,-,-,-,-,-,2013
713b1284,11.0,1999,-,-,-,-,-,-,-,-,2013
ee5a0230,6.0,1987,-,-,-,-,-,-,-,-,2013
70cc9180,4.0,1990,-,-,-,-,-,-,-,-,2013
22475d3a,19.0,1992,-,-,-,-,-,-,-,-,2013
220d8d24,19.0,1988,-,-,-,-,-,-,-,-,2013
24308e4d,16.0,1990,-,-,-,-,-,-,-,-,2013
fa839721,7.0,1990,-,-,-,-,-,-,-,-,2013
35b54668,8.0,1986,-,-,-,-,-,-,-,-,2013
639906b8,7.0,1988,-,-,-,-,-,-,-,-,2013
ca3c01df,9.0,1995,-,-,-,-,-,-,-,-,2013
ca40db55,3.0,1990,-,-,-,-,-,-,-,-,2013
237e7816,14.0,1983,-,-,-,-,-,-,-,-,2013
bdc8275d,2.0,1989,-,-,-,-,-,-,-,-,2013
c33a41c7,2.0,1987,-,-,-,-,-,-,-,-,2013
aa905a5b,17.0,1983,-,-,-,-,-,-,-,-,2013
aaa23244,5.0,1986,-,-,-,-,-,-,-,-,2013
aac44b0d,4.0,1987,-,-,-,-,-,-,-,-,2013
aa4a745e,8.0,1990,-,-,-,-,-,-,-,-,2013
d68bd438,17.0,1990,-,-,-,-,-,-,-,-,2013
a97833ae,15.0,1990,-,-,-,-,-,-,-,-,2013
c9e89a9f,10.0,1987,-,-,-,-,-,-,-,-,2013
65459eec,10.0,1989,-,-,-,-,-,-,-,-,2013
f00d2435,16.0,1997,-,-,-,-,-,-,-,-,2013
6e79326a,8.0,1986,-,-,-,-,-,-,-,-,2013
708ff6d2,4.0,1997,-,-,-,-,-,-,-,-,2013
33bb996f,17.0,1994,-,-,-,-,-,-,-,-,2013
d4331f86,3.0,1984,-,-,-,-,-,-,-,-,2013
d3cfaa86,10.0,1988,-,-,-,-,-,-,-,-,2013
3318c9ec,15.0,1982,-,-,-,-,-,-,-,-,2013
34dacb78,10.0,1992,-,-,-,-,-,-,-,-,2013
3466d5b5,7.0,1988,-,-,-,-,-,-,-,-,2013
343db05a,9.0,1992,-,-,-,-,-,-,-,-,2013
33e268f2,5.0,1986,-,-,-,-,-,-,-,-,2013
64795017,6.0,1994,-,-,-,-,-,-,-,-,2013
66f91903,15.0,1989,-,-,-,-,-,-,-,-,2013
6700aaa6,14.0,1988,-,-,-,-,-,-,-,-,2013
66107eb8,13.0,1989,-,-,-,-,-,-,-,-,2013
a1a4a3ea,8.0,1999,-,-,-,-,-,-,-,-,2013
d38cfb4b,4.0,1984,-,-,-,-,-,-,-,-,2013
6708ce89,5.0,1984,-,-,-,-,-,-,-,-,2013
8fc18926,3.0,1985,-,-,-,-,-,-,-,-,2013
a39065bf,11.0,1985,-,-,-,-,-,-,-,-,2013
a3d59df8,16.0,1982,-,-,-,-,-,-,-,-,2013
a3581a64,16.0,1983,-,-,-,-,-,-,-,-,2013
bf715a82,14.0,1994,-,-,-,-,-,-,-,-,2013
d3b86b01,17.0,1990,-,-,-,-,-,-,-,-,2013
33ee70ae,17.0,1984,-,-,-,-,-,-,-,-,2013
722aed22,5.0,1996,-,-,-,-,-,-,-,-,2013
c7539785,11.0,1990,-,-,-,-,-,-,-,-,2013
c76dde61,13.0,1986,-,-,-,-,-,-,-,-,2013
a8f38600,4.0,1996,-,-,-,-,-,-,-,-,2013
a8b7794e,13.0,1991,-,-,-,-,-,-,-,-,2013
d637353d,10.0,1986,-,-,-,-,-,-,-,-,2013
26680290,3.0,1982,-,-,-,-,-,-,-,-,2013
25efb810,13.0,1985,-,-,-,-,-,-,-,-,2013
323c3e0c,17.0,1996,-,-,-,-,-,-,-,-,2013
323c634c,9.0,1987,-,-,-,-,-,-,-,-,2013
32489cf4,7.0,1985,-,-,-,-,-,-,-,-,2013
8ff6e239,7.0,1994,-,-,-,-,-,-,-,-,2013
8ffb6604,5.0,1993,-,-,-,-,-,-,-,-,2013
8f9a6e2c,8.0,1990,-,-,-,-,-,-,-,-,2013
8faf24c9,18.0,1984,-,-,-,-,-,-,-,-,2013
70312db5,11.0,1989,-,-,-,-,-,-,-,-,2013
c7ad2b96,11.0,1985,-,-,-,-,-,-,-,-,2013
706c85fa,6.0,1991,-,-,-,-,-,-,-,-,2013
ee847ad6,14.0,1994,-,-,-,-,-,-,-,-,2013
8c6071b9,11.0,1999,-,-,-,-,-,-,-,-,2013
8c1cd29b,2.0,1990,-,-,-,-,-,-,-,-,2013
c390cc3d,8.0,1985,-,-,-,-,-,-,-,-,2013
f9e2b3bc,14.0,1987,-,-,-,-,-,-,-,-,2013
6783d4ef,10.0,1997,-,-,-,-,-,-,-,-,2013
a48730e5,3.0,1994,-,-,-,-,-,-,-,-,2013
d42ad095,7.0,1991,-,-,-,-,-,-,-,-,2013
30ed89df,17.0,1988,-,-,-,-,-,-,-,-,2013
27ea53da,18.0,1989,-,-,-,-,-,-,-,-,2013
26d7cd60,9.0,1984,-,-,-,-,-,-,-,-,2013
e4fa9000,13.0,1995,-,-,-,-,-,-,-,-,2013
a935b6f4,12.0,1994,-,-,-,-,-,-,-,-,2013
6dda41b8,5.0,1996,-,-,-,-,-,-,-,-,2013
6d6f5be3,17.0,1993,-,-,-,-,-,-,-,-,2013
a8683e6b,3.0,1991,-,-,-,-,-,-,-,-,2013
e558b6eb,3.0,1997,-,-,-,-,-,-,-,-,2013
a7bb17f1,2.0,1986,-,-,-,-,-,-,-,-,2013
a75576ae,9.0,1991,-,-,-,-,-,-,-,-,2013
299105d4,4.0,1982,-,-,-,-,-,-,-,-,2013
f85197fb,4.0,1984,-,-,-,-,-,-,-,-,2013
32b34041,2.0,1987,-,-,-,-,-,-,-,-,2013
befbd828,14.0,1991,-,-,-,-,-,-,-,-,2013
be7eecbf,11.0,1983,-,-,-,-,-,-,-,-,2013
a45e93ac,10.0,1987,-,-,-,-,-,-,-,-,2013
8f13ef9f,15.0,1985,-,-,-,-,-,-,-,-,2013
8e5875b9,5.0,1996,-,-,-,-,-,-,-,-,2013
8cda3391,4.0,1984,-,-,-,-,-,-,-,-,2013
8c4ffed9,8.0,1990,-,-,-,-,-,-,-,-,2013
28889055,15.0,1982,-,-,-,-,-,-,-,-,2013
2a9c9803,6.0,1989,-,-,-,-,-,-,-,-,2013
2a50eae6,11.0,1997,-,-,-,-,-,-,-,-,2013
29c3477e,7.0,1987,-,-,-,-,-,-,-,-,2013
29c568cf,8.0,1994,-,-,-,-,-,-,-,-,2013
6bbd5684,5.0,1994,-,-,-,-,-,-,-,-,2013
c820ea69,7.0,1996,-,-,-,-,-,-,-,-,2013
c9fb582f,10.0,1986,-,-,-,-,-,-,-,-,2013
c96bbd84,17.0,1990,-,-,-,-,-,-,-,-,2013
2ce4f0cf,13.0,1991,-,-,-,-,-,-,-,-,2013
2e57ab9e,14.0,1993,-,-,-,-,-,-,-,-,2013
2e7a4582,8.0,1992,-,-,-,-,-,-,-,-,2013
2df5c9d4,10.0,1985,-,-,-,-,-,-,-,-,2013
680bd692,10.0,1989,-,-,-,-,-,-,-,-,2013
681e3287,5.0,1983,-,-,-,-,-,-,-,-,2013
67baf695,17.0,1989,-,-,-,-,-,-,-,-,2013
ef277d99,16.0,1986,-,-,-,-,-,-,-,-,2013
ef4c4542,10.0,1984,-,-,-,-,-,-,-,-,2013
6a1e01b0,18.0,1989,-,-,-,-,-,-,-,-,2013
c8bc10a0,4.0,1982,-,-,-,-,-,-,-,-,2013
6a204ef7,4.0,1993,-,-,-,-,-,-,-,-,2013
2ee7a2e7,18.0,1990,-,-,-,-,-,-,-,-,2013
2f816dee,17.0,1984,-,-,-,-,-,-,-,-,2013
d48e4885,10.0,1989,-,-,-,-,-,-,-,-,2013
d460ef61,2.0,1997,-,-,-,-,-,-,-,-,2013
6aa9c460,16.0,1984,-,-,-,-,-,-,-,-,2013
69811704,6.0,1989,-,-,-,-,-,-,-,-,2013
6988d8ca,7.0,1999,-,-,-,-,-,-,-,-,2013
68afc994,10.0,1988,-,-,-,-,-,-,-,-,2013
a5fac204,3.0,1995,-,-,-,-,-,-,-,-,2013
a56098a5,15.0,1985,-,-,-,-,-,-,-,-,2013
a574988c,11.0,1996,-,-,-,-,-,-,-,-,2013
a55a9c87,9.0,1985,-,-,-,-,-,-,-,-,2013
6e83b5c6,18.0,1984,-,-,-,-,-,-,-,-,2013
eea75207,15.0,1985,-,-,-,-,-,-,-,-,2013
6e0bbed5,9.0,1988,-,-,-,-,-,-,-,-,2013
6e389b4e,14.0,1997,-,-,-,-,-,-,-,-,2013
2b692ee4,6.0,1994,-,-,-,-,-,-,-,-,2013
2b833510,12.0,1999,-,-,-,-,-,-,-,-,2013
2ac0b5ec,14.0,1991,-,-,-,-,-,-,-,-,2013
2e9433ca,3.0,1982,-,-,-,-,-,-,-,-,2013
8d532ea9,5.0,1994,-,-,-,-,-,-,-,-,2013
2c89c067,8.0,1995,-,-,-,-,-,-,-,-,2013
2be796c2,13.0,1986,-,-,-,-,-,-,-,-,2013
f8f30df1,2.0,1986,-,-,-,-,-,-,-,-,2013
6b775175,15.0,1998,-,-,-,-,-,-,-,-,2013
f94c561d,5.0,1984,-,-,-,-,-,-,-,-,2013
f95807f7,4.0,1983,-,-,-,-,-,-,-,-,2013
28867d4b,3.0,1989,-,-,-,-,-,-,-,-,2013
8d9c73db,12.0,1986,-,-,-,-,-,-,-,-,2013
a6ffcdb1,13.0,1996,-,-,-,-,-,-,-,-,2013
a6434ad1,4.0,1992,-,-,-,-,-,-,-,-,2013
2cff7771,11.0,1992,-,-,-,-,-,-,-,-,2013
d4ec6a6d,3.0,1999,-,-,-,-,-,-,-,-,2013
8d26f54a,9.0,1995,-,-,-,-,-,-,-,-,2013
6b392ee9,7.0,1991,-,-,-,-,-,-,-,-,2013
6af5fd20,9.0,1982,-,-,-,-,-,-,-,-,2013
b77b853b,13.0,1988,-,-,-,-,-,-,-,-,2013
b78e4f20,6.0,1989,-,-,-,-,-,-,-,-,2013
cdb4799c,7.0,1984,-,-,-,-,-,-,-,-,2013
533c2f3e,4.0,1996,-,-,-,-,-,-,-,-,2013
f3e5b7f9,18.0,1983,-,-,-,-,-,-,-,-,2013
550f2d56,3.0,1992,-,-,-,-,-,-,-,-,2013
54abfe3c,2.0,1992,-,-,-,-,-,-,-,-,2013
560fe328,13.0,1987,-,-,-,-,-,-,-,-,2013
5620d091,8.0,1983,-,-,-,-,-,-,-,-,2013
55f02585,2.0,1984,-,-,-,-,-,-,-,-,2013
5509d018,19.0,1999,-,-,-,-,-,-,-,-,2013
550f1591,17.0,1992,-,-,-,-,-,-,-,-,2013
02fd60d3,5.0,1995,-,-,-,-,-,-,-,-,2013
02af8852,10.0,1990,-,-,-,-,-,-,-,-,2013
ff2cf466,18.0,1985,-,-,-,-,-,-,-,-,2013
dc1f4d76,11.0,1989,-,-,-,-,-,-,-,-,2013
bb4c2dc5,14.0,1996,-,-,-,-,-,-,-,-,2013
00721713,16.0,1988,-,-,-,-,-,-,-,-,2014
009228c8,7.0,1992,-,-,-,-,-,-,-,-,2014
00a50ca8,4.0,1997,-,-,-,-,-,-,-,-,2014
971604f6,7.0,1989,-,-,-,-,-,-,-,-,2014
96433418,15.0,1986,-,-,-,-,-,-,-,-,2014
5679d2b7,11.0,1985,-,-,-,-,-,-,-,-,2014
53d8f9f9,16.0,1990,-,-,-,-,-,-,-,-,2014
ba0f9f4f,8.0,1984,-,-,-,-,-,-,-,-,2014
00ec362f,18.0,1991,-,-,-,-,-,-,-,-,2014
00fe71ba,14.0,1985,-,-,-,-,-,-,-,-,2014
00a579d8,10.0,1992,-,-,-,-,-,-,-,-,2014
039169f7,7.0,1990,-,-,-,-,-,-,-,-,2014
c4af1475,11.0,1993,-,-,-,-,-,-,-,-,2014
85c44ec8,8.0,1984,-,-,-,-,-,-,-,-,2014
8526531d,17.0,1988,-,-,-,-,-,-,-,-,2014
8ca3338d,7.0,1990,-,-,-,-,-,-,-,-,2014
c35933fb,16.0,1985,-,-,-,-,-,-,-,-,2014
c82f5a23,8.0,1989,-,-,-,-,-,-,-,-,2014
6c719f19,15.0,1994,-,-,-,-,-,-,-,-,2014
f9101a1e,11.0,1996,-,-,-,-,-,-,-,-,2014
2c01b9a5,10.0,1991,-,-,-,-,-,-,-,-,2014
d4b15a7b,17.0,1999,-,-,-,-,-,-,-,-,2014
2dcb114b,5.0,1985,-,-,-,-,-,-,-,-,2014
2d9f28be,3.0,1984,-,-,-,-,-,-,-,-,2014
2d42ac33,4.0,1992,-,-,-,-,-,-,-,-,2014
68826db9,11.0,1990,-,-,-,-,-,-,-,-,2014
f95844f6,12.0,1993,-,-,-,-,-,-,-,-,2014
2884ed98,18.0,1993,-,-,-,-,-,-,-,-,2014
a78045dc,16.0,1989,-,-,-,-,-,-,-,-,2014
a72841b6,6.0,1984,-,-,-,-,-,-,-,-,2014
a6be9d51,9.0,1999,-,-,-,-,-,-,-,-,2014
a6c6e75d,2.0,1999,-,-,-,-,-,-,-,-,2014
2d222736,11.0,1985,-,-,-,-,-,-,-,-,2014
6b46f63f,5.0,1992,-,-,-,-,-,-,-,-,2014
6b211f71,3.0,1983,-,-,-,-,-,-,-,-,2014
a6434ad1,5.0,1992,-,-,-,-,-,-,-,-,2014
a5f2863b,16.0,1986,-,-,-,-,-,-,-,-,2014
a60b0103,12.0,1990,-,-,-,-,-,-,-,-,2014
e59dd8a4,13.0,1989,-,-,-,-,-,-,-,-,2014
6e83b5c6,19.0,1984,-,-,-,-,-,-,-,-,2014
eeeb6064,18.0,1992,-,-,-,-,-,-,-,-,2014
6c16ca9f,13.0,1986,-,-,-,-,-,-,-,-,2014
29bc9871,15.0,1996,-,-,-,-,-,-,-,-,2014
d57b986b,9.0,1991,-,-,-,-,-,-,-,-,2014
2afb229d,2.0,1991,-,-,-,-,-,-,-,-,2014
2b1e7948,5.0,1997,-,-,-,-,-,-,-,-,2014
2ac32e65,12.0,1983,-,-,-,-,-,-,-,-,2014
2ab8ac78,4.0,1986,-,-,-,-,-,-,-,-,2014
a55a9c87,10.0,1985,-,-,-,-,-,-,-,-,2014
d470dbb0,16.0,1991,-,-,-,-,-,-,-,-,2014
2ce4f0cf,14.0,1991,-,-,-,-,-,-,-,-,2014
2e51b08f,19.0,1986,-,-,-,-,-,-,-,-,2014
2df5c9d4,11.0,1985,-,-,-,-,-,-,-,-,2014
d4ae2a3f,5.0,1983,-,-,-,-,-,-,-,-,2014
6a204ef7,5.0,1993,-,-,-,-,-,-,-,-,2014
6950c12b,4.0,1983,-,-,-,-,-,-,-,-,2014
30707471,18.0,1988,-,-,-,-,-,-,-,-,2014
2fc13bd3,3.0,1983,-,-,-,-,-,-,-,-,2014
28f93e66,8.0,1998,-,-,-,-,-,-,-,-,2014
29545a7a,18.0,1988,-,-,-,-,-,-,-,-,2014
8c5bd75a,8.0,1985,-,-,-,-,-,-,-,-,2014
2868b3b1,5.0,1986,-,-,-,-,-,-,-,-,2014
2a508bfd,4.0,1988,-,-,-,-,-,-,-,-,2014
29c568cf,9.0,1994,-,-,-,-,-,-,-,-,2014
29cbcdf5,14.0,1983,-,-,-,-,-,-,-,-,2014
8e1d4a29,14.0,1984,-,-,-,-,-,-,-,-,2014
8e27753d,3.0,1985,-,-,-,-,-,-,-,-,2014
8e2a224e,6.0,1989,-,-,-,-,-,-,-,-,2014
c8eaf664,4.0,1989,-,-,-,-,-,-,-,-,2014
6844d190,17.0,1989,-,-,-,-,-,-,-,-,2014
66e6b1cf,8.0,1999,-,-,-,-,-,-,-,-,2014
c96bbd84,18.0,1990,-,-,-,-,-,-,-,-,2014
a4363790,5.0,1991,-,-,-,-,-,-,-,-,2014
d42ad095,8.0,1991,-,-,-,-,-,-,-,-,2014
316a3310,8.0,1985,-,-,-,-,-,-,-,-,2014
30ed89df,18.0,1988,-,-,-,-,-,-,-,-,2014
a846e54a,4.0,1991,-,-,-,-,-,-,-,-,2014
6dc4795c,14.0,1999,-,-,-,-,-,-,-,-,2014
a85a5152,10.0,1991,-,-,-,-,-,-,-,-,2014
a7c655c5,11.0,1997,-,-,-,-,-,-,-,-,2014
297b76bf,6.0,1999,-,-,-,-,-,-,-,-,2014
30d29dd4,16.0,1984,-,-,-,-,-,-,-,-,2014
f851f264,2.0,1991,-,-,-,-,-,-,-,-,2014
30b39f54,13.0,1989,-,-,-,-,-,-,-,-,2014
2edab23c,12.0,1983,-,-,-,-,-,-,-,-,2014
321282ad,2.0,1989,-,-,-,-,-,-,-,-,2014
3215a694,10.0,1988,-,-,-,-,-,-,-,-,2014
e5df7f67,6.0,1995,-,-,-,-,-,-,-,-,2014
709518bc,17.0,1990,-,-,-,-,-,-,-,-,2014
8c6071b9,12.0,1999,-,-,-,-,-,-,-,-,2014
8c4bceac,13.0,1983,-,-,-,-,-,-,-,-,2014
8c1396ff,18.0,1986,-,-,-,-,-,-,-,-,2014
e0e3cea0,15.0,1992,-,-,-,-,-,-,-,-,2014
d5f47dfa,5.0,1990,-,-,-,-,-,-,-,-,2014
27ed4252,9.0,1998,-,-,-,-,-,-,-,-,2014
27cc4b6f,12.0,1994,-,-,-,-,-,-,-,-,2014
8fbbcf3d,14.0,1991,-,-,-,-,-,-,-,-,2014
e963b347,18.0,1984,-,-,-,-,-,-,-,-,2014
c93a1c7a,12.0,1998,-,-,-,-,-,-,-,-,2014
a3056bcf,6.0,1985,-,-,-,-,-,-,-,-,2014
a2e26d02,13.0,1998,-,-,-,-,-,-,-,-,2014
d3bbf93e,9.0,1997,-,-,-,-,-,-,-,-,2014
33ee70ae,18.0,1984,-,-,-,-,-,-,-,-,2014
6f39175f,6.0,1984,-,-,-,-,-,-,-,-,2014
7249d6df,17.0,1991,-,-,-,-,-,-,-,-,2014
d6387cb3,13.0,1991,-,-,-,-,-,-,-,-,2014
2674aa40,14.0,1987,-,-,-,-,-,-,-,-,2014
260c2938,17.0,1987,-,-,-,-,-,-,-,-,2014
6f182c38,17.0,1988,-,-,-,-,-,-,-,-,2014
d3fabf01,19.0,1990,-,-,-,-,-,-,-,-,2014
650a3ddd,3.0,1993,-,-,-,-,-,-,-,-,2014
34c69902,18.0,1986,-,-,-,-,-,-,-,-,2014
34c86470,14.0,1983,-,-,-,-,-,-,-,-,2014
34eea66f,13.0,1984,-,-,-,-,-,-,-,-,2014
bf715a82,15.0,1994,-,-,-,-,-,-,-,-,2014
bf774d2d,16.0,1994,-,-,-,-,-,-,-,-,2014
6601a7a4,4.0,1999,-,-,-,-,-,-,-,-,2014
902ef14d,17.0,1987,-,-,-,-,-,-,-,-,2014
a1e6f699,8.0,1988,-,-,-,-,-,-,-,-,2014
a12c3e36,18.0,1992,-,-,-,-,-,-,-,-,2014
366485d8,10.0,1983,-,-,-,-,-,-,-,-,2014
36047f1c,3.0,1983,-,-,-,-,-,-,-,-,2014
63f531e5,5.0,1983,-,-,-,-,-,-,-,-,2014
aaddd1b2,16.0,1996,-,-,-,-,-,-,-,-,2014
aae04153,3.0,1985,-,-,-,-,-,-,-,-,2014
6fd7a20b,2.0,1984,-,-,-,-,-,-,-,-,2014
25836a3f,4.0,1994,-,-,-,-,-,-,-,-,2014
25ab19fc,18.0,1997,-,-,-,-,-,-,-,-,2014
2563296d,6.0,1998,-,-,-,-,-,-,-,-,2014
6f9a1e20,9.0,1990,-,-,-,-,-,-,-,-,2014
