HOUSEKEEPING_NR,TYPHH,rinpersoon,PLHH,REFPERSOONHH,NUMBERPERSHH,DATE_STIRTHH,DATUMEINDEHH,AANTALOVHH,AANTALKINDHH,EVENT,BIRTHEDYOUNGCHILDHH,GEBMAANDJONGSTEKINDHH,GEBJAAROUDSTEKINDHH,BMAANDOUDSTEKINDHH
f97339d3,couple with children,e9482d42,child living at home,1,6,1997-01-01,1998-01-01,2,4,nothing,2015.0,01,2010.0,05
b55a1feb,couple with children,677fc918,partner in couple with children,0,7,1997-01-01,1998-01-01,2,5,nothing,2015.0,01,2010.0,05
b55a1feb,couple with children,04944dda,child living at home,0,7,1997-01-01,1998-01-01,2,5,nothing,2015.0,01,2010.0,05
b55a1feb,couple with children,d1ccc4c3,child living at home,0,7,1997-01-01,1998-01-01,2,5,nothing,2015.0,01,2010.0,05
b55a1feb,couple with children,072ccdc5,partner in couple with children,0,7,1997-01-01,1998-01-01,2,5,nothing,2015.0,01,2010.0,05
b55a1feb,couple with children,d5eae13d,child living at home,0,7,1997-01-01,1998-01-01,2,5,nothing,2015.0,01,2010.0,05
b55a1feb,couple with children,73714a86,child living at home,0,7,1997-01-01,1998-01-01,2,5,nothing,2015.0,01,2010.0,05
b55a1feb,couple with children,2ba7c873,child living at home,0,7,1997-01-01,1998-01-01,2,5,nothing,2015.0,01,2010.0,05
687ba355,single parent household,563983b6,parent in single parent household,0,3,1997-01-01,1998-01-01,1,2,nothing,,--,,--
687ba355,single parent household,f80f49ed,child living at home,0,3,1997-01-01,1998-01-01,1,2,nothing,,--,,--
687ba355,single parent household,3959ca2f,child living at home,0,3,1997-01-01,1998-01-01,1,2,nothing,,--,,--
f36523be,single person household,504039d3,single person,1,1,1997-01-01,1998-01-01,1,0,breakup,,--,,--
23ef24a3,single person household,df16a0df,single person,1,1,1997-01-01,1998-01-01,1,0,breakup,,--,,--
98494c83,couple with children,c287df82,partner in couple with children,1,5,1997-01-01,1998-01-01,2,3,nothing,2015.0,01,2010.0,05
98494c83,couple with children,f7117412,partner in couple with children,1,5,1997-01-01,1998-01-01,2,3,nothing,2015.0,01,2010.0,05
98494c83,couple with children,9474d614,child living at home,1,5,1997-01-01,1998-01-01,2,3,nothing,2015.0,01,2010.0,05
98494c83,couple with children,8cd4678b,child living at home,1,5,1997-01-01,1998-01-01,2,3,nothing,2015.0,01,2010.0,05
98494c83,couple with children,3ecfc7de,child living at home,1,5,1997-01-01,1998-01-01,2,3,nothing,2015.0,01,2010.0,05
c2833ee0,single person household,f0a19adc,single person,0,1,1997-01-01,1998-01-01,1,0,breakup,,--,,--
61da7cd7,single person household,ba1c5bc0,single person,0,1,1997-01-01,1998-01-01,1,0,breakup,,--,,--
787d8e6d,couple with children,6c41c19b,partner in couple with children,1,6,1997-01-01,1998-01-01,2,4,couple_formed,2015.0,01,2010.0,05
787d8e6d,couple with children,738e4b52,child living at home,1,6,1997-01-01,1998-01-01,2,4,couple_formed,2015.0,01,2010.0,05
787d8e6d,couple with children,7ad0c7cb,child living at home,1,6,1997-01-01,1998-01-01,2,4,couple_formed,2015.0,01,2010.0,05
787d8e6d,couple with children,a159dba0,child living at home,1,6,1997-01-01,1998-01-01,2,4,couple_formed,2015.0,01,2010.0,05
787d8e6d,couple with children,9ce02f22,partner in couple with children,1,6,1997-01-01,1998-01-01,2,4,couple_formed,2015.0,01,2010.0,05
787d8e6d,couple with children,0f66bec7,child living at home,1,6,1997-01-01,1998-01-01,2,4,couple_formed,2015.0,01,2010.0,05
61ca8b48,couple with children,203f72e6,partner in couple with children,1,3,1997-01-01,1998-01-01,2,1,nothing,2015.0,01,2010.0,05
61ca8b48,couple with children,c5385471,child living at home,1,3,1997-01-01,1998-01-01,2,1,nothing,2015.0,01,2010.0,05
61ca8b48,couple with children,2ecb427e,partner in couple with children,1,3,1997-01-01,1998-01-01,2,1,nothing,2015.0,01,2010.0,05
da16f2ab,couple with children,7ea2119e,partner in couple with children,0,7,1997-01-01,1998-01-01,2,5,nothing,2015.0,01,2010.0,05
da16f2ab,couple with children,52ba2d04,partner in couple with children,0,7,1997-01-01,1998-01-01,2,5,nothing,2015.0,01,2010.0,05
da16f2ab,couple with children,a5d88020,child living at home,0,7,1997-01-01,1998-01-01,2,5,nothing,2015.0,01,2010.0,05
da16f2ab,couple with children,4551f63c,child living at home,0,7,1997-01-01,1998-01-01,2,5,nothing,2015.0,01,2010.0,05
da16f2ab,couple with children,1a42e2e9,child living at home,0,7,1997-01-01,1998-01-01,2,5,nothing,2015.0,01,2010.0,05
da16f2ab,couple with children,9af78544,child living at home,0,7,1997-01-01,1998-01-01,2,5,nothing,2015.0,01,2010.0,05
da16f2ab,couple with children,1579c1c5,child living at home,0,7,1997-01-01,1998-01-01,2,5,nothing,2015.0,01,2010.0,05
258ab2fe,couple with children,c85b38d8,partner in couple with children,1,5,1997-01-01,1998-01-01,2,3,nothing,2015.0,01,2010.0,05
258ab2fe,couple with children,b45bb496,child living at home,1,5,1997-01-01,1998-01-01,2,3,nothing,2015.0,01,2010.0,05
258ab2fe,couple with children,cd698d09,child living at home,1,5,1997-01-01,1998-01-01,2,3,nothing,2015.0,01,2010.0,05
258ab2fe,couple with children,fbbcb456,child living at home,1,5,1997-01-01,1998-01-01,2,3,nothing,2015.0,01,2010.0,05
258ab2fe,couple with children,b31cdcdb,partner in couple with children,1,5,1997-01-01,1998-01-01,2,3,nothing,2015.0,01,2010.0,05
3c1cb5b1,couple without children,1c0cf745,partner in couple without children,0,2,1997-01-01,1998-01-01,2,0,nothing,2015.0,01,2010.0,05
3c1cb5b1,couple without children,0e30c262,partner in couple without children,0,2,1997-01-01,1998-01-01,2,0,nothing,2015.0,01,2010.0,05
a579f418,single parent household,87262451,parent in single parent household,0,2,1997-01-01,1998-01-01,1,1,nothing,,--,,--
a579f418,single parent household,ed5e0dbb,child living at home,0,2,1997-01-01,1998-01-01,1,1,nothing,,--,,--
802d9b5e,single person household,2f0335cb,single person,1,1,1997-01-01,1998-01-01,1,0,breakup,,--,,--
0e1d9545,single parent household,f5126b48,parent in single parent household,0,3,1997-01-01,1998-01-01,1,2,breakup,,--,,--
0e1d9545,single parent household,e3ee2e3d,child living at home,0,3,1997-01-01,1998-01-01,1,2,breakup,,--,,--
0e1d9545,single parent household,eccbe8a7,child living at home,0,3,1997-01-01,1998-01-01,1,2,breakup,,--,,--
80bf8a50,couple with children,9c292f29,partner in couple with children,1,6,1997-01-01,1998-01-01,2,4,couple_formed,2015.0,01,2010.0,05
80bf8a50,couple with children,c70f17db,child living at home,1,6,1997-01-01,1998-01-01,2,4,couple_formed,2015.0,01,2010.0,05
80bf8a50,couple with children,201b0565,child living at home,1,6,1997-01-01,1998-01-01,2,4,couple_formed,2015.0,01,2010.0,05
80bf8a50,couple with children,94c7184b,child living at home,1,6,1997-01-01,1998-01-01,2,4,couple_formed,2015.0,01,2010.0,05
80bf8a50,couple with children,7d668906,child living at home,1,6,1997-01-01,1998-01-01,2,4,couple_formed,2015.0,01,2010.0,05
80bf8a50,couple with children,5e610014,partner in couple with children,1,6,1997-01-01,1998-01-01,2,4,couple_formed,2015.0,01,2010.0,05
93c328bf,single person household,870e1532,single person,1,1,1997-01-01,1998-01-01,1,0,nothing,,--,,--
c9c36cce,couple with children,28a097ab,partner in couple with children,1,3,1997-01-01,1998-01-01,2,1,couple_formed,2015.0,01,2010.0,05
c9c36cce,couple with children,6c7764d8,child living at home,1,3,1997-01-01,1998-01-01,2,1,couple_formed,2015.0,01,2010.0,05
c9c36cce,couple with children,2707d4e0,partner in couple with children,1,3,1997-01-01,1998-01-01,2,1,couple_formed,2015.0,01,2010.0,05
a2a0ea36,single person household,9554b54a,single person,0,1,1997-01-01,1998-01-01,1,0,nothing,,--,,--
189a8f87,single parent household,761df28c,parent in single parent household,0,4,1997-01-01,1998-01-01,1,3,nothing,,--,,--
189a8f87,single parent household,3021edf4,child living at home,0,4,1997-01-01,1998-01-01,1,3,nothing,,--,,--
189a8f87,single parent household,ad20a108,child living at home,0,4,1997-01-01,1998-01-01,1,3,nothing,,--,,--
189a8f87,single parent household,972eff55,child living at home,0,4,1997-01-01,1998-01-01,1,3,nothing,,--,,--
7d97b9f0,single parent household,c2921c9d,parent in single parent household,0,3,1997-01-01,1998-01-01,1,2,nothing,,--,,--
7d97b9f0,single parent household,4d5f864d,child living at home,0,3,1997-01-01,1998-01-01,1,2,nothing,,--,,--
7d97b9f0,single parent household,56b25cd7,child living at home,0,3,1997-01-01,1998-01-01,1,2,nothing,,--,,--
eb06f6a6,couple without children,8d478736,partner in couple without children,0,2,1997-01-01,1998-01-01,2,0,nothing,2015.0,01,2010.0,05
eb06f6a6,couple without children,934a8721,partner in couple without children,0,2,1997-01-01,1998-01-01,2,0,nothing,2015.0,01,2010.0,05
b0a436f7,couple with children,741b384b,partner in couple with children,0,3,1997-01-01,1998-01-01,2,1,nothing,2015.0,01,2010.0,05
b0a436f7,couple with children,b58fe046,partner in couple with children,0,3,1997-01-01,1998-01-01,2,1,nothing,2015.0,01,2010.0,05
b0a436f7,couple with children,0d302242,child living at home,0,3,1997-01-01,1998-01-01,2,1,nothing,2015.0,01,2010.0,05
bbf2ac95,single person household,678c09b8,single person,1,1,1997-01-01,1998-01-01,1,0,nothing,,--,,--
a7ec39ff,single parent household,21ecd92b,parent in single parent household,0,4,1997-01-01,1998-01-01,1,3,nothing,,--,,--
a7ec39ff,single parent household,d5268abb,child living at home,0,4,1997-01-01,1998-01-01,1,3,nothing,,--,,--
a7ec39ff,single parent household,2061558e,child living at home,0,4,1997-01-01,1998-01-01,1,3,nothing,,--,,--
a7ec39ff,single parent household,0793ae56,child living at home,0,4,1997-01-01,1998-01-01,1,3,nothing,,--,,--
be18f8be,couple with children,5d71be0c,partner in couple with children,1,6,1997-01-01,1998-01-01,2,4,nothing,2015.0,01,2010.0,05
be18f8be,couple with children,ca9fd164,child living at home,1,6,1997-01-01,1998-01-01,2,4,nothing,2015.0,01,2010.0,05
be18f8be,couple with children,f435ebc1,child living at home,1,6,1997-01-01,1998-01-01,2,4,nothing,2015.0,01,2010.0,05
be18f8be,couple with children,d487548b,partner in couple with children,1,6,1997-01-01,1998-01-01,2,4,nothing,2015.0,01,2010.0,05
be18f8be,couple with children,99cb489e,child living at home,1,6,1997-01-01,1998-01-01,2,4,nothing,2015.0,01,2010.0,05
be18f8be,couple with children,ee10e42b,child living at home,1,6,1997-01-01,1998-01-01,2,4,nothing,2015.0,01,2010.0,05
7a53a3c6,couple with children,73f902fd,partner in couple with children,1,8,1997-01-01,1998-01-01,2,6,nothing,2015.0,01,2010.0,05
7a53a3c6,couple with children,ff6b9882,child living at home,1,8,1997-01-01,1998-01-01,2,6,nothing,2015.0,01,2010.0,05
7a53a3c6,couple with children,841030bd,child living at home,1,8,1997-01-01,1998-01-01,2,6,nothing,2015.0,01,2010.0,05
7a53a3c6,couple with children,cf188e9e,child living at home,1,8,1997-01-01,1998-01-01,2,6,nothing,2015.0,01,2010.0,05
7a53a3c6,couple with children,678a040d,partner in couple with children,1,8,1997-01-01,1998-01-01,2,6,nothing,2015.0,01,2010.0,05
7a53a3c6,couple with children,359722c1,child living at home,1,8,1997-01-01,1998-01-01,2,6,nothing,2015.0,01,2010.0,05
7a53a3c6,couple with children,f069856a,child living at home,1,8,1997-01-01,1998-01-01,2,6,nothing,2015.0,01,2010.0,05
7a53a3c6,couple with children,6fabb65e,child living at home,1,8,1997-01-01,1998-01-01,2,6,nothing,2015.0,01,2010.0,05
fd744db8,single person household,19fb8f76,single person,1,1,1997-01-01,1998-01-01,1,0,breakup,,--,,--
5784b6c3,single person household,d13d415e,single person,0,1,1997-01-01,1998-01-01,1,0,breakup,,--,,--
4f087b3d,couple with children,a89314ac,partner in couple with children,1,5,1997-01-01,1998-01-01,2,3,nothing,2015.0,01,2010.0,05
4f087b3d,couple with children,77728c3f,child living at home,1,5,1997-01-01,1998-01-01,2,3,nothing,2015.0,01,2010.0,05
4f087b3d,couple with children,c338ceb1,partner in couple with children,1,5,1997-01-01,1998-01-01,2,3,nothing,2015.0,01,2010.0,05
4f087b3d,couple with children,3f4b9328,child living at home,1,5,1997-01-01,1998-01-01,2,3,nothing,2015.0,01,2010.0,05
4f087b3d,couple with children,6683d80c,child living at home,1,5,1997-01-01,1998-01-01,2,3,nothing,2015.0,01,2010.0,05
61480eab,single person household,20196197,single person,0,1,1997-01-01,1998-01-01,1,0,nothing,,--,,--
ccf68517,single parent household,d7aa5f87,parent in single parent household,1,3,1997-01-01,1998-01-01,1,2,nothing,,--,,--
ccf68517,single parent household,91a48532,child living at home,1,3,1997-01-01,1998-01-01,1,2,nothing,,--,,--
ccf68517,single parent household,46b505a6,child living at home,1,3,1997-01-01,1998-01-01,1,2,nothing,,--,,--
f83ce818,single parent household,a065a60e,parent in single parent household,0,2,1997-01-01,1998-01-01,1,1,nothing,,--,,--
f83ce818,single parent household,70d39b86,child living at home,0,2,1997-01-01,1998-01-01,1,1,nothing,,--,,--
31906139,couple with children,d9eda59d,partner in couple with children,0,4,1997-01-01,1998-01-01,2,2,couple_formed,2015.0,01,2010.0,05
31906139,couple with children,d1e4b544,partner in couple with children,0,4,1997-01-01,1998-01-01,2,2,couple_formed,2015.0,01,2010.0,05
31906139,couple with children,442f923d,child living at home,0,4,1997-01-01,1998-01-01,2,2,couple_formed,2015.0,01,2010.0,05
31906139,couple with children,9b006199,child living at home,0,4,1997-01-01,1998-01-01,2,2,couple_formed,2015.0,01,2010.0,05
890f5cfe,couple with children,c8625a2a,partner in couple with children,0,8,1997-01-01,1998-01-01,2,6,nothing,2015.0,01,2010.0,05
890f5cfe,couple with children,56f21f55,child living at home,0,8,1997-01-01,1998-01-01,2,6,nothing,2015.0,01,2010.0,05
890f5cfe,couple with children,8e4c24e7,child living at home,0,8,1997-01-01,1998-01-01,2,6,nothing,2015.0,01,2010.0,05
890f5cfe,couple with children,ce9427ee,child living at home,0,8,1997-01-01,1998-01-01,2,6,nothing,2015.0,01,2010.0,05
890f5cfe,couple with children,d2e93468,partner in couple with children,0,8,1997-01-01,1998-01-01,2,6,nothing,2015.0,01,2010.0,05
890f5cfe,couple with children,1907522b,child living at home,0,8,1997-01-01,1998-01-01,2,6,nothing,2015.0,01,2010.0,05
890f5cfe,couple with children,f00c3ee0,child living at home,0,8,1997-01-01,1998-01-01,2,6,nothing,2015.0,01,2010.0,05
890f5cfe,couple with children,5dd54cbc,child living at home,0,8,1997-01-01,1998-01-01,2,6,nothing,2015.0,01,2010.0,05
75dc3159,single person household,79de4813,single person,0,1,1997-01-01,1998-01-01,1,0,breakup,,--,,--
ea1d5d78,single parent household,ea0c9001,parent in single parent household,1,3,1997-01-01,1998-01-01,1,2,breakup,,--,,--
ea1d5d78,single parent household,81a8ea3b,child living at home,1,3,1997-01-01,1998-01-01,1,2,breakup,,--,,--
ea1d5d78,single parent household,35273ddb,child living at home,1,3,1997-01-01,1998-01-01,1,2,breakup,,--,,--
d1a3f6da,couple with children,2e034bc2,partner in couple with children,0,3,1997-01-01,1998-01-01,2,1,child_born,2015.0,01,2010.0,05
d1a3f6da,couple with children,d3229821,partner in couple with children,0,3,1997-01-01,1998-01-01,2,1,child_born,2015.0,01,2010.0,05
d1a3f6da,couple with children,4a77aa3c,child living at home,0,3,1997-01-01,1998-01-01,2,1,child_born,2015.0,01,2010.0,05
98c789a8,couple with children,4332d9a0,partner in couple with children,1,4,1997-01-01,1998-01-01,2,2,nothing,2015.0,01,2010.0,05
98c789a8,couple with children,f5925e77,child living at home,1,4,1997-01-01,1998-01-01,2,2,nothing,2015.0,01,2010.0,05
98c789a8,couple with children,ed1382a2,child living at home,1,4,1997-01-01,1998-01-01,2,2,nothing,2015.0,01,2010.0,05
98c789a8,couple with children,ac9bbba4,partner in couple with children,1,4,1997-01-01,1998-01-01,2,2,nothing,2015.0,01,2010.0,05
6f4cea9d,couple with children,75a3339c,partner in couple with children,0,6,1997-01-01,1998-01-01,2,4,nothing,2015.0,01,2010.0,05
6f4cea9d,couple with children,b8d0c87e,partner in couple with children,0,6,1997-01-01,1998-01-01,2,4,nothing,2015.0,01,2010.0,05
6f4cea9d,couple with children,0889e4ba,child living at home,0,6,1997-01-01,1998-01-01,2,4,nothing,2015.0,01,2010.0,05
6f4cea9d,couple with children,9601a3b6,child living at home,0,6,1997-01-01,1998-01-01,2,4,nothing,2015.0,01,2010.0,05
6f4cea9d,couple with children,18c3875a,child living at home,0,6,1997-01-01,1998-01-01,2,4,nothing,2015.0,01,2010.0,05
6f4cea9d,couple with children,e96fe55e,child living at home,0,6,1997-01-01,1998-01-01,2,4,nothing,2015.0,01,2010.0,05
1b10bc97,single parent household,17f5c34f,parent in single parent household,0,4,1997-01-01,1998-01-01,1,3,nothing,,--,,--
1b10bc97,single parent household,2c355d86,child living at home,0,4,1997-01-01,1998-01-01,1,3,nothing,,--,,--
1b10bc97,single parent household,6c0cae68,child living at home,0,4,1997-01-01,1998-01-01,1,3,nothing,,--,,--
1b10bc97,single parent household,c8b709bc,child living at home,0,4,1997-01-01,1998-01-01,1,3,nothing,,--,,--
1db0cd85,couple with children,0cb80b58,partner in couple with children,0,3,1997-01-01,1998-01-01,2,1,nothing,2015.0,01,2010.0,05
1db0cd85,couple with children,e11d0757,child living at home,0,3,1997-01-01,1998-01-01,2,1,nothing,2015.0,01,2010.0,05
1db0cd85,couple with children,242743fd,partner in couple with children,0,3,1997-01-01,1998-01-01,2,1,nothing,2015.0,01,2010.0,05
322482e4,couple without children,5f17663d,partner in couple without children,0,2,1997-01-01,1998-01-01,2,0,nothing,2015.0,01,2010.0,05
322482e4,couple without children,61afa796,partner in couple without children,0,2,1997-01-01,1998-01-01,2,0,nothing,2015.0,01,2010.0,05
ed2b6967,single parent household,245acfda,parent in single parent household,0,5,1997-01-01,1998-01-01,1,4,nothing,,--,,--
ed2b6967,single parent household,140ccda3,child living at home,0,5,1997-01-01,1998-01-01,1,4,nothing,,--,,--
ed2b6967,single parent household,710c492f,child living at home,0,5,1997-01-01,1998-01-01,1,4,nothing,,--,,--
ed2b6967,single parent household,24f5df1e,child living at home,0,5,1997-01-01,1998-01-01,1,4,nothing,,--,,--
ed2b6967,single parent household,4ab1d7f3,child living at home,0,5,1997-01-01,1998-01-01,1,4,nothing,,--,,--
71777820,couple with children,98070944,partner in couple with children,1,6,1997-01-01,1998-01-01,2,4,couple_formed,2015.0,01,2010.0,05
71777820,couple with children,d778175c,partner in couple with children,1,6,1997-01-01,1998-01-01,2,4,couple_formed,2015.0,01,2010.0,05
71777820,couple with children,ac9dc132,child living at home,1,6,1997-01-01,1998-01-01,2,4,couple_formed,2015.0,01,2010.0,05
71777820,couple with children,1eb88f50,child living at home,1,6,1997-01-01,1998-01-01,2,4,couple_formed,2015.0,01,2010.0,05
71777820,couple with children,9ddc42d7,child living at home,1,6,1997-01-01,1998-01-01,2,4,couple_formed,2015.0,01,2010.0,05
71777820,couple with children,17184c4d,child living at home,1,6,1997-01-01,1998-01-01,2,4,couple_formed,2015.0,01,2010.0,05
fc09c0ee,couple with children,e9e764db,partner in couple with children,1,4,1997-01-01,1998-01-01,2,2,child_born,2015.0,01,2010.0,05
fc09c0ee,couple with children,2ab990a8,partner in couple with children,1,4,1997-01-01,1998-01-01,2,2,child_born,2015.0,01,2010.0,05
fc09c0ee,couple with children,60a59d38,child living at home,1,4,1997-01-01,1998-01-01,2,2,child_born,2015.0,01,2010.0,05
fc09c0ee,couple with children,9cec178e,child living at home,1,4,1997-01-01,1998-01-01,2,2,child_born,2015.0,01,2010.0,05
8025da67,couple with children,2d457d5f,partner in couple with children,0,7,1997-01-01,1998-01-01,2,5,nothing,2015.0,01,2010.0,05
8025da67,couple with children,2d1ba0a5,child living at home,0,7,1997-01-01,1998-01-01,2,5,nothing,2015.0,01,2010.0,05
8025da67,couple with children,183ef5f3,child living at home,0,7,1997-01-01,1998-01-01,2,5,nothing,2015.0,01,2010.0,05
8025da67,couple with children,e2df154c,child living at home,0,7,1997-01-01,1998-01-01,2,5,nothing,2015.0,01,2010.0,05
8025da67,couple with children,028d61a1,child living at home,0,7,1997-01-01,1998-01-01,2,5,nothing,2015.0,01,2010.0,05
8025da67,couple with children,dc72956d,partner in couple with children,0,7,1997-01-01,1998-01-01,2,5,nothing,2015.0,01,2010.0,05
8025da67,couple with children,323b1c85,child living at home,0,7,1997-01-01,1998-01-01,2,5,nothing,2015.0,01,2010.0,05
196265ee,single person household,aed2a2ca,single person,1,1,1997-01-01,1998-01-01,1,0,breakup,,--,,--
fe4bd453,single person household,b57a12e3,single person,0,1,1997-01-01,1998-01-01,1,0,breakup,,--,,--
fc4fdd10,single parent household,a4c87342,parent in single parent household,1,2,1997-01-01,1998-01-01,1,1,nothing,,--,,--
fc4fdd10,single parent household,057ba9b9,child living at home,1,2,1997-01-01,1998-01-01,1,1,nothing,,--,,--
2c2eeb4c,single person household,d31bbf1c,single person,1,1,1997-01-01,1998-01-01,1,0,breakup,,--,,--
84e317f0,single parent household,7419b1d5,parent in single parent household,1,5,1997-01-01,1998-01-01,1,4,breakup,,--,,--
84e317f0,single parent household,ba137b3d,child living at home,1,5,1997-01-01,1998-01-01,1,4,breakup,,--,,--
84e317f0,single parent household,6566547b,child living at home,1,5,1997-01-01,1998-01-01,1,4,breakup,,--,,--
84e317f0,single parent household,c5fcc4f8,child living at home,1,5,1997-01-01,1998-01-01,1,4,breakup,,--,,--
84e317f0,single parent household,59eef06d,child living at home,1,5,1997-01-01,1998-01-01,1,4,breakup,,--,,--
8a39017e,single person household,cc497336,single person,1,1,1998-01-01,1999-01-01,1,0,breakup,,--,,--
d35c144a,single parent household,71ed4a86,parent in single parent household,0,3,1998-01-01,1999-01-01,1,2,breakup,,--,,--
d35c144a,single parent household,c32be144,child living at home,0,3,1998-01-01,1999-01-01,1,2,breakup,,--,,--
d35c144a,single parent household,9c1c5278,child living at home,0,3,1998-01-01,1999-01-01,1,2,breakup,,--,,--
31355c23,single person household,254f7859,single person,1,1,1998-01-01,1999-01-01,1,0,breakup,,--,,--
e94bc627,single parent household,e3e7553d,parent in single parent household,0,3,1998-01-01,1999-01-01,1,2,breakup,,--,,--
e94bc627,single parent household,66e9ba2b,child living at home,0,3,1998-01-01,1999-01-01,1,2,breakup,,--,,--
e94bc627,single parent household,30197924,child living at home,0,3,1998-01-01,1999-01-01,1,2,breakup,,--,,--
d24d2d17,couple with children,f99b413e,partner in couple with children,1,6,1998-01-01,1999-01-01,2,4,nothing,2015.0,01,2010.0,05
d24d2d17,couple with children,caffcfd9,partner in couple with children,1,6,1998-01-01,1999-01-01,2,4,nothing,2015.0,01,2010.0,05
d24d2d17,couple with children,be0a58d4,child living at home,1,6,1998-01-01,1999-01-01,2,4,nothing,2015.0,01,2010.0,05
d24d2d17,couple with children,b8432ead,child living at home,1,6,1998-01-01,1999-01-01,2,4,nothing,2015.0,01,2010.0,05
d24d2d17,couple with children,c15e4cb4,child living at home,1,6,1998-01-01,1999-01-01,2,4,nothing,2015.0,01,2010.0,05
d24d2d17,couple with children,0743a967,child living at home,1,6,1998-01-01,1999-01-01,2,4,nothing,2015.0,01,2010.0,05
62fe1928,couple with children,63d409b8,partner in couple with children,1,5,1998-01-01,1999-01-01,2,3,nothing,2015.0,01,2010.0,05
62fe1928,couple with children,d17ac422,child living at home,1,5,1998-01-01,1999-01-01,2,3,nothing,2015.0,01,2010.0,05
62fe1928,couple with children,afb1d667,child living at home,1,5,1998-01-01,1999-01-01,2,3,nothing,2015.0,01,2010.0,05
62fe1928,couple with children,461f62ba,partner in couple with children,1,5,1998-01-01,1999-01-01,2,3,nothing,2015.0,01,2010.0,05
62fe1928,couple with children,9f6154b8,child living at home,1,5,1998-01-01,1999-01-01,2,3,nothing,2015.0,01,2010.0,05
71959c97,single person household,c2d3fb66,single person,1,1,1998-01-01,1999-01-01,1,0,breakup,,--,,--
d70d768a,single parent household,55a4503d,parent in single parent household,0,2,1998-01-01,1999-01-01,1,1,breakup,,--,,--
d70d768a,single parent household,be9b4b55,child living at home,0,2,1998-01-01,1999-01-01,1,1,breakup,,--,,--
d8e79dc5,single person household,1206949c,single person,0,1,1998-01-01,1999-01-01,1,0,breakup,,--,,--
13492572,single parent household,2ed687a6,parent in single parent household,1,4,1998-01-01,1999-01-01,1,3,breakup,,--,,--
13492572,single parent household,62e811bb,child living at home,1,4,1998-01-01,1999-01-01,1,3,breakup,,--,,--
13492572,single parent household,cc883317,child living at home,1,4,1998-01-01,1999-01-01,1,3,breakup,,--,,--
13492572,single parent household,b8b85917,child living at home,1,4,1998-01-01,1999-01-01,1,3,breakup,,--,,--
36360839,couple with children,4bfb08e0,partner in couple with children,1,3,1998-01-01,1999-01-01,2,1,nothing,2015.0,01,2010.0,05
36360839,couple with children,649fec27,child living at home,1,3,1998-01-01,1999-01-01,2,1,nothing,2015.0,01,2010.0,05
36360839,couple with children,36677213,partner in couple with children,1,3,1998-01-01,1999-01-01,2,1,nothing,2015.0,01,2010.0,05
ddeecec6,couple with children,120a256a,partner in couple with children,1,4,1998-01-01,1999-01-01,2,2,nothing,2015.0,01,2010.0,05
ddeecec6,couple with children,437acb0e,partner in couple with children,1,4,1998-01-01,1999-01-01,2,2,nothing,2015.0,01,2010.0,05
ddeecec6,couple with children,a9998b37,child living at home,1,4,1998-01-01,1999-01-01,2,2,nothing,2015.0,01,2010.0,05
ddeecec6,couple with children,a58f8773,child living at home,1,4,1998-01-01,1999-01-01,2,2,nothing,2015.0,01,2010.0,05
4dfb7df9,couple with children,65a2e8d1,partner in couple with children,0,4,1998-01-01,1999-01-01,2,2,nothing,2015.0,01,2010.0,05
4dfb7df9,couple with children,fde16b96,partner in couple with children,0,4,1998-01-01,1999-01-01,2,2,nothing,2015.0,01,2010.0,05
4dfb7df9,couple with children,887cd01c,child living at home,0,4,1998-01-01,1999-01-01,2,2,nothing,2015.0,01,2010.0,05
4dfb7df9,couple with children,0dd786a4,child living at home,0,4,1998-01-01,1999-01-01,2,2,nothing,2015.0,01,2010.0,05
37045f21,couple with children,20a30672,partner in couple with children,0,3,1998-01-01,1999-01-01,2,1,nothing,2015.0,01,2010.0,05
37045f21,couple with children,83848be9,partner in couple with children,0,3,1998-01-01,1999-01-01,2,1,nothing,2015.0,01,2010.0,05
37045f21,couple with children,2ae09b76,child living at home,0,3,1998-01-01,1999-01-01,2,1,nothing,2015.0,01,2010.0,05
2c21de42,couple with children,88285fb4,partner in couple with children,1,3,1998-01-01,1999-01-01,2,1,nothing,2015.0,01,2010.0,05
2c21de42,couple with children,8f260525,partner in couple with children,1,3,1998-01-01,1999-01-01,2,1,nothing,2015.0,01,2010.0,05
2c21de42,couple with children,c198ade7,child living at home,1,3,1998-01-01,1999-01-01,2,1,nothing,2015.0,01,2010.0,05
51de5bb7,couple with children,09f7a651,partner in couple with children,0,7,1998-01-01,1999-01-01,2,5,nothing,2015.0,01,2010.0,05
51de5bb7,couple with children,1cefb90b,partner in couple with children,0,7,1998-01-01,1999-01-01,2,5,nothing,2015.0,01,2010.0,05
51de5bb7,couple with children,c87c7eb3,child living at home,0,7,1998-01-01,1999-01-01,2,5,nothing,2015.0,01,2010.0,05
51de5bb7,couple with children,1610981e,child living at home,0,7,1998-01-01,1999-01-01,2,5,nothing,2015.0,01,2010.0,05
51de5bb7,couple with children,37aba74f,child living at home,0,7,1998-01-01,1999-01-01,2,5,nothing,2015.0,01,2010.0,05
51de5bb7,couple with children,396388ef,child living at home,0,7,1998-01-01,1999-01-01,2,5,nothing,2015.0,01,2010.0,05
51de5bb7,couple with children,a000391c,child living at home,0,7,1998-01-01,1999-01-01,2,5,nothing,2015.0,01,2010.0,05
