rinpersoon,education_level,GBAGEBOORTEJAAR,OPLNIVSOI2016AGG4HBMETNIRWO,OPLNIVSOI2016AGG4HGMETNIRWO,RICHTdetailISCEDF2013HBmetNIRWO,RICHTdetailISCEDF2013HGmetNIRWO,OPLNIVSOI2021AGG4HBmetNIRWO,OPLNIVSOI2021AGG4HGmetNIRWO,RICHTSOI2021SCEDF2013HBNIRWO,RICHTSOI2021SCEDF2013HGNIRWO,year
38f7adb9,15.0,1983,-,-,-,-,-,-,-,-,2012
8cfa6bd3,11.0,1988,-,-,-,-,-,-,-,-,2012
29af4998,5.0,1995,-,-,-,-,-,-,-,-,2012
7762fcec,11.0,1988,-,-,-,-,-,-,-,-,2012
e4722513,14.0,1983,-,-,-,-,-,-,-,-,2012
c6a9b17a,9.0,1984,-,-,-,-,-,-,-,-,2012
8cf0474e,6.0,1989,-,-,-,-,-,-,-,-,2012
b0f8c87c,2.0,1991,-,-,-,-,-,-,-,-,2012
54173e79,10.0,1992,-,-,-,-,-,-,-,-,2012
c6c78767,8.0,1997,-,-,-,-,-,-,-,-,2012
305b9bf6,17.0,1981,-,-,-,-,-,-,-,-,2012
66e1f431,11.0,1996,-,-,-,-,-,-,-,-,2012
a6a7da2d,15.0,1998,-,-,-,-,-,-,-,-,2012
73aa97d5,5.0,1995,-,-,-,-,-,-,-,-,2012
11352346,17.0,1982,-,-,-,-,-,-,-,-,2012
4199385b,8.0,1988,-,-,-,-,-,-,-,-,2012
a5c3b2c6,9.0,1986,-,-,-,-,-,-,-,-,2012
e7ce9d2d,16.0,1989,-,-,-,-,-,-,-,-,2012
483ddce9,10.0,1985,-,-,-,-,-,-,-,-,2012
59fe63d3,14.0,1986,-,-,-,-,-,-,-,-,2012
78d29c08,16.0,1983,-,-,-,-,-,-,-,-,2012
8c125950,4.0,1992,-,-,-,-,-,-,-,-,2012
a611486a,6.0,1981,-,-,-,-,-,-,-,-,2012
784ccf44,12.0,1984,-,-,-,-,-,-,-,-,2012
f0798aec,11.0,1987,-,-,-,-,-,-,-,-,2012
e78d8d1d,5.0,1996,-,-,-,-,-,-,-,-,2012
e9460f34,17.0,1988,-,-,-,-,-,-,-,-,2012
74f162f5,6.0,1988,-,-,-,-,-,-,-,-,2012
9e4b8fbe,8.0,1995,-,-,-,-,-,-,-,-,2012
f01575d1,6.0,1991,-,-,-,-,-,-,-,-,2012
0b56b1d5,11.0,1984,-,-,-,-,-,-,-,-,2012
c49bc2c2,6.0,1996,-,-,-,-,-,-,-,-,2012
8c2087b6,17.0,1987,-,-,-,-,-,-,-,-,2012
bf809739,18.0,1985,-,-,-,-,-,-,-,-,2012
2f543efa,19.0,1994,-,-,-,-,-,-,-,-,2012
78905567,17.0,1998,-,-,-,-,-,-,-,-,2012
efac8feb,15.0,1991,-,-,-,-,-,-,-,-,2012
a5e696d4,17.0,1982,-,-,-,-,-,-,-,-,2012
c470c721,8.0,1984,-,-,-,-,-,-,-,-,2012
78a53588,11.0,1983,-,-,-,-,-,-,-,-,2012
790b9fb9,8.0,1988,-,-,-,-,-,-,-,-,2012
e83d242e,16.0,1982,-,-,-,-,-,-,-,-,2012
111f4ed6,9.0,1985,-,-,-,-,-,-,-,-,2012
78ad1e93,12.0,1984,-,-,-,-,-,-,-,-,2012
a5f2863b,15.0,1984,-,-,-,-,-,-,-,-,2012
e8ae8f05,11.0,1981,-,-,-,-,-,-,-,-,2012
54dac20b,18.0,1985,-,-,-,-,-,-,-,-,2012
e800ceb6,7.0,1992,-,-,-,-,-,-,-,-,2012
9e67b743,11.0,1994,-,-,-,-,-,-,-,-,2012
2f62614c,12.0,1991,-,-,-,-,-,-,-,-,2012
2ab96d9e,8.0,1992,-,-,-,-,-,-,-,-,2012
790bed25,4.0,1991,-,-,-,-,-,-,-,-,2012
c525b883,18.0,1981,-,-,-,-,-,-,-,-,2012
6248e49b,6.0,1998,-,-,-,-,-,-,-,-,2012
0aadd0ae,6.0,1990,-,-,-,-,-,-,-,-,2012
4c9790db,8.0,1985,-,-,-,-,-,-,-,-,2012
624561c9,4.0,1993,-,-,-,-,-,-,-,-,2012
ef658484,16.0,1993,-,-,-,-,-,-,-,-,2012
0bd269b5,10.0,1981,-,-,-,-,-,-,-,-,2012
ea0dc655,12.0,1982,-,-,-,-,-,-,-,-,2012
12018f33,6.0,1981,-,-,-,-,-,-,-,-,2012
48129e3e,3.0,1995,-,-,-,-,-,-,-,-,2012
a66a819b,7.0,1982,-,-,-,-,-,-,-,-,2012
2c01b9a5,16.0,1991,-,-,-,-,-,-,-,-,2012
12423614,12.0,1990,-,-,-,-,-,-,-,-,2012
79d0b1f8,10.0,1994,-,-,-,-,-,-,-,-,2012
ef4c4542,15.0,1983,-,-,-,-,-,-,-,-,2012
2fc13bd3,18.0,1989,-,-,-,-,-,-,-,-,2012
40f51294,2.0,1984,-,-,-,-,-,-,-,-,2012
391df48a,17.0,1986,-,-,-,-,-,-,-,-,2012
8f1e07c8,9.0,1994,-,-,-,-,-,-,-,-,2012
4cbf9033,16.0,1994,-,-,-,-,-,-,-,-,2012
5525f3e9,9.0,1992,-,-,-,-,-,-,-,-,2012
4868d102,9.0,1999,-,-,-,-,-,-,-,-,2012
b244ee57,12.0,1994,-,-,-,-,-,-,-,-,2012
2f9d4bdd,18.0,1993,-,-,-,-,-,-,-,-,2012
2f4336d7,15.0,1988,-,-,-,-,-,-,-,-,2012
2a9c9803,4.0,1988,-,-,-,-,-,-,-,-,2012
2bd5185e,5.0,1988,-,-,-,-,-,-,-,-,2012
a6434ad1,8.0,1992,-,-,-,-,-,-,-,-,2012
8f13ef9f,11.0,1988,-,-,-,-,-,-,-,-,2012
96ae6a52,12.0,1991,-,-,-,-,-,-,-,-,2012
0fd3d7f6,16.0,1993,-,-,-,-,-,-,-,-,2012
11f36eb5,14.0,1983,-,-,-,-,-,-,-,-,2012
7968a865,6.0,1987,-,-,-,-,-,-,-,-,2012
2f3e287f,5.0,1981,-,-,-,-,-,-,-,-,2012
659477a3,18.0,1985,-,-,-,-,-,-,-,-,2012
8bcd1a2c,3.0,1988,-,-,-,-,-,-,-,-,2012
79748343,6.0,1991,-,-,-,-,-,-,-,-,2012
2fa7fed6,12.0,1992,-,-,-,-,-,-,-,-,2012
bdbcd3df,14.0,1982,-,-,-,-,-,-,-,-,2012
3a820731,8.0,1991,-,-,-,-,-,-,-,-,2012
3a1835bb,14.0,1986,-,-,-,-,-,-,-,-,2012
bc7dbfb2,9.0,1989,-,-,-,-,-,-,-,-,2012
316a3310,5.0,1983,-,-,-,-,-,-,-,-,2012
51aad92b,17.0,1995,-,-,-,-,-,-,-,-,2012
608beb37,2.0,1984,-,-,-,-,-,-,-,-,2012
7b990287,3.0,1983,-,-,-,-,-,-,-,-,2012
89dd320d,15.0,1987,-,-,-,-,-,-,-,-,2012
727b7ba0,12.0,1997,-,-,-,-,-,-,-,-,2012
15da10ad,18.0,1992,-,-,-,-,-,-,-,-,2012
ed8bf189,8.0,1988,-,-,-,-,-,-,-,-,2012
7b98852c,5.0,1994,-,-,-,-,-,-,-,-,2012
e29699a6,17.0,1984,-,-,-,-,-,-,-,-,2012
2d42ac33,8.0,1991,-,-,-,-,-,-,-,-,2012
c8bc10a0,8.0,1981,-,-,-,-,-,-,-,-,2012
27c50ec7,12.0,1996,-,-,-,-,-,-,-,-,2012
0e5d7ade,9.0,1982,-,-,-,-,-,-,-,-,2012
8984a2ad,10.0,1987,-,-,-,-,-,-,-,-,2012
a7b10401,17.0,1985,-,-,-,-,-,-,-,-,2012
07d6ae8d,14.0,1989,-,-,-,-,-,-,-,-,2012
c19d50a0,14.0,1989,-,-,-,-,-,-,-,-,2012
e0cb061c,2.0,1994,-,-,-,-,-,-,-,-,2012
27ed4252,3.0,1998,-,-,-,-,-,-,-,-,2012
60c077a9,11.0,1985,-,-,-,-,-,-,-,-,2012
bc5503fa,13.0,1989,-,-,-,-,-,-,-,-,2012
ed77c46a,6.0,1997,-,-,-,-,-,-,-,-,2012
bd0b3303,10.0,1985,-,-,-,-,-,-,-,-,2012
0d665821,4.0,1981,-,-,-,-,-,-,-,-,2012
f4359d31,16.0,1995,-,-,-,-,-,-,-,-,2012
2e82c551,11.0,1994,-,-,-,-,-,-,-,-,2012
533c2f3e,13.0,1996,-,-,-,-,-,-,-,-,2012
e1096ae8,3.0,1992,-,-,-,-,-,-,-,-,2012
f47655a6,14.0,1989,-,-,-,-,-,-,-,-,2012
905b811e,12.0,1982,-,-,-,-,-,-,-,-,2012
ec2c9354,3.0,1990,-,-,-,-,-,-,-,-,2012
27f1edb3,9.0,1998,-,-,-,-,-,-,-,-,2012
b3006552,8.0,1994,-,-,-,-,-,-,-,-,2012
4234f609,13.0,1999,-,-,-,-,-,-,-,-,2012
a290305f,17.0,1990,-,-,-,-,-,-,-,-,2012
b1637b6b,9.0,1987,-,-,-,-,-,-,-,-,2012
64d5f4c5,7.0,1984,-,-,-,-,-,-,-,-,2012
6793dfcb,16.0,1999,-,-,-,-,-,-,-,-,2012
64d0ea32,3.0,1992,-,-,-,-,-,-,-,-,2012
15cd2527,9.0,1985,-,-,-,-,-,-,-,-,2012
39811e40,17.0,1982,-,-,-,-,-,-,-,-,2012
401e5fa7,4.0,1987,-,-,-,-,-,-,-,-,2012
28c2e425,17.0,1988,-,-,-,-,-,-,-,-,2012
72138495,13.0,1987,-,-,-,-,-,-,-,-,2012
15a6cd95,13.0,1981,-,-,-,-,-,-,-,-,2012
64891f20,15.0,1984,-,-,-,-,-,-,-,-,2012
1559bbce,10.0,1996,-,-,-,-,-,-,-,-,2012
51cad05d,9.0,1987,-,-,-,-,-,-,-,-,2012
9c076985,2.0,1991,-,-,-,-,-,-,-,-,2012
ec18086c,3.0,1989,-,-,-,-,-,-,-,-,2012
9c50db39,13.0,1985,-,-,-,-,-,-,-,-,2012
a7c655c5,16.0,1997,-,-,-,-,-,-,-,-,2012
c0ffbc97,14.0,1989,-,-,-,-,-,-,-,-,2012
b2f3aa9e,9.0,1981,-,-,-,-,-,-,-,-,2012
e243f672,17.0,1989,-,-,-,-,-,-,-,-,2012
76e75ec0,12.0,1990,-,-,-,-,-,-,-,-,2012
bce84169,16.0,1990,-,-,-,-,-,-,-,-,2012
ed976005,12.0,1994,-,-,-,-,-,-,-,-,2012
a79e7c68,5.0,1996,-,-,-,-,-,-,-,-,2012
e1448a03,7.0,1981,-,-,-,-,-,-,-,-,2012
55dd2d52,16.0,1998,-,-,-,-,-,-,-,-,2012
96e46324,14.0,1983,-,-,-,-,-,-,-,-,2012
64a846ad,3.0,1997,-,-,-,-,-,-,-,-,2012
75ae1fdd,15.0,1999,-,-,-,-,-,-,-,-,2012
48ebedf9,10.0,1981,-,-,-,-,-,-,-,-,2012
4cf2fee0,10.0,1981,-,-,-,-,-,-,-,-,2012
16404cb8,7.0,1989,-,-,-,-,-,-,-,-,2012
2ddf99ad,6.0,1988,-,-,-,-,-,-,-,-,2012
07a03534,11.0,1982,-,-,-,-,-,-,-,-,2012
30fd5828,15.0,1982,-,-,-,-,-,-,-,-,2012
6107721d,2.0,1987,-,-,-,-,-,-,-,-,2012
38bb1bf2,13.0,1996,-,-,-,-,-,-,-,-,2012
ecbb618d,16.0,1983,-,-,-,-,-,-,-,-,2012
b13a29cf,11.0,1983,-,-,-,-,-,-,-,-,2012
c7b1d8fd,9.0,1995,-,-,-,-,-,-,-,-,2012
51f3e2b9,11.0,1996,-,-,-,-,-,-,-,-,2012
424bfebe,11.0,1999,-,-,-,-,-,-,-,-,2012
a275827f,9.0,1988,-,-,-,-,-,-,-,-,2012
39d24063,8.0,1994,-,-,-,-,-,-,-,-,2012
2ebec835,9.0,1993,-,-,-,-,-,-,-,-,2012
0d7d7275,18.0,1985,-,-,-,-,-,-,-,-,2012
387e3ace,7.0,1995,-,-,-,-,-,-,-,-,2012
a75576ae,7.0,1991,-,-,-,-,-,-,-,-,2012
72ba23e6,8.0,1996,-,-,-,-,-,-,-,-,2012
6803e160,4.0,1993,-,-,-,-,-,-,-,-,2012
a2f54275,5.0,1990,-,-,-,-,-,-,-,-,2012
8d532ea9,9.0,1994,-,-,-,-,-,-,-,-,2012
47d38008,3.0,1988,-,-,-,-,-,-,-,-,2012
0cd91bdb,14.0,1992,-,-,-,-,-,-,-,-,2012
680bd692,7.0,1988,-,-,-,-,-,-,-,-,2012
72c8f382,10.0,1993,-,-,-,-,-,-,-,-,2012
5342efd2,6.0,1986,-,-,-,-,-,-,-,-,2012
670b8ca6,7.0,1985,-,-,-,-,-,-,-,-,2012
3fef7ee1,13.0,1990,-,-,-,-,-,-,-,-,2012
2937d3a4,6.0,1990,-,-,-,-,-,-,-,-,2012
0dc1204f,15.0,1981,-,-,-,-,-,-,-,-,2012
afc21f95,2.0,1987,-,-,-,-,-,-,-,-,2012
c79806f6,15.0,1981,-,-,-,-,-,-,-,-,2012
b2de3fa5,3.0,1986,-,-,-,-,-,-,-,-,2012
a79054af,17.0,1998,-,-,-,-,-,-,-,-,2012
f37a1945,14.0,1996,-,-,-,-,-,-,-,-,2012
9c20a559,16.0,1997,-,-,-,-,-,-,-,-,2012
0057e2cb,6.0,1982,-,-,-,-,-,-,-,-,2013
481ce23c,9.0,1995,-,-,-,-,-,-,-,-,2013
764a3300,4.0,1985,-,-,-,-,-,-,-,-,2013
aaddd1b2,5.0,1996,-,-,-,-,-,-,-,-,2013
3e310bf5,2.0,1989,-,-,-,-,-,-,-,-,2013
83ad450e,18.0,1985,-,-,-,-,-,-,-,-,2013
d6f3ce06,14.0,1997,-,-,-,-,-,-,-,-,2013
74fd142e,14.0,1992,-,-,-,-,-,-,-,-,2013
1c6d6df5,6.0,1998,-,-,-,-,-,-,-,-,2013
425c2738,2.0,1987,-,-,-,-,-,-,-,-,2013
d79e0d18,5.0,1983,-,-,-,-,-,-,-,-,2013
d6caf784,15.0,1989,-,-,-,-,-,-,-,-,2013
9fd0df45,18.0,1988,-,-,-,-,-,-,-,-,2013
ffa63f05,14.0,1983,-,-,-,-,-,-,-,-,2013
a5054379,12.0,1995,-,-,-,-,-,-,-,-,2013
4199385b,9.0,1988,-,-,-,-,-,-,-,-,2013
1fd4291a,18.0,1982,-,-,-,-,-,-,-,-,2013
021227ce,7.0,1988,-,-,-,-,-,-,-,-,2013
83b3421e,15.0,1998,-,-,-,-,-,-,-,-,2013
784ccf44,13.0,1984,-,-,-,-,-,-,-,-,2013
64a06d0e,7.0,1983,-,-,-,-,-,-,-,-,2013
d3284694,15.0,1983,-,-,-,-,-,-,-,-,2013
a0d0ff14,18.0,1988,-,-,-,-,-,-,-,-,2013
4776eb0d,14.0,1983,-,-,-,-,-,-,-,-,2013
4235a272,10.0,1987,-,-,-,-,-,-,-,-,2013
7861423a,7.0,1987,-,-,-,-,-,-,-,-,2013
a4be2f99,17.0,1987,-,-,-,-,-,-,-,-,2013
74c5a36e,9.0,1984,-,-,-,-,-,-,-,-,2013
e953af2c,4.0,1999,-,-,-,-,-,-,-,-,2013
105834ce,12.0,1988,-,-,-,-,-,-,-,-,2013
105237e5,9.0,1997,-,-,-,-,-,-,-,-,2013
0ded7753,5.0,1997,-,-,-,-,-,-,-,-,2013
1c807d38,14.0,1988,-,-,-,-,-,-,-,-,2013
83adc6d2,18.0,1990,-,-,-,-,-,-,-,-,2013
e96ffebd,6.0,1988,-,-,-,-,-,-,-,-,2013
ec48ea6b,18.0,1989,-,-,-,-,-,-,-,-,2013
0d6dac50,13.0,1982,-,-,-,-,-,-,-,-,2013
109ee8b4,7.0,1999,-,-,-,-,-,-,-,-,2013
d7736858,17.0,1989,-,-,-,-,-,-,-,-,2013
1c7d50a3,8.0,1992,-,-,-,-,-,-,-,-,2013
6bbd5684,6.0,1994,-,-,-,-,-,-,-,-,2013
768de0a3,3.0,1983,-,-,-,-,-,-,-,-,2013
64891f20,16.0,1984,-,-,-,-,-,-,-,-,2013
ef9fdf21,15.0,1987,-,-,-,-,-,-,-,-,2013
6c71c821,10.0,1982,-,-,-,-,-,-,-,-,2013
d6c40cb1,2.0,1993,-,-,-,-,-,-,-,-,2013
ede587fc,12.0,1995,-,-,-,-,-,-,-,-,2013
a4878f8b,6.0,1989,-,-,-,-,-,-,-,-,2013
772470d5,7.0,1992,-,-,-,-,-,-,-,-,2013
fe3e4d5e,9.0,1993,-,-,-,-,-,-,-,-,2013
6548f1e7,18.0,1990,-,-,-,-,-,-,-,-,2013
4a8463d3,10.0,1988,-,-,-,-,-,-,-,-,2013
99eb53db,13.0,1995,-,-,-,-,-,-,-,-,2013
5bb6645d,2.0,1987,-,-,-,-,-,-,-,-,2013
4587414c,10.0,1986,-,-,-,-,-,-,-,-,2013
5af4b518,10.0,1982,-,-,-,-,-,-,-,-,2013
64375f61,5.0,1983,-,-,-,-,-,-,-,-,2013
d58163b1,4.0,1989,-,-,-,-,-,-,-,-,2013
6c6fec79,17.0,1986,-,-,-,-,-,-,-,-,2013
eba3f3ad,10.0,1997,-,-,-,-,-,-,-,-,2013
5a6ea6c5,5.0,1991,-,-,-,-,-,-,-,-,2013
0d06e799,7.0,1985,-,-,-,-,-,-,-,-,2013
a562adad,4.0,1991,-,-,-,-,-,-,-,-,2013
d5148d9c,13.0,1984,-,-,-,-,-,-,-,-,2013
8340ce06,10.0,1997,-,-,-,-,-,-,-,-,2013
65437df4,6.0,1995,-,-,-,-,-,-,-,-,2013
0cd91bdb,15.0,1992,-,-,-,-,-,-,-,-,2013
00ca36fe,13.0,1986,-,-,-,-,-,-,-,-,2013
7577de1e,8.0,1999,-,-,-,-,-,-,-,-,2013
832d6142,14.0,1985,-,-,-,-,-,-,-,-,2013
d4a7258c,8.0,1987,-,-,-,-,-,-,-,-,2013
eb68e79e,19.0,1991,-,-,-,-,-,-,-,-,2013
d4bd014b,13.0,1991,-,-,-,-,-,-,-,-,2013
d4c39027,17.0,1988,-,-,-,-,-,-,-,-,2013
fec2092a,14.0,1982,-,-,-,-,-,-,-,-,2013
6428053d,6.0,1985,-,-,-,-,-,-,-,-,2013
9dcc2070,8.0,1992,-,-,-,-,-,-,-,-,2013
0c66ef82,12.0,1996,-,-,-,-,-,-,-,-,2013
9e2f40c2,8.0,1995,-,-,-,-,-,-,-,-,2013
1ec0cf8b,8.0,1985,-,-,-,-,-,-,-,-,2013
00d2f8a7,4.0,1987,-,-,-,-,-,-,-,-,2013
eb785c50,19.0,1992,-,-,-,-,-,-,-,-,2013
a45e93ac,12.0,1985,-,-,-,-,-,-,-,-,2013
0e5d7ade,10.0,1982,-,-,-,-,-,-,-,-,2013
42677d08,10.0,1998,-,-,-,-,-,-,-,-,2013
01087c09,8.0,1984,-,-,-,-,-,-,-,-,2013
011b4848,4.0,1984,-,-,-,-,-,-,-,-,2013
ea322008,15.0,1983,-,-,-,-,-,-,-,-,2013
83917f93,18.0,1992,-,-,-,-,-,-,-,-,2013
0bd89ebe,17.0,1987,-,-,-,-,-,-,-,-,2013
64d5f4c5,8.0,1984,-,-,-,-,-,-,-,-,2013
5a42c559,15.0,1990,-,-,-,-,-,-,-,-,2013
007fc2cd,17.0,1998,-,-,-,-,-,-,-,-,2013
9a44e809,16.0,1982,-,-,-,-,-,-,-,-,2013
41dd81fe,9.0,1990,-,-,-,-,-,-,-,-,2013
839b2a0a,4.0,1988,-,-,-,-,-,-,-,-,2013
ef4c4542,16.0,1983,-,-,-,-,-,-,-,-,2013
a583dffa,17.0,1985,-,-,-,-,-,-,-,-,2013
a0b1584c,7.0,1990,-,-,-,-,-,-,-,-,2013
81e1cd4f,3.0,1982,-,-,-,-,-,-,-,-,2013
01a8978d,8.0,1990,-,-,-,-,-,-,-,-,2013
ef658484,17.0,1993,-,-,-,-,-,-,-,-,2013
ef6729c9,18.0,1982,-,-,-,-,-,-,-,-,2013
45b2787e,2.0,1990,-,-,-,-,-,-,-,-,2013
8388b003,5.0,1989,-,-,-,-,-,-,-,-,2013
45a427f3,3.0,1999,-,-,-,-,-,-,-,-,2013
ea3f6c22,9.0,1987,-,-,-,-,-,-,-,-,2013
3d917ab1,4.0,1991,-,-,-,-,-,-,-,-,2013
ebb9c4b9,3.0,1991,-,-,-,-,-,-,-,-,2013
6c64bb92,12.0,1997,-,-,-,-,-,-,-,-,2013
1daf7677,2.0,1996,-,-,-,-,-,-,-,-,2013
eeefd5f5,11.0,1995,-,-,-,-,-,-,-,-,2013
d5d3e47d,14.0,1984,-,-,-,-,-,-,-,-,2013
fe0c39fc,14.0,1984,-,-,-,-,-,-,-,-,2013
77b93ebd,7.0,1992,-,-,-,-,-,-,-,-,2013
a4432990,18.0,1999,-,-,-,-,-,-,-,-,2013
8386d2a3,17.0,1984,-,-,-,-,-,-,-,-,2013
ebf5a74c,11.0,1999,-,-,-,-,-,-,-,-,2013
fdda82ea,5.0,1994,-,-,-,-,-,-,-,-,2013
ef277d99,4.0,1989,-,-,-,-,-,-,-,-,2013
a096041d,4.0,1992,-,-,-,-,-,-,-,-,2013
d62e1955,9.0,1989,-,-,-,-,-,-,-,-,2013
a0654b82,18.0,1991,-,-,-,-,-,-,-,-,2013
6c3d5deb,2.0,1984,-,-,-,-,-,-,-,-,2013
eabf61a1,8.0,1989,-,-,-,-,-,-,-,-,2013
63a4fada,7.0,1991,-,-,-,-,-,-,-,-,2013
6ec997a8,9.0,1990,-,-,-,-,-,-,-,-,2013
65be2f4c,8.0,1983,-,-,-,-,-,-,-,-,2013
40598026,3.0,1986,-,-,-,-,-,-,-,-,2013
70090938,14.0,1993,-,-,-,-,-,-,-,-,2013
610ab4bd,3.0,1997,-,-,-,-,-,-,-,-,2013
6708ce89,3.0,1985,-,-,-,-,-,-,-,-,2013
dd4dc8de,3.0,1992,-,-,-,-,-,-,-,-,2013
e3208e08,8.0,1986,-,-,-,-,-,-,-,-,2013
5e9b22db,14.0,1986,-,-,-,-,-,-,-,-,2013
404cd81b,12.0,1988,-,-,-,-,-,-,-,-,2013
f425e5a7,17.0,1997,-,-,-,-,-,-,-,-,2013
3f7e6079,4.0,1984,-,-,-,-,-,-,-,-,2013
a935b6f4,6.0,1993,-,-,-,-,-,-,-,-,2013
7027286b,20.0,1999,-,-,-,-,-,-,-,-,2013
a90cd8e0,9.0,1990,-,-,-,-,-,-,-,-,2013
f7ebd418,17.0,1991,-,-,-,-,-,-,-,-,2013
68afc994,6.0,1982,-,-,-,-,-,-,-,-,2013
7288a55a,13.0,1992,-,-,-,-,-,-,-,-,2013
17d10d52,17.0,1996,-,-,-,-,-,-,-,-,2013
3f959bee,2.0,1990,-,-,-,-,-,-,-,-,2013
05c06555,6.0,1985,-,-,-,-,-,-,-,-,2013
f439d5a0,7.0,1986,-,-,-,-,-,-,-,-,2013
608eec23,7.0,1982,-,-,-,-,-,-,-,-,2013
9f14b5dd,18.0,1993,-,-,-,-,-,-,-,-,2013
f43241fd,3.0,1998,-,-,-,-,-,-,-,-,2013
091b9957,12.0,1984,-,-,-,-,-,-,-,-,2013
dcdaefce,17.0,1991,-,-,-,-,-,-,-,-,2013
dcc3a895,12.0,1987,-,-,-,-,-,-,-,-,2013
a975d909,8.0,1987,-,-,-,-,-,-,-,-,2013
a6ffcdb1,17.0,1995,-,-,-,-,-,-,-,-,2013
e42d3b4a,2.0,1994,-,-,-,-,-,-,-,-,2013
13a5f384,10.0,1998,-,-,-,-,-,-,-,-,2013
7aca335b,6.0,1991,-,-,-,-,-,-,-,-,2013
190cf572,2.0,1997,-,-,-,-,-,-,-,-,2013
0519f762,9.0,1982,-,-,-,-,-,-,-,-,2013
3f3a460c,8.0,1997,-,-,-,-,-,-,-,-,2013
f2bb4a03,12.0,1994,-,-,-,-,-,-,-,-,2013
a96488e8,4.0,1995,-,-,-,-,-,-,-,-,2013
5deda21a,15.0,1983,-,-,-,-,-,-,-,-,2013
6fbb4676,8.0,1987,-,-,-,-,-,-,-,-,2013
18e81d88,12.0,1991,-,-,-,-,-,-,-,-,2013
471fdcfb,9.0,1993,-,-,-,-,-,-,-,-,2013
a958e0b3,11.0,1989,-,-,-,-,-,-,-,-,2013
18ca003c,5.0,1992,-,-,-,-,-,-,-,-,2013
f851f264,10.0,1991,-,-,-,-,-,-,-,-,2013
66ea19ff,12.0,1983,-,-,-,-,-,-,-,-,2013
5e2ce688,14.0,1994,-,-,-,-,-,-,-,-,2013
e393a3d1,17.0,1986,-,-,-,-,-,-,-,-,2013
f37e1ab4,16.0,1999,-,-,-,-,-,-,-,-,2013
9eb8885b,10.0,1988,-,-,-,-,-,-,-,-,2013
7b0ca270,11.0,1988,-,-,-,-,-,-,-,-,2013
08af749a,15.0,1985,-,-,-,-,-,-,-,-,2013
9c076985,3.0,1991,-,-,-,-,-,-,-,-,2013
1779e3bd,14.0,1993,-,-,-,-,-,-,-,-,2013
de91193f,15.0,1991,-,-,-,-,-,-,-,-,2013
46b49f09,4.0,1987,-,-,-,-,-,-,-,-,2013
a2814ac4,18.0,1983,-,-,-,-,-,-,-,-,2013
71166900,6.0,1993,-,-,-,-,-,-,-,-,2013
491b91c7,18.0,1992,-,-,-,-,-,-,-,-,2013
071d61cc,2.0,1992,-,-,-,-,-,-,-,-,2013
e0bd9ed6,3.0,1992,-,-,-,-,-,-,-,-,2013
5f80c1c9,18.0,1997,-,-,-,-,-,-,-,-,2013
71a75db0,4.0,1999,-,-,-,-,-,-,-,-,2013
160ae18f,19.0,1990,-,-,-,-,-,-,-,-,2013
dfc310f4,5.0,1992,-,-,-,-,-,-,-,-,2013
e0b5f2bf,16.0,1984,-,-,-,-,-,-,-,-,2013
4931b41c,16.0,1987,-,-,-,-,-,-,-,-,2013
f57e7e03,10.0,1993,-,-,-,-,-,-,-,-,2013
07aed3d4,9.0,1991,-,-,-,-,-,-,-,-,2013
7c50b6d2,6.0,1988,-,-,-,-,-,-,-,-,2013
f5e9ced0,8.0,1986,-,-,-,-,-,-,-,-,2013
dff0098c,3.0,1983,-,-,-,-,-,-,-,-,2013
f59b4bab,2.0,1986,-,-,-,-,-,-,-,-,2013
0750393d,8.0,1997,-,-,-,-,-,-,-,-,2013
5fa1076c,18.0,1986,-,-,-,-,-,-,-,-,2013
f5d44f55,16.0,1987,-,-,-,-,-,-,-,-,2013
a8728491,10.0,1982,-,-,-,-,-,-,-,-,2013
e03559e4,11.0,1986,-,-,-,-,-,-,-,-,2013
e0f55861,7.0,1984,-,-,-,-,-,-,-,-,2013
9c61c989,13.0,1991,-,-,-,-,-,-,-,-,2013
a8b0764f,9.0,1992,-,-,-,-,-,-,-,-,2013
df6a67f3,13.0,1995,-,-,-,-,-,-,-,-,2013
7d9536dd,5.0,1995,-,-,-,-,-,-,-,-,2013
deb1a7db,5.0,1989,-,-,-,-,-,-,-,-,2013
606eec41,4.0,1993,-,-,-,-,-,-,-,-,2013
688c7673,3.0,1996,-,-,-,-,-,-,-,-,2013
7bbc35c0,14.0,1986,-,-,-,-,-,-,-,-,2013
723c340b,15.0,1990,-,-,-,-,-,-,-,-,2013
606bb779,4.0,1986,-,-,-,-,-,-,-,-,2013
f4b47fb6,6.0,1993,-,-,-,-,-,-,-,-,2013
df06eeb3,5.0,1984,-,-,-,-,-,-,-,-,2013
df08b2be,16.0,1983,-,-,-,-,-,-,-,-,2013
6032e824,8.0,1983,-,-,-,-,-,-,-,-,2013
df0b7c57,11.0,1982,-,-,-,-,-,-,-,-,2013
a222985a,2.0,1999,-,-,-,-,-,-,-,-,2013
a8da455d,11.0,1986,-,-,-,-,-,-,-,-,2013
172bfc93,10.0,1995,-,-,-,-,-,-,-,-,2013
f548c722,15.0,1982,-,-,-,-,-,-,-,-,2013
6014b1ca,8.0,1992,-,-,-,-,-,-,-,-,2013
9f0c7ab6,5.0,1988,-,-,-,-,-,-,-,-,2013
7c15f3c3,4.0,1994,-,-,-,-,-,-,-,-,2013
