,HOUSEKEEPING_NR,TYPHH,rinpersoon,PLHH,REFPERSOONHH,NUMBERPERSHH,DATE_STIRTHH,DATUMEINDEHH,AANTALOVHH,AANTALKINDHH,BIRTHEDYOUNGCHILDHH,GEBMAANDJONGSTEKINDHH,GEBJAAROUDSTEKINDHH,BMAANDOUDSTEKINDHH,hierarchy,ID_list_rinpersoon
2239,4f087b3d,couple with children,94c7184b,child living at home,0,6,1998-01-01,1999-01-01,2,4,2015.0,01,2010.0,05,4f087b3d_1998-01-01,"['c70f17db', '94c7184b', '2ecb427e', 'b45bb496', 'd3229821', 'e3ee2e3d']"
2240,4f087b3d,couple with children,2ecb427e,child living at home,0,6,1998-01-01,1999-01-01,2,4,2015.0,01,2010.0,05,4f087b3d_1998-01-01,"['c70f17db', '94c7184b', '2ecb427e', 'b45bb496', 'd3229821', 'e3ee2e3d']"
2241,4f087b3d,couple with children,b45bb496,child living at home,0,6,1998-01-01,1999-01-01,2,4,2015.0,01,2010.0,05,4f087b3d_1998-01-01,"['c70f17db', '94c7184b', '2ecb427e', 'b45bb496', 'd3229821', 'e3ee2e3d']"
2242,4f087b3d,couple with children,d3229821,child living at home,0,6,1998-01-01,1999-01-01,2,4,2015.0,01,2010.0,05,4f087b3d_1998-01-01,"['c70f17db', '94c7184b', '2ecb427e', 'b45bb496', 'd3229821', 'e3ee2e3d']"
2243,4f087b3d,couple with children,e3ee2e3d,partner in couple with children,0,6,1998-01-01,1999-01-01,2,4,2015.0,01,2010.0,05,4f087b3d_1998-01-01,"['c70f17db', '94c7184b', '2ecb427e', 'b45bb496', 'd3229821', 'e3ee2e3d']"
2244,55bdc77e,single parent household,ad20a108,parent in single parent household,1,2,1998-01-01,1999-01-01,1,1,,--,,--,55bdc77e_1998-01-01,"['ad20a108', '59eef06d']"
2245,55bdc77e,single parent household,59eef06d,child living at home,1,2,1998-01-01,1999-01-01,1,1,,--,,--,55bdc77e_1998-01-01,"['ad20a108', '59eef06d']"
2246,0dc2dd55,couple with children,972eff55,partner in couple with children,1,3,1998-01-01,1999-01-01,2,1,2015.0,01,2010.0,05,0dc2dd55_1998-01-01,"['972eff55', '5e610014', '2d457d5f']"
2247,0dc2dd55,couple with children,5e610014,partner in couple with children,1,3,1998-01-01,1999-01-01,2,1,2015.0,01,2010.0,05,0dc2dd55_1998-01-01,"['972eff55', '5e610014', '2d457d5f']"
2248,0dc2dd55,couple with children,2d457d5f,child living at home,1,3,1998-01-01,1999-01-01,2,1,2015.0,01,2010.0,05,0dc2dd55_1998-01-01,"['972eff55', '5e610014', '2d457d5f']"
2249,81dc7733,couple with children,a89314ac,partner in couple with children,1,4,1998-01-01,1999-01-01,2,2,2015.0,01,2010.0,05,81dc7733_1998-01-01,"['a89314ac', '9554b54a', 'b8d0c87e', 'c5385471']"
2250,81dc7733,couple with children,9554b54a,partner in couple with children,1,4,1998-01-01,1999-01-01,2,2,2015.0,01,2010.0,05,81dc7733_1998-01-01,"['a89314ac', '9554b54a', 'b8d0c87e', 'c5385471']"
2251,81dc7733,couple with children,b8d0c87e,child living at home,1,4,1998-01-01,1999-01-01,2,2,2015.0,01,2010.0,05,81dc7733_1998-01-01,"['a89314ac', '9554b54a', 'b8d0c87e', 'c5385471']"
2252,81dc7733,couple with children,c5385471,child living at home,1,4,1998-01-01,1999-01-01,2,2,2015.0,01,2010.0,05,81dc7733_1998-01-01,"['a89314ac', '9554b54a', 'b8d0c87e', 'c5385471']"
2253,100e7e07,couple with children,761df28c,partner in couple with children,0,5,1998-01-01,1999-01-01,2,3,2015.0,01,2010.0,05,100e7e07_1998-01-01,"['761df28c', '0e30c262', '87262451', '8d478736', '242743fd']"
2254,100e7e07,couple with children,0e30c262,child living at home,0,5,1998-01-01,1999-01-01,2,3,2015.0,01,2010.0,05,100e7e07_1998-01-01,"['761df28c', '0e30c262', '87262451', '8d478736', '242743fd']"
2255,100e7e07,couple with children,87262451,child living at home,0,5,1998-01-01,1999-01-01,2,3,2015.0,01,2010.0,05,100e7e07_1998-01-01,"['761df28c', '0e30c262', '87262451', '8d478736', '242743fd']"
2256,100e7e07,couple with children,8d478736,partner in couple with children,0,5,1998-01-01,1999-01-01,2,3,2015.0,01,2010.0,05,100e7e07_1998-01-01,"['761df28c', '0e30c262', '87262451', '8d478736', '242743fd']"
2257,100e7e07,couple with children,242743fd,child living at home,0,5,1998-01-01,1999-01-01,2,3,2015.0,01,2010.0,05,100e7e07_1998-01-01,"['761df28c', '0e30c262', '87262451', '8d478736', '242743fd']"
2258,890f5cfe,single parent household,d5268abb,parent in single parent household,0,3,1998-01-01,1999-01-01,1,2,,--,,--,890f5cfe_1998-01-01,"['d5268abb', '2d1ba0a5', '1db438e4']"
2259,890f5cfe,single parent household,2d1ba0a5,child living at home,0,3,1998-01-01,1999-01-01,1,2,,--,,--,890f5cfe_1998-01-01,"['d5268abb', '2d1ba0a5', '1db438e4']"
2260,890f5cfe,single parent household,1db438e4,child living at home,0,3,1998-01-01,1999-01-01,1,2,,--,,--,890f5cfe_1998-01-01,"['d5268abb', '2d1ba0a5', '1db438e4']"
2261,1db0cd85,couple with children,c2921c9d,partner in couple with children,0,5,1998-01-01,1999-01-01,2,3,2015.0,01,2010.0,05,1db0cd85_1998-01-01,"['c2921c9d', '4d5f864d', '934a8721', 'e9e764db', '73123b04']"
2262,1db0cd85,couple with children,4d5f864d,child living at home,0,5,1998-01-01,1999-01-01,2,3,2015.0,01,2010.0,05,1db0cd85_1998-01-01,"['c2921c9d', '4d5f864d', '934a8721', 'e9e764db', '73123b04']"
2263,1db0cd85,couple with children,934a8721,partner in couple with children,0,5,1998-01-01,1999-01-01,2,3,2015.0,01,2010.0,05,1db0cd85_1998-01-01,"['c2921c9d', '4d5f864d', '934a8721', 'e9e764db', '73123b04']"
2264,1db0cd85,couple with children,e9e764db,child living at home,0,5,1998-01-01,1999-01-01,2,3,2015.0,01,2010.0,05,1db0cd85_1998-01-01,"['c2921c9d', '4d5f864d', '934a8721', 'e9e764db', '73123b04']"
2265,1db0cd85,couple with children,73123b04,child living at home,0,5,1998-01-01,1999-01-01,2,3,2015.0,01,2010.0,05,1db0cd85_1998-01-01,"['c2921c9d', '4d5f864d', '934a8721', 'e9e764db', '73123b04']"
2266,ddf33ad3,couple with children,28a097ab,partner in couple with children,1,4,1998-01-01,1999-01-01,2,2,2015.0,01,2010.0,05,ddf33ad3_1998-01-01,"['28a097ab', '2707d4e0', '21ecd92b', '0d302242']"
2267,ddf33ad3,couple with children,2707d4e0,child living at home,1,4,1998-01-01,1999-01-01,2,2,2015.0,01,2010.0,05,ddf33ad3_1998-01-01,"['28a097ab', '2707d4e0', '21ecd92b', '0d302242']"
2268,ddf33ad3,couple with children,21ecd92b,child living at home,1,4,1998-01-01,1999-01-01,2,2,2015.0,01,2010.0,05,ddf33ad3_1998-01-01,"['28a097ab', '2707d4e0', '21ecd92b', '0d302242']"
2269,ddf33ad3,couple with children,0d302242,partner in couple with children,1,4,1998-01-01,1999-01-01,2,2,2015.0,01,2010.0,05,ddf33ad3_1998-01-01,"['28a097ab', '2707d4e0', '21ecd92b', '0d302242']"
2270,9b284cc0,single person household,678c09b8,single person,1,1,1998-01-01,1999-01-01,1,0,,--,,--,9b284cc0_1998-01-01,['678c09b8']
2271,d35c144a,single person household,c85b38d8,single person,0,1,1998-01-01,1999-01-01,1,0,,--,,--,d35c144a_1998-01-01,['c85b38d8']
2272,8a39017e,couple with children,56b25cd7,partner in couple with children,1,5,1998-01-01,1999-01-01,2,3,2015.0,01,2010.0,05,8a39017e_1998-01-01,"['56b25cd7', 'd13d415e', '99cb489e', '73f902fd', 'ff6b9882']"
2273,8a39017e,couple with children,d13d415e,partner in couple with children,1,5,1998-01-01,1999-01-01,2,3,2015.0,01,2010.0,05,8a39017e_1998-01-01,"['56b25cd7', 'd13d415e', '99cb489e', '73f902fd', 'ff6b9882']"
2274,8a39017e,couple with children,99cb489e,child living at home,1,5,1998-01-01,1999-01-01,2,3,2015.0,01,2010.0,05,8a39017e_1998-01-01,"['56b25cd7', 'd13d415e', '99cb489e', '73f902fd', 'ff6b9882']"
2275,8a39017e,couple with children,73f902fd,child living at home,1,5,1998-01-01,1999-01-01,2,3,2015.0,01,2010.0,05,8a39017e_1998-01-01,"['56b25cd7', 'd13d415e', '99cb489e', '73f902fd', 'ff6b9882']"
2276,8a39017e,couple with children,ff6b9882,child living at home,1,5,1998-01-01,1999-01-01,2,3,2015.0,01,2010.0,05,8a39017e_1998-01-01,"['56b25cd7', 'd13d415e', '99cb489e', '73f902fd', 'ff6b9882']"
2277,67096a79,single person household,cf188e9e,single person,0,1,1998-01-01,1999-01-01,1,0,,--,,--,67096a79_1998-01-01,['cf188e9e']
2278,98494c83,single parent household,d487548b,parent in single parent household,1,2,1998-01-01,1999-01-01,1,1,,--,,--,98494c83_1998-01-01,"['d487548b', '7d668906']"
2279,98494c83,single parent household,7d668906,child living at home,1,2,1998-01-01,1999-01-01,1,1,,--,,--,98494c83_1998-01-01,"['d487548b', '7d668906']"
2280,23ae98aa,couple with children,6c7764d8,partner in couple with children,0,3,1998-01-01,1999-01-01,2,1,2015.0,01,2010.0,05,23ae98aa_1998-01-01,"['6c7764d8', '678a040d', 'd31bbf1c']"
2281,23ae98aa,couple with children,678a040d,partner in couple with children,0,3,1998-01-01,1999-01-01,2,1,2015.0,01,2010.0,05,23ae98aa_1998-01-01,"['6c7764d8', '678a040d', 'd31bbf1c']"
2282,23ae98aa,couple with children,d31bbf1c,child living at home,0,3,1998-01-01,1999-01-01,2,1,2015.0,01,2010.0,05,23ae98aa_1998-01-01,"['6c7764d8', '678a040d', 'd31bbf1c']"
2283,1b10bc97,single parent household,841030bd,parent in single parent household,1,2,1998-01-01,1999-01-01,1,1,,--,,--,1b10bc97_1998-01-01,"['841030bd', '7419b1d5']"
2284,1b10bc97,single parent household,7419b1d5,child living at home,1,2,1998-01-01,1999-01-01,1,1,,--,,--,1b10bc97_1998-01-01,"['841030bd', '7419b1d5']"
2285,31906139,couple with children,6683d80c,partner in couple with children,1,4,1998-01-01,1999-01-01,2,2,2015.0,01,2010.0,05,31906139_1998-01-01,"['6683d80c', 'f435ebc1', 'd9eda59d', '2061558e']"
2286,31906139,couple with children,f435ebc1,partner in couple with children,1,4,1998-01-01,1999-01-01,2,2,2015.0,01,2010.0,05,31906139_1998-01-01,"['6683d80c', 'f435ebc1', 'd9eda59d', '2061558e']"
2287,31906139,couple with children,d9eda59d,child living at home,1,4,1998-01-01,1999-01-01,2,2,2015.0,01,2010.0,05,31906139_1998-01-01,"['6683d80c', 'f435ebc1', 'd9eda59d', '2061558e']"
2288,31906139,couple with children,2061558e,child living at home,1,4,1998-01-01,1999-01-01,2,2,2015.0,01,2010.0,05,31906139_1998-01-01,"['6683d80c', 'f435ebc1', 'd9eda59d', '2061558e']"
2289,71959c97,single person household,3f4b9328,single person,0,1,1998-01-01,1999-01-01,1,0,,--,,--,71959c97_1998-01-01,['3f4b9328']
2290,31355c23,couple with children,359722c1,partner in couple with children,1,5,1998-01-01,1999-01-01,2,3,2015.0,01,2010.0,05,31355c23_1998-01-01,"['359722c1', 'b58fe046', '5d71be0c', 'ca9fd164', '20196197']"
2291,31355c23,couple with children,b58fe046,partner in couple with children,1,5,1998-01-01,1999-01-01,2,3,2015.0,01,2010.0,05,31355c23_1998-01-01,"['359722c1', 'b58fe046', '5d71be0c', 'ca9fd164', '20196197']"
2292,31355c23,couple with children,5d71be0c,child living at home,1,5,1998-01-01,1999-01-01,2,3,2015.0,01,2010.0,05,31355c23_1998-01-01,"['359722c1', 'b58fe046', '5d71be0c', 'ca9fd164', '20196197']"
2293,31355c23,couple with children,ca9fd164,child living at home,1,5,1998-01-01,1999-01-01,2,3,2015.0,01,2010.0,05,31355c23_1998-01-01,"['359722c1', 'b58fe046', '5d71be0c', 'ca9fd164', '20196197']"
2294,31355c23,couple with children,20196197,child living at home,1,5,1998-01-01,1999-01-01,2,3,2015.0,01,2010.0,05,31355c23_1998-01-01,"['359722c1', 'b58fe046', '5d71be0c', 'ca9fd164', '20196197']"
2295,d8e79dc5,couple with children,46b505a6,partner in couple with children,0,4,1998-01-01,1999-01-01,2,2,2015.0,01,2010.0,05,d8e79dc5_1998-01-01,"['46b505a6', '6fabb65e', 'c338ceb1', '19fb8f76']"
2296,d8e79dc5,couple with children,6fabb65e,partner in couple with children,0,4,1998-01-01,1999-01-01,2,2,2015.0,01,2010.0,05,d8e79dc5_1998-01-01,"['46b505a6', '6fabb65e', 'c338ceb1', '19fb8f76']"
2297,d8e79dc5,couple with children,c338ceb1,child living at home,0,4,1998-01-01,1999-01-01,2,2,2015.0,01,2010.0,05,d8e79dc5_1998-01-01,"['46b505a6', '6fabb65e', 'c338ceb1', '19fb8f76']"
2298,d8e79dc5,couple with children,19fb8f76,child living at home,0,4,1998-01-01,1999-01-01,2,2,2015.0,01,2010.0,05,d8e79dc5_1998-01-01,"['46b505a6', '6fabb65e', 'c338ceb1', '19fb8f76']"
2299,562da4fb,couple with children,ce9427ee,partner in couple with children,1,5,1998-01-01,1999-01-01,2,3,2015.0,01,2010.0,05,562da4fb_1998-01-01,"['ce9427ee', 'd7aa5f87', '0cb80b58', 'e11d0757', 'ed5e0dbb']"
2300,562da4fb,couple with children,d7aa5f87,partner in couple with children,1,5,1998-01-01,1999-01-01,2,3,2015.0,01,2010.0,05,562da4fb_1998-01-01,"['ce9427ee', 'd7aa5f87', '0cb80b58', 'e11d0757', 'ed5e0dbb']"
2301,562da4fb,couple with children,0cb80b58,child living at home,1,5,1998-01-01,1999-01-01,2,3,2015.0,01,2010.0,05,562da4fb_1998-01-01,"['ce9427ee', 'd7aa5f87', '0cb80b58', 'e11d0757', 'ed5e0dbb']"
2302,562da4fb,couple with children,e11d0757,child living at home,1,5,1998-01-01,1999-01-01,2,3,2015.0,01,2010.0,05,562da4fb_1998-01-01,"['ce9427ee', 'd7aa5f87', '0cb80b58', 'e11d0757', 'ed5e0dbb']"
2303,562da4fb,couple with children,ed5e0dbb,child living at home,1,5,1998-01-01,1999-01-01,2,3,2015.0,01,2010.0,05,562da4fb_1998-01-01,"['ce9427ee', 'd7aa5f87', '0cb80b58', 'e11d0757', 'ed5e0dbb']"
2304,0b8168f8,single parent household,f069856a,parent in single parent household,0,2,1998-01-01,1999-01-01,1,1,,--,,--,0b8168f8_1998-01-01,"['f069856a', '183ef5f3']"
2305,0b8168f8,single parent household,183ef5f3,child living at home,0,2,1998-01-01,1999-01-01,1,1,,--,,--,0b8168f8_1998-01-01,"['f069856a', '183ef5f3']"
2306,df498228,single person household,91a48532,single person,1,1,1998-01-01,1999-01-01,1,0,,--,,--,df498228_1998-01-01,['91a48532']
2307,61480eab,single parent household,d1e4b544,parent in single parent household,0,2,1998-01-01,1999-01-01,1,1,,--,,--,61480eab_1998-01-01,"['d1e4b544', '2e034bc2']"
2308,61480eab,single parent household,2e034bc2,child living at home,0,2,1998-01-01,1999-01-01,1,1,,--,,--,61480eab_1998-01-01,"['d1e4b544', '2e034bc2']"
2309,04c01a4c,single person household,c8625a2a,single person,1,1,1998-01-01,1999-01-01,1,0,,--,,--,04c01a4c_1998-01-01,['c8625a2a']
2310,a7ec39ff,single parent household,9c292f29,parent in single parent household,1,6,1998-01-01,1999-01-01,1,5,,--,,--,a7ec39ff_1998-01-01,"['9c292f29', '56f21f55', '8e4c24e7', '140ccda3', '710c492f', '24f5df1e']"
2311,a7ec39ff,single parent household,56f21f55,child living at home,1,6,1998-01-01,1999-01-01,1,5,,--,,--,a7ec39ff_1998-01-01,"['9c292f29', '56f21f55', '8e4c24e7', '140ccda3', '710c492f', '24f5df1e']"
2312,a7ec39ff,single parent household,8e4c24e7,child living at home,1,6,1998-01-01,1999-01-01,1,5,,--,,--,a7ec39ff_1998-01-01,"['9c292f29', '56f21f55', '8e4c24e7', '140ccda3', '710c492f', '24f5df1e']"
2313,a7ec39ff,single parent household,140ccda3,child living at home,1,6,1998-01-01,1999-01-01,1,5,,--,,--,a7ec39ff_1998-01-01,"['9c292f29', '56f21f55', '8e4c24e7', '140ccda3', '710c492f', '24f5df1e']"
2314,a7ec39ff,single parent household,710c492f,child living at home,1,6,1998-01-01,1999-01-01,1,5,,--,,--,a7ec39ff_1998-01-01,"['9c292f29', '56f21f55', '8e4c24e7', '140ccda3', '710c492f', '24f5df1e']"
2315,a7ec39ff,single parent household,24f5df1e,child living at home,1,6,1998-01-01,1999-01-01,1,5,,--,,--,a7ec39ff_1998-01-01,"['9c292f29', '56f21f55', '8e4c24e7', '140ccda3', '710c492f', '24f5df1e']"
2316,22e1bb24,single person household,2c355d86,single person,1,1,1998-01-01,1999-01-01,1,0,,--,,--,22e1bb24_1998-01-01,['2c355d86']
2317,a901b67e,single person household,245acfda,single person,0,1,1998-01-01,1999-01-01,1,0,,--,,--,a901b67e_1998-01-01,['245acfda']
2318,8221a77b,couple with children,4332d9a0,partner in couple with children,0,3,1998-01-01,1999-01-01,2,1,2015.0,01,2010.0,05,8221a77b_1998-01-01,"['4332d9a0', 'f5925e77', '0889e4ba']"
2319,8221a77b,couple with children,f5925e77,partner in couple with children,0,3,1998-01-01,1999-01-01,2,1,2015.0,01,2010.0,05,8221a77b_1998-01-01,"['4332d9a0', 'f5925e77', '0889e4ba']"
2320,8221a77b,couple with children,0889e4ba,child living at home,0,3,1998-01-01,1999-01-01,2,1,2015.0,01,2010.0,05,8221a77b_1998-01-01,"['4332d9a0', 'f5925e77', '0889e4ba']"
2321,54ee1199,couple with children,a065a60e,partner in couple with children,1,3,1998-01-01,1999-01-01,2,1,2015.0,01,2010.0,05,54ee1199_1998-01-01,"['a065a60e', '6c0cae68', '3fa5a4c1']"
2322,54ee1199,couple with children,6c0cae68,partner in couple with children,1,3,1998-01-01,1999-01-01,2,1,2015.0,01,2010.0,05,54ee1199_1998-01-01,"['a065a60e', '6c0cae68', '3fa5a4c1']"
2323,54ee1199,couple with children,3fa5a4c1,child living at home,1,3,1998-01-01,1999-01-01,2,1,2015.0,01,2010.0,05,54ee1199_1998-01-01,"['a065a60e', '6c0cae68', '3fa5a4c1']"
2324,d51322ef,couple with children,71ed4a86,partner in couple with children,1,3,1999-01-01,2000-01-01,2,1,2015.0,01,2010.0,05,d51322ef_1999-01-01,"['71ed4a86', '2ab990a8', '63d409b8']"
2325,d51322ef,couple with children,2ab990a8,child living at home,1,3,1999-01-01,2000-01-01,2,1,2015.0,01,2010.0,05,d51322ef_1999-01-01,"['71ed4a86', '2ab990a8', '63d409b8']"
2326,d51322ef,couple with children,63d409b8,partner in couple with children,1,3,1999-01-01,2000-01-01,2,1,2015.0,01,2010.0,05,d51322ef_1999-01-01,"['71ed4a86', '2ab990a8', '63d409b8']"
2327,e94bc627,couple with children,9c1c5278,partner in couple with children,1,5,1999-01-01,2000-01-01,2,3,2015.0,01,2010.0,05,e94bc627_1999-01-01,"['9c1c5278', '1206949c', 'd17ac422', 'afb1d667', 'e3e7553d']"
2328,e94bc627,couple with children,1206949c,partner in couple with children,1,5,1999-01-01,2000-01-01,2,3,2015.0,01,2010.0,05,e94bc627_1999-01-01,"['9c1c5278', '1206949c', 'd17ac422', 'afb1d667', 'e3e7553d']"
2329,e94bc627,couple with children,d17ac422,child living at home,1,5,1999-01-01,2000-01-01,2,3,2015.0,01,2010.0,05,e94bc627_1999-01-01,"['9c1c5278', '1206949c', 'd17ac422', 'afb1d667', 'e3e7553d']"
2330,e94bc627,couple with children,afb1d667,child living at home,1,5,1999-01-01,2000-01-01,2,3,2015.0,01,2010.0,05,e94bc627_1999-01-01,"['9c1c5278', '1206949c', 'd17ac422', 'afb1d667', 'e3e7553d']"
2331,e94bc627,couple with children,e3e7553d,child living at home,1,5,1999-01-01,2000-01-01,2,3,2015.0,01,2010.0,05,e94bc627_1999-01-01,"['9c1c5278', '1206949c', 'd17ac422', 'afb1d667', 'e3e7553d']"
2332,c51c2a42,single person household,66e9ba2b,single person,1,1,1999-01-01,2000-01-01,1,0,,--,,--,c51c2a42_1999-01-01,['66e9ba2b']
2333,5784b6c3,single parent household,2ed687a6,parent in single parent household,1,2,1999-01-01,2000-01-01,1,1,,--,,--,5784b6c3_1999-01-01,"['2ed687a6', '649fec27']"
2334,5784b6c3,single parent household,649fec27,child living at home,1,2,1999-01-01,2000-01-01,1,1,,--,,--,5784b6c3_1999-01-01,"['2ed687a6', '649fec27']"
2335,0871814d,single person household,be0a58d4,single person,0,1,1999-01-01,2000-01-01,1,0,,--,,--,0871814d_1999-01-01,['be0a58d4']
2336,9adc80b7,single parent household,62e811bb,parent in single parent household,1,2,1999-01-01,2000-01-01,1,1,,--,,--,9adc80b7_1999-01-01,"['62e811bb', 'dc72956d']"
2337,9adc80b7,single parent household,dc72956d,child living at home,1,2,1999-01-01,2000-01-01,1,1,,--,,--,9adc80b7_1999-01-01,"['62e811bb', 'dc72956d']"
2338,08af5dc9,couple with children,b8432ead,partner in couple with children,0,3,1999-01-01,2000-01-01,2,1,2015.0,01,2010.0,05,08af5dc9_1999-01-01,"['b8432ead', '4bfb08e0', 'e2df154c']"
2339,08af5dc9,couple with children,4bfb08e0,partner in couple with children,0,3,1999-01-01,2000-01-01,2,1,2015.0,01,2010.0,05,08af5dc9_1999-01-01,"['b8432ead', '4bfb08e0', 'e2df154c']"
2340,08af5dc9,couple with children,e2df154c,child living at home,0,3,1999-01-01,2000-01-01,2,1,2015.0,01,2010.0,05,08af5dc9_1999-01-01,"['b8432ead', '4bfb08e0', 'e2df154c']"
2341,d24d2d17,couple with children,254f7859,partner in couple with children,0,6,1999-01-01,2000-01-01,2,4,2015.0,01,2010.0,05,d24d2d17_1999-01-01,"['254f7859', '30197924', 'f99b413e', 'caffcfd9', '36677213', '442f923d']"
2342,d24d2d17,couple with children,30197924,child living at home,0,6,1999-01-01,2000-01-01,2,4,2015.0,01,2010.0,05,d24d2d17_1999-01-01,"['254f7859', '30197924', 'f99b413e', 'caffcfd9', '36677213', '442f923d']"
2343,d24d2d17,couple with children,f99b413e,child living at home,0,6,1999-01-01,2000-01-01,2,4,2015.0,01,2010.0,05,d24d2d17_1999-01-01,"['254f7859', '30197924', 'f99b413e', 'caffcfd9', '36677213', '442f923d']"
2344,d24d2d17,couple with children,caffcfd9,child living at home,0,6,1999-01-01,2000-01-01,2,4,2015.0,01,2010.0,05,d24d2d17_1999-01-01,"['254f7859', '30197924', 'f99b413e', 'caffcfd9', '36677213', '442f923d']"
2345,d24d2d17,couple with children,36677213,partner in couple with children,0,6,1999-01-01,2000-01-01,2,4,2015.0,01,2010.0,05,d24d2d17_1999-01-01,"['254f7859', '30197924', 'f99b413e', 'caffcfd9', '36677213', '442f923d']"
2346,d24d2d17,couple with children,442f923d,child living at home,0,6,1999-01-01,2000-01-01,2,4,2015.0,01,2010.0,05,d24d2d17_1999-01-01,"['254f7859', '30197924', 'f99b413e', 'caffcfd9', '36677213', '442f923d']"
2347,ddeecec6,couple with children,c15e4cb4,partner in couple with children,1,3,1999-01-01,2000-01-01,2,1,2015.0,01,2010.0,05,ddeecec6_1999-01-01,"['c15e4cb4', 'c2d3fb66', '98070944']"
2348,ddeecec6,couple with children,c2d3fb66,partner in couple with children,1,3,1999-01-01,2000-01-01,2,1,2015.0,01,2010.0,05,ddeecec6_1999-01-01,"['c15e4cb4', 'c2d3fb66', '98070944']"
2349,ddeecec6,couple with children,98070944,child living at home,1,3,1999-01-01,2000-01-01,2,1,2015.0,01,2010.0,05,ddeecec6_1999-01-01,"['c15e4cb4', 'c2d3fb66', '98070944']"
2350,24948429,single person household,a1e63301,single person,0,1,1999-01-01,2000-01-01,1,0,,--,,--,24948429_1999-01-01,['a1e63301']
2351,3a7629b9,single parent household,cc497336,parent in single parent household,1,5,1999-01-01,2000-01-01,1,4,,--,,--,3a7629b9_1999-01-01,"['cc497336', '55a4503d', 'c32be144', '83848be9', '1907522b']"
2352,3a7629b9,single parent household,55a4503d,child living at home,1,5,1999-01-01,2000-01-01,1,4,,--,,--,3a7629b9_1999-01-01,"['cc497336', '55a4503d', 'c32be144', '83848be9', '1907522b']"
2353,3a7629b9,single parent household,c32be144,child living at home,1,5,1999-01-01,2000-01-01,1,4,,--,,--,3a7629b9_1999-01-01,"['cc497336', '55a4503d', 'c32be144', '83848be9', '1907522b']"
2354,3a7629b9,single parent household,83848be9,child living at home,1,5,1999-01-01,2000-01-01,1,4,,--,,--,3a7629b9_1999-01-01,"['cc497336', '55a4503d', 'c32be144', '83848be9', '1907522b']"
2355,3a7629b9,single parent household,1907522b,child living at home,1,5,1999-01-01,2000-01-01,1,4,,--,,--,3a7629b9_1999-01-01,"['cc497336', '55a4503d', 'c32be144', '83848be9', '1907522b']"
2356,5e5f17bb,couple with children,cc883317,partner in couple with children,1,3,1999-01-01,2000-01-01,2,1,2015.0,01,2010.0,05,5e5f17bb_1999-01-01,"['cc883317', 'b8b85917', '437acb0e']"
2357,5e5f17bb,couple with children,b8b85917,child living at home,1,3,1999-01-01,2000-01-01,2,1,2015.0,01,2010.0,05,5e5f17bb_1999-01-01,"['cc883317', 'b8b85917', '437acb0e']"
2358,5e5f17bb,couple with children,437acb0e,partner in couple with children,1,3,1999-01-01,2000-01-01,2,1,2015.0,01,2010.0,05,5e5f17bb_1999-01-01,"['cc883317', 'b8b85917', '437acb0e']"
2359,59f102f4,single person household,887cd01c,single person,1,1,1999-01-01,2000-01-01,1,0,,--,,--,59f102f4_1999-01-01,['887cd01c']
2360,fd6a5e52,single parent household,120a256a,parent in single parent household,0,3,1999-01-01,2000-01-01,1,2,,--,,--,fd6a5e52_1999-01-01,"['120a256a', 'b57a12e3', '35273ddb']"
2361,fd6a5e52,single parent household,b57a12e3,child living at home,0,3,1999-01-01,2000-01-01,1,2,,--,,--,fd6a5e52_1999-01-01,"['120a256a', 'b57a12e3', '35273ddb']"
2362,fd6a5e52,single parent household,35273ddb,child living at home,0,3,1999-01-01,2000-01-01,1,2,,--,,--,fd6a5e52_1999-01-01,"['120a256a', 'b57a12e3', '35273ddb']"
2363,4eaf4b3d,couple with children,a58f8773,partner in couple with children,1,3,1999-01-01,2000-01-01,2,1,2015.0,01,2010.0,05,4eaf4b3d_1999-01-01,"['a58f8773', 'a9998b37', 'ba137b3d']"
2364,4eaf4b3d,couple with children,a9998b37,partner in couple with children,1,3,1999-01-01,2000-01-01,2,1,2015.0,01,2010.0,05,4eaf4b3d_1999-01-01,"['a58f8773', 'a9998b37', 'ba137b3d']"
2365,4eaf4b3d,couple with children,ba137b3d,child living at home,1,3,1999-01-01,2000-01-01,2,1,2015.0,01,2010.0,05,4eaf4b3d_1999-01-01,"['a58f8773', 'a9998b37', 'ba137b3d']"
2366,c6187a91,couple with children,461f62ba,partner in couple with children,1,4,1999-01-01,2000-01-01,2,2,2015.0,01,2010.0,05,c6187a91_1999-01-01,"['461f62ba', '20a30672', '77b6a3cb', '028d61a1']"
2367,c6187a91,couple with children,20a30672,partner in couple with children,1,4,1999-01-01,2000-01-01,2,2,2015.0,01,2010.0,05,c6187a91_1999-01-01,"['461f62ba', '20a30672', '77b6a3cb', '028d61a1']"
2368,c6187a91,couple with children,77b6a3cb,child living at home,1,4,1999-01-01,2000-01-01,2,2,2015.0,01,2010.0,05,c6187a91_1999-01-01,"['461f62ba', '20a30672', '77b6a3cb', '028d61a1']"
2369,c6187a91,couple with children,028d61a1,child living at home,1,4,1999-01-01,2000-01-01,2,2,2015.0,01,2010.0,05,c6187a91_1999-01-01,"['461f62ba', '20a30672', '77b6a3cb', '028d61a1']"
2370,1c1e92e3,single parent household,8f260525,parent in single parent household,1,2,1999-01-01,2000-01-01,1,1,,--,,--,1c1e92e3_1999-01-01,"['8f260525', '3facafe2']"
