rinpersoon,year,num_employed_months,num_firms_worked_at,average_salary_while_employed
ce0d56b4,2014,5,5,5409.6
ce0d56b4,2015,3,3,6655.666666666667
ce0d56b4,2016,5,5,2784.2
ce0d56b4,2017,2,2,7320.5
ce0d56b4,2018,4,4,5175.0
ce0d56b4,2019,3,3,3883.6666666666665
ce0d56b4,2020,5,5,6623.0
ce0d852e,2010,5,5,5603.0
ce0d852e,2011,5,5,6437.4
ce0d852e,2012,5,5,2816.8
ce0d852e,2013,2,2,7475.5
ce0d852e,2014,5,4,5309.0
ce0d852e,2015,5,4,5774.6
ce0d852e,2016,5,4,5640.2
ce0d852e,2017,5,4,7569.6
ce0d852e,2018,4,4,6616.75
ce0d852e,2019,4,4,5252.5
ce0d852e,2020,5,5,5202.8
ce20d368,2010,4,4,4930.25
ce20d368,2011,3,3,3015.6666666666665
ce20d368,2012,5,5,5080.2
ce20d368,2013,3,3,7378.0
ce20d368,2014,4,4,6874.25
ce20d368,2015,4,4,7219.0
ce20d368,2016,4,4,8206.25
ce20d368,2017,5,5,3962.6
ce20d368,2018,3,3,5078.333333333333
ce20d368,2019,4,4,4436.25
ce20d368,2020,4,4,4506.75
ce26289f,2010,4,4,5711.0
ce26289f,2011,5,5,5858.4
ce26289f,2012,3,3,5229.333333333333
ce26289f,2013,5,5,7114.2
ce26289f,2014,4,4,4633.75
ce26289f,2015,4,4,5117.5
ce26289f,2016,5,5,5383.8
ce26289f,2017,4,4,3917.75
ce26289f,2018,4,4,5127.0
ce26289f,2019,4,4,5589.5
ce26289f,2020,4,4,7271.75
ce2664a5,2010,4,4,7392.0
ce2664a5,2011,4,4,5217.5
ce2664a5,2012,5,5,6698.8
ce2664a5,2013,5,5,5899.8
ce2664a5,2014,4,4,2994.25
ce2664a5,2015,4,4,4616.5
ce2664a5,2016,3,3,5631.0
ce2664a5,2017,4,4,7523.25
ce2664a5,2018,5,5,3130.8
ce2664a5,2019,4,4,4118.75
ce2664a5,2020,4,4,2053.5
ce298c06,2010,4,3,6801.25
ce298c06,2011,5,4,6209.2
ce298c06,2012,4,4,6369.25
ce298c06,2013,4,4,6671.5
ce298c06,2014,5,5,8781.6
ce298c06,2015,4,4,5790.0
ce298c06,2016,5,5,5695.8
ce298c06,2017,4,4,4212.25
ce298c06,2018,5,5,3688.8
ce298c06,2019,5,5,5429.4
ce298c06,2020,5,5,5388.2
ce2d7aa2,2010,5,5,5468.8
ce2d7aa2,2011,4,4,5059.25
ce2d7aa2,2012,5,5,3750.6
ce2d7aa2,2013,4,4,5624.25
ce2d7aa2,2014,5,5,5581.8
ce2d7aa2,2015,3,3,5770.333333333333
ce2d7aa2,2016,3,3,4017.3333333333335
ce2d7aa2,2017,4,4,4047.75
ce2d7aa2,2018,4,4,6785.75
ce2d7aa2,2019,5,5,5150.4
ce2d7aa2,2020,5,5,6152.2
ce45765c,2010,5,3,4406.2
ce45765c,2011,5,3,6193.0
ce45765c,2012,5,3,4160.2
ce45765c,2013,5,3,6703.4
ce45765c,2014,5,3,4991.6
ce45765c,2015,4,2,5121.0
ce45765c,2016,4,3,3675.75
ce45765c,2017,3,3,3451.0
ce45765c,2018,5,4,5318.4
ce45765c,2019,5,4,5006.0
ce45765c,2020,5,4,2521.0
ce529b86,2010,4,4,7348.5
ce529b86,2011,5,5,3972.0
ce529b86,2012,4,4,5950.5
ce529b86,2013,4,3,2583.75
ce529b86,2014,5,4,5229.6
ce529b86,2015,4,3,5166.0
ce529b86,2016,4,4,6191.75
ce529b86,2017,4,4,4779.0
ce529b86,2018,5,5,3082.4
ce529b86,2019,5,5,4809.8
ce529b86,2020,5,5,4480.0
ce5fe59f,2010,5,5,5752.0
ce5fe59f,2011,5,5,4447.6
ce5fe59f,2012,5,5,5622.2
ce5fe59f,2013,2,2,7810.0
ce5fe59f,2014,4,4,4547.5
ce5fe59f,2015,4,4,6053.25
ce5fe59f,2016,5,5,5293.0
ce5fe59f,2017,5,5,7080.0
ce5fe59f,2018,5,5,7079.4
ce5fe59f,2019,4,4,5039.5
ce5fe59f,2020,5,5,6983.6
ce81f372,2010,4,4,4781.0
ce81f372,2011,3,3,6356.0
ce81f372,2012,5,5,4560.8
ce81f372,2013,3,3,3356.6666666666665
ce81f372,2014,3,3,3213.0
ce81f372,2015,5,5,4881.6
ce81f372,2016,3,3,7163.333333333333
ce81f372,2017,4,4,6349.5
ce81f372,2018,5,5,5367.0
ce81f372,2019,3,3,7537.333333333333
ce81f372,2020,3,3,6053.666666666667
ce87f809,2010,4,4,6973.75
ce87f809,2011,4,4,4160.25
ce87f809,2012,3,3,5138.0
ce87f809,2013,5,5,8159.6
ce87f809,2014,4,4,4330.5
ce87f809,2015,4,4,6171.5
ce87f809,2016,4,4,5271.25
ce87f809,2017,5,5,5841.0
ce87f809,2018,5,5,4545.6
ce87f809,2019,3,3,6660.333333333333
ce87f809,2020,5,5,7495.6
ce88bf73,2010,4,4,4300.5
ce88bf73,2011,5,5,5713.4
ce88bf73,2012,3,3,8104.0
ce88bf73,2013,5,5,5028.4
ce88bf73,2014,5,5,6044.8
ce88bf73,2015,5,5,4541.4
ce88bf73,2016,4,4,4644.25
ce88bf73,2017,3,3,4194.333333333333
ce88bf73,2018,5,4,4387.4
ce88bf73,2019,4,3,5208.0
ce88bf73,2020,5,4,4146.0
ce891f82,2010,5,4,7156.8
ce891f82,2011,5,4,6346.8
ce891f82,2012,4,4,8260.5
ce891f82,2013,4,4,6287.5
ce891f82,2014,2,2,2587.5
ce891f82,2015,5,5,6829.4
ce891f82,2016,5,5,3869.0
ce891f82,2017,3,3,5819.666666666667
ce891f82,2018,4,4,4526.0
ce891f82,2019,4,3,4622.0
ce891f82,2020,5,4,3774.4
cea14298,2010,5,5,5430.4
cea14298,2011,5,5,6788.2
cea14298,2012,5,5,5982.4
cea14298,2013,5,5,3375.2
cea14298,2014,5,5,2498.6
cea14298,2015,3,3,6187.0
cea14298,2016,4,3,6921.5
cea14298,2017,5,4,5529.6
cea14298,2018,3,3,4693.0
cea14298,2019,5,5,4946.4
cea14298,2020,4,4,4281.75
cea298bb,2010,2,2,6080.5
cea298bb,2011,5,4,6288.8
cea298bb,2012,4,3,7601.25
cea298bb,2013,4,4,6331.75
cea298bb,2014,5,5,4320.6
cea298bb,2015,3,3,4578.666666666667
cea298bb,2016,5,4,6035.6
cea298bb,2017,5,4,4650.8
cea298bb,2018,5,4,5242.6
cea298bb,2019,5,4,7166.6
cea298bb,2020,5,4,5524.0
ceaa0137,2010,4,4,6424.75
ceaa0137,2011,3,2,4879.666666666667
ceaa0137,2012,4,4,6067.25
ceaa0137,2013,5,4,6620.6
ceaa0137,2014,4,3,4793.5
ceaa0137,2015,5,4,6323.4
ceaa0137,2016,4,4,3890.25
ceaa0137,2017,5,5,5045.8
ceaa0137,2018,4,4,6992.0
ceaa0137,2019,4,4,6373.5
ceaa0137,2020,5,5,5974.6
ceac9e75,2010,4,4,4800.75
ceac9e75,2011,5,5,4553.6
ceac9e75,2012,3,3,5811.333333333333
ceac9e75,2013,3,3,4107.333333333333
ceac9e75,2014,3,3,6996.0
ceac9e75,2015,4,4,7396.5
ceac9e75,2016,4,4,4129.75
ceac9e75,2017,5,5,4110.8
ceac9e75,2018,3,3,6227.0
ceac9e75,2019,4,4,5156.75
ceac9e75,2020,4,4,6949.5
cec12686,2010,2,2,5914.5
cec12686,2011,5,4,6781.0
cec12686,2012,4,3,6375.0
cec12686,2013,5,4,3419.4
cec12686,2014,5,4,4435.8
cec12686,2015,4,3,6998.5
cec12686,2016,4,3,5676.5
cec12686,2017,4,3,5374.5
cec12686,2018,5,4,4974.8
cec12686,2019,5,4,4234.4
cec12686,2020,4,4,5846.0
cec2f1f9,2010,5,5,6498.2
cec2f1f9,2011,2,2,2786.0
cec2f1f9,2012,5,4,6410.8
cec2f1f9,2013,4,4,6948.5
cec2f1f9,2014,4,3,5577.0
cec2f1f9,2015,4,4,7474.5
cec2f1f9,2016,4,4,5358.75
cec2f1f9,2017,5,5,5569.2
cec2f1f9,2018,5,5,5292.0
cec2f1f9,2019,5,5,4528.0
cec2f1f9,2020,5,5,4969.4
cecd2996,2010,3,3,3520.0
cecd2996,2011,5,5,3540.4
cecd2996,2012,4,4,4205.25
cecd2996,2013,5,5,4525.8
cecd2996,2014,5,5,5120.2
cecd2996,2015,4,4,2855.25
cecd2996,2016,4,4,5300.5
cecd2996,2017,5,4,5154.0
cecd2996,2018,4,3,4914.0
cecd2996,2019,4,2,5247.5
cecd2996,2020,4,3,5827.5
cedab40e,2010,5,5,8854.0
cedab40e,2011,3,3,4843.0
cedab40e,2012,4,4,5796.75
cedab40e,2013,4,3,6727.5
cedab40e,2014,5,4,5734.8
cedab40e,2015,5,4,5546.8
cedab40e,2016,5,4,8118.2
cedab40e,2017,5,4,5470.2
cedab40e,2018,4,4,5858.25
cedab40e,2019,5,5,4449.6
cedab40e,2020,4,4,2175.75
cedb0c24,2010,3,3,8320.0
cedb0c24,2011,5,4,6029.2
cedb0c24,2012,4,3,4698.5
cedb0c24,2013,5,4,7200.8
cedb0c24,2014,5,4,5036.2
cedb0c24,2015,4,3,5702.75
cedb0c24,2016,4,3,4336.25
cedb0c24,2017,3,3,7666.0
cedb0c24,2018,3,3,6147.666666666667
cedb0c24,2019,5,5,6449.4
cedb0c24,2020,4,4,3168.5
cef2a990,2010,5,5,6118.4
cef2a990,2011,3,3,4456.666666666667
cef2a990,2012,5,5,6305.2
cef2a990,2013,4,4,3590.0
cef2a990,2014,4,4,3898.75
cef2a990,2015,4,4,4242.5
cef2a990,2016,5,4,5538.8
cef2a990,2017,5,4,4624.2
cef2a990,2018,4,4,5732.0
cef2a990,2019,3,3,2691.6666666666665
cef2a990,2020,4,4,5523.75
cef5b44d,2010,5,5,5904.6
cef5b44d,2011,1,1,4673.0
cef5b44d,2012,5,5,6544.8
cef5b44d,2013,3,3,5250.666666666667
cef5b44d,2014,4,4,6611.0
cef5b44d,2015,5,5,5450.4
cef5b44d,2016,5,5,7332.4
cef5b44d,2017,4,4,4017.25
cef5b44d,2018,2,2,3531.0
cef5b44d,2019,5,5,4834.4
cef5b44d,2020,2,2,5499.0
cefc44e5,2010,3,2,6059.0
cefc44e5,2011,3,2,4534.0
cefc44e5,2012,3,3,8874.333333333334
cefc44e5,2013,4,4,4515.5
cefc44e5,2014,5,5,4878.0
cefc44e5,2015,5,5,7129.0
cefc44e5,2016,5,5,3897.2
cefc44e5,2017,3,3,6520.333333333333
cefc44e5,2018,5,5,3698.4
cefc44e5,2019,5,5,4971.4
cefc44e5,2020,4,4,8278.0
cf03e73b,2010,2,2,5340.5
cf03e73b,2011,5,5,5803.2
cf03e73b,2012,4,4,4034.25
cf03e73b,2013,5,5,6171.4
cf03e73b,2014,5,5,5469.6
cf03e73b,2015,4,4,6638.25
cf03e73b,2016,4,4,5766.25
cf03e73b,2017,4,4,4980.0
cf03e73b,2018,5,5,6050.2
cf03e73b,2019,4,4,4466.0
cf03e73b,2020,5,5,3772.6
cf0c2467,2010,5,5,3516.4
cf0c2467,2011,5,5,6496.6
cf0c2467,2012,4,4,4609.75
cf0c2467,2013,3,3,4658.0
cf0c2467,2014,5,4,5187.8
cf0c2467,2015,4,3,5317.0
cf0c2467,2016,5,4,4062.8
cf0c2467,2017,5,4,6345.6
cf0c2467,2018,4,3,7127.25
cf0c2467,2019,4,4,5314.0
cf0c2467,2020,4,4,7189.25
cf0fa80a,2010,5,3,2989.0
cf0fa80a,2011,5,3,8502.8
cf0fa80a,2012,5,3,6997.8
cf0fa80a,2013,5,3,3950.6
cf0fa80a,2014,4,2,5684.25
cf0fa80a,2015,4,2,3619.5
cf0fa80a,2016,5,3,4026.4
cf0fa80a,2017,4,2,5468.25
cf0fa80a,2018,5,3,4291.2
cf0fa80a,2019,3,2,7455.333333333333
cf0fa80a,2020,5,4,4014.6
cf1239ab,2010,4,4,4808.75
cf1239ab,2011,4,3,4428.75
cf1239ab,2012,3,2,8141.666666666667
cf1239ab,2013,5,4,3960.8
cf1239ab,2014,4,3,5870.75
cf1239ab,2015,4,3,4455.75
cf1239ab,2016,4,3,7030.5
cf1239ab,2017,5,4,5562.4
cf1239ab,2018,5,4,5292.0
cf1239ab,2019,5,4,5505.2
cf1239ab,2020,3,2,7750.666666666667
cf154af9,2010,4,4,4333.25
cf154af9,2011,5,5,3806.6
cf154af9,2012,4,4,2993.5
cf154af9,2013,5,5,5353.2
cf154af9,2014,3,3,4599.0
cf154af9,2015,4,4,3482.0
cf154af9,2016,4,4,4241.0
cf154af9,2017,4,4,5766.25
cf154af9,2018,4,4,5823.5
cf154af9,2019,5,5,7348.2
cf154af9,2020,2,2,3187.0
cf1e300d,2010,2,2,6653.5
cf1e300d,2011,5,5,4369.8
cf1e300d,2012,3,3,4575.666666666667
cf1e300d,2013,3,3,5165.666666666667
cf1e300d,2014,5,5,4413.2
cf1e300d,2015,2,2,6975.5
cf1e300d,2016,5,5,5264.2
cf1e300d,2017,5,5,3254.2
cf1e300d,2018,4,4,5859.75
cf1e300d,2019,5,5,6052.6
cf1e300d,2020,4,4,5897.5
cf209890,2010,4,4,6619.75
cf209890,2011,4,3,4763.25
cf209890,2012,5,4,3438.0
cf209890,2013,5,4,5910.0
cf209890,2014,3,2,6534.666666666667
cf209890,2015,5,4,6171.0
cf209890,2016,3,3,7613.333333333333
cf209890,2017,5,5,3016.6
cf209890,2018,4,4,2758.75
cf209890,2019,5,5,3866.4
cf209890,2020,2,2,4969.5
cf278e93,2010,5,5,6756.4
cf278e93,2011,4,4,6213.25
cf278e93,2012,5,5,5430.6
cf278e93,2013,3,3,7149.333333333333
cf278e93,2014,5,5,5267.0
cf278e93,2015,4,4,6213.75
cf278e93,2016,5,5,6878.2
cf278e93,2017,3,3,5830.0
cf278e93,2018,5,5,3106.0
cf278e93,2019,3,3,8976.333333333334
cf278e93,2020,4,4,3219.0
cf27b25f,2010,5,5,5040.8
cf27b25f,2011,5,5,6809.0
cf27b25f,2012,3,3,5867.333333333333
cf27b25f,2013,5,5,4168.4
cf27b25f,2014,2,2,2697.5
cf27b25f,2015,5,4,6539.2
cf27b25f,2016,3,2,6988.333333333333
cf27b25f,2017,5,4,5208.2
cf27b25f,2018,3,3,2579.0
cf27b25f,2019,4,4,6113.25
cf27b25f,2020,5,5,4699.0
cf316cc4,2010,3,3,7880.666666666667
cf316cc4,2011,4,4,5073.0
cf316cc4,2012,4,4,3600.25
cf316cc4,2013,4,4,5836.0
cf316cc4,2014,5,5,4869.8
cf316cc4,2015,4,4,8126.25
cf316cc4,2016,3,3,6927.666666666667
cf316cc4,2017,5,5,7177.2
cf316cc4,2018,4,4,5868.75
cf316cc4,2019,5,5,5907.2
cf316cc4,2020,5,5,5913.8
cf32439f,2010,4,4,3541.25
cf32439f,2011,4,4,5499.25
cf32439f,2012,3,3,6089.0
cf32439f,2013,5,5,5163.8
cf32439f,2014,4,4,5064.25
cf32439f,2015,4,4,4783.0
cf32439f,2016,4,4,3916.5
cf32439f,2017,4,3,4509.5
cf32439f,2018,3,3,5453.0
cf32439f,2019,4,4,6684.0
cf32439f,2020,5,5,5921.2
cf34b185,2010,5,5,5084.8
cf34b185,2011,1,1,4477.0
cf34b185,2012,5,5,6819.6
cf34b185,2013,5,5,6536.8
cf34b185,2014,4,4,3899.5
cf34b185,2015,5,5,5734.2
cf34b185,2016,2,2,6835.0
cf34b185,2017,4,4,4840.75
cf34b185,2018,4,4,7264.75
cf34b185,2019,4,4,7616.75
cf34b185,2020,3,3,8531.0
cf35fc22,2010,2,2,7052.0
cf35fc22,2011,5,5,5132.4
cf35fc22,2012,4,4,6214.0
cf35fc22,2013,4,4,5086.5
cf35fc22,2014,4,4,5352.75
cf35fc22,2015,4,4,6748.25
cf35fc22,2016,4,4,3816.0
cf35fc22,2017,4,4,4639.0
cf35fc22,2018,5,5,7297.0
cf35fc22,2019,3,3,5416.333333333333
cf35fc22,2020,4,4,6886.25
cf3f2179,2010,4,4,6297.25
cf3f2179,2011,5,5,5784.6
cf3f2179,2012,4,4,4763.75
cf3f2179,2013,4,4,6283.0
cf3f2179,2014,4,4,4252.0
cf3f2179,2015,5,5,5230.2
cf3f2179,2016,5,5,7356.2
cf3f2179,2017,3,3,4727.0
cf3f2179,2018,4,4,6244.75
cf3f2179,2019,5,5,4857.6
cf3f2179,2020,3,3,7176.666666666667
cf3f6da4,2010,5,4,5133.8
cf3f6da4,2011,4,4,7225.5
cf3f6da4,2012,5,4,4286.0
cf3f6da4,2013,4,4,3640.25
cf3f6da4,2014,5,4,7505.6
cf3f6da4,2015,4,4,5788.0
cf3f6da4,2016,5,4,6784.0
cf3f6da4,2017,5,4,4934.2
cf3f6da4,2018,5,4,5136.4
cf3f6da4,2019,5,4,5589.6
cf3f6da4,2020,5,4,5765.0
cf493f24,2010,4,4,5124.5
cf493f24,2011,5,5,4517.8
cf493f24,2012,4,4,7284.25
cf493f24,2013,2,2,8284.5
cf493f24,2014,5,5,6251.8
cf493f24,2015,4,4,6405.5
cf493f24,2016,4,4,6799.25
cf493f24,2017,3,3,3140.0
cf493f24,2018,3,3,4274.666666666667
cf493f24,2019,4,4,6014.5
cf493f24,2020,5,5,4370.6
cf4b547b,2010,2,2,4303.5
cf4b547b,2011,5,4,6747.2
cf4b547b,2012,4,4,5584.0
cf4b547b,2013,3,3,7610.333333333333
cf4b547b,2014,5,5,4432.2
cf4b547b,2015,4,4,6898.0
cf4b547b,2016,5,5,7322.4
cf4b547b,2017,5,5,6689.2
cf4b547b,2018,4,4,4375.5
cf4b547b,2019,3,3,6754.0
cf4b547b,2020,4,4,7222.75
cf50263a,2010,4,4,4422.25
cf50263a,2011,4,4,2747.25
cf50263a,2012,4,4,6461.0
cf50263a,2013,3,3,3895.3333333333335
cf50263a,2014,4,4,6240.75
cf50263a,2015,3,3,6800.0
cf50263a,2016,4,4,6676.5
cf50263a,2017,3,3,1717.6666666666667
cf50263a,2018,4,4,6067.5
cf50263a,2019,3,3,7443.0
cf50263a,2020,5,5,4417.6
cf562d13,2010,4,3,6402.5
cf562d13,2011,5,4,4206.4
cf562d13,2012,3,2,3547.333333333333
cf562d13,2013,5,4,8085.8
cf562d13,2014,3,2,4921.0
cf562d13,2015,5,4,5998.6
cf562d13,2016,4,3,4457.5
cf562d13,2017,5,4,6127.6
cf562d13,2018,5,4,4350.8
cf562d13,2019,3,3,4591.666666666667
cf562d13,2020,4,4,6201.0
cf56811e,2010,5,5,4151.0
cf56811e,2011,4,4,4566.0
cf56811e,2012,4,4,5482.25
cf56811e,2013,5,5,4463.4
cf56811e,2014,4,4,6726.5
cf56811e,2015,3,3,3387.333333333333
cf56811e,2016,4,4,7436.75
cf56811e,2017,4,4,5305.25
cf56811e,2018,4,4,5828.25
cf56811e,2019,5,5,6631.8
cf56811e,2020,5,5,4615.2
cf5707a8,2010,3,3,5017.666666666667
cf5707a8,2011,5,4,6345.4
cf5707a8,2012,4,3,5195.25
cf5707a8,2013,3,3,3224.6666666666665
cf5707a8,2014,5,5,5868.4
cf5707a8,2015,3,3,7836.333333333333
cf5707a8,2016,5,5,6519.6
cf5707a8,2017,4,4,5833.5
cf5707a8,2018,4,4,4718.75
cf5707a8,2019,4,4,6903.75
cf5707a8,2020,4,4,4558.5
cf5ace7f,2010,4,4,5762.5
cf5ace7f,2011,5,4,4757.0
cf5ace7f,2012,3,3,3948.3333333333335
cf5ace7f,2013,4,4,5986.5
cf5ace7f,2014,5,5,4790.2
cf5ace7f,2015,5,5,4136.2
cf5ace7f,2016,5,5,3578.0
cf5ace7f,2017,5,5,4218.6
cf5ace7f,2018,5,5,3913.4
cf5ace7f,2019,3,3,5377.0
cf5ace7f,2020,4,4,5655.5
cf5b76f7,2010,5,4,6939.6
cf5b76f7,2011,3,3,7123.0
cf5b76f7,2012,5,4,5703.0
cf5b76f7,2013,3,2,7652.333333333333
cf5b76f7,2014,4,3,5917.75
cf5b76f7,2015,5,4,4569.4
cf5b76f7,2016,5,4,3950.0
cf5b76f7,2017,5,4,5727.8
cf5b76f7,2018,4,3,6581.5
cf5b76f7,2019,5,4,5253.6
cf5b76f7,2020,5,4,7141.8
cf623139,2010,3,3,4485.0
cf623139,2011,4,4,7177.75
cf623139,2012,4,4,2592.0
cf623139,2013,4,4,8582.0
cf623139,2014,4,4,4493.75
cf623139,2015,4,4,6557.5
cf623139,2016,4,4,8612.5
cf623139,2017,5,5,6731.4
cf623139,2018,3,3,3652.6666666666665
cf623139,2019,3,3,4257.333333333333
cf623139,2020,4,4,8251.0
cf693bd8,2010,5,5,6221.6
cf693bd8,2011,4,4,5060.25
cf693bd8,2012,5,5,6615.4
cf693bd8,2013,3,3,5102.0
cf693bd8,2014,4,4,4625.0
cf693bd8,2015,5,5,4816.0
cf693bd8,2016,4,4,3563.0
cf693bd8,2017,5,5,6065.2
cf693bd8,2018,5,5,5743.0
cf693bd8,2019,2,2,6621.5
cf693bd8,2020,4,4,5986.0
cf6b9410,2010,4,4,7037.0
cf6b9410,2011,4,4,6949.0
cf6b9410,2012,4,4,5375.25
cf6b9410,2013,4,4,5859.75
cf6b9410,2014,3,3,5686.0
cf6b9410,2015,4,4,5934.75
cf6b9410,2016,5,5,5042.2
cf6b9410,2017,5,5,6747.4
cf6b9410,2018,4,4,4320.5
cf6b9410,2019,3,3,6044.0
cf6b9410,2020,5,5,5395.6
cf78d7f9,2010,5,5,3656.4
cf78d7f9,2011,4,4,4114.5
cf78d7f9,2012,5,5,7068.4
cf78d7f9,2013,3,3,5794.333333333333
cf78d7f9,2014,5,4,6471.6
cf78d7f9,2015,4,4,4463.75
cf78d7f9,2016,4,4,6675.0
cf78d7f9,2017,5,5,6092.4
cf78d7f9,2018,3,3,1769.0
cf78d7f9,2019,5,5,5267.4
cf78d7f9,2020,5,5,3728.4
cf79a21f,2010,5,4,4156.8
cf79a21f,2011,4,4,4872.75
cf79a21f,2012,3,3,4834.333333333333
cf79a21f,2013,5,5,5175.2
cf79a21f,2014,4,4,3561.75
cf79a21f,2015,4,4,4632.5
cf79a21f,2016,5,5,5412.0
cf79a21f,2017,5,5,4878.2
cf79a21f,2018,3,3,7768.333333333333
cf79a21f,2019,4,4,7970.0
cf79a21f,2020,5,5,4219.4
cf7ae989,2010,5,5,4856.8
cf7ae989,2011,4,4,3509.25
cf7ae989,2012,4,4,4928.75
cf7ae989,2013,5,4,7224.0
cf7ae989,2014,5,4,6688.4
cf7ae989,2015,2,2,3715.0
cf7ae989,2016,4,4,6957.75
cf7ae989,2017,3,3,7508.0
cf7ae989,2018,5,5,5602.4
cf7ae989,2019,3,3,4345.666666666667
cf7ae989,2020,5,5,5451.0
cf83884a,2010,3,3,4983.666666666667
cf83884a,2011,5,5,6536.4
cf83884a,2012,3,3,3865.0
cf83884a,2013,3,3,7396.666666666667
cf83884a,2014,4,4,3969.75
cf83884a,2015,4,4,5746.75
cf83884a,2016,5,5,6350.4
cf83884a,2017,4,4,4262.25
cf83884a,2018,4,4,5244.0
cf83884a,2019,4,4,4777.25
cf83884a,2020,4,4,5381.25
cf8a8041,2010,5,4,5785.2
cf8a8041,2011,4,3,8012.5
cf8a8041,2012,5,4,4783.0
cf8a8041,2013,3,3,5260.666666666667
cf8a8041,2014,4,4,6264.5
cf8a8041,2015,3,3,6317.666666666667
cf8a8041,2016,4,4,5042.25
cf8a8041,2017,4,4,5871.5
cf8a8041,2018,5,5,6260.4
cf8a8041,2019,5,5,6028.2
cf8a8041,2020,4,4,5093.25
cf8c1ea6,2010,5,5,5889.4
cf8c1ea6,2011,4,4,5163.0
cf8c1ea6,2012,5,5,7623.0
cf8c1ea6,2013,4,4,6783.75
cf8c1ea6,2014,4,3,4780.0
cf8c1ea6,2015,5,4,3550.0
cf8c1ea6,2016,5,4,5989.8
cf8c1ea6,2017,4,3,6045.5
cf8c1ea6,2018,5,4,3360.8
cf8c1ea6,2019,4,4,5587.5
cf8c1ea6,2020,5,5,4676.8
cf8d96d7,2010,3,3,3469.333333333333
cf8d96d7,2011,5,5,4582.2
cf8d96d7,2012,4,4,5306.5
cf8d96d7,2013,5,5,5830.2
cf8d96d7,2014,2,2,6452.0
cf8d96d7,2015,4,4,7091.75
cf8d96d7,2016,3,3,4687.666666666667
cf8d96d7,2017,3,3,8972.333333333334
cf8d96d7,2018,4,4,4066.0
cf8d96d7,2019,5,5,4240.2
cf8d96d7,2020,4,4,7421.75
cf8ecce0,2010,5,5,8002.6
cf8ecce0,2011,3,3,4787.333333333333
cf8ecce0,2012,4,4,3501.5
cf8ecce0,2013,3,3,2356.333333333333
cf8ecce0,2014,5,5,5156.4
cf8ecce0,2015,2,2,6284.5
cf8ecce0,2016,4,3,4661.0
cf8ecce0,2017,5,4,4258.0
cf8ecce0,2018,4,4,5349.5
cf8ecce0,2019,5,5,5072.0
cf8ecce0,2020,4,4,5190.5
cf8f789e,2010,4,4,3638.0
cf8f789e,2011,5,5,6185.8
cf8f789e,2012,5,5,6588.0
cf8f789e,2013,5,5,6263.0
cf8f789e,2014,4,4,3419.25
cf8f789e,2015,5,5,6154.8
cf8f789e,2016,3,3,5887.666666666667
cf8f789e,2017,5,4,4262.0
cf8f789e,2018,5,4,5017.4
cf8f789e,2019,4,3,5119.0
cf8f789e,2020,5,4,5441.0
cf8f95b6,2010,5,5,3283.8
cf8f95b6,2011,4,4,5689.0
cf8f95b6,2012,4,4,4930.25
cf8f95b6,2013,5,4,6758.0
cf8f95b6,2014,5,4,5810.8
cf8f95b6,2015,4,4,4690.0
cf8f95b6,2016,4,4,5393.0
cf8f95b6,2017,4,3,5600.25
cf8f95b6,2018,3,3,5469.666666666667
cf8f95b6,2019,5,5,3658.4
cf8f95b6,2020,5,5,4534.6
cf90ae81,2010,5,5,6416.6
cf90ae81,2011,3,3,4964.0
cf90ae81,2012,5,5,6275.8
cf90ae81,2013,4,4,7052.0
cf90ae81,2014,5,5,4564.6
cf90ae81,2015,5,5,5199.2
cf90ae81,2016,4,4,7440.25
cf90ae81,2017,5,5,6771.4
cf90ae81,2018,5,5,5300.2
cf90ae81,2019,4,4,6345.5
cf90ae81,2020,3,3,3748.6666666666665
cf93fd4a,2010,4,4,3669.5
cf93fd4a,2011,5,4,6086.8
cf93fd4a,2012,4,3,5491.0
cf93fd4a,2013,3,3,3295.0
cf93fd4a,2014,5,5,4823.8
cf93fd4a,2015,5,5,6977.6
cf93fd4a,2016,5,5,5246.4
cf93fd4a,2017,2,2,5358.5
cf93fd4a,2018,4,4,5478.5
cf93fd4a,2019,4,4,3881.25
cf93fd4a,2020,5,5,5687.0
cf953e0a,2010,4,4,6549.0
cf953e0a,2011,4,4,5117.5
cf953e0a,2012,4,3,4150.25
cf953e0a,2013,3,3,4656.666666666667
cf953e0a,2014,4,4,6635.0
cf953e0a,2015,4,4,6291.75
cf953e0a,2016,5,4,4519.2
cf953e0a,2017,5,4,4914.8
cf953e0a,2018,4,4,6261.25
cf953e0a,2019,5,5,5234.6
cf953e0a,2020,5,5,3661.2
cf974dbd,2010,3,3,7926.666666666667
cf974dbd,2011,4,4,5209.25
cf974dbd,2012,4,4,4215.75
cf974dbd,2013,3,3,6007.333333333333
cf974dbd,2014,4,4,5138.25
cf974dbd,2015,2,2,6274.0
cf974dbd,2016,4,4,5110.5
cf974dbd,2017,3,3,6321.0
cf974dbd,2018,5,5,4404.8
cf974dbd,2019,4,4,6198.25
cf974dbd,2020,1,1,5493.0
cfa06e0d,2010,5,5,3888.2
cfa06e0d,2011,4,4,6890.75
cfa06e0d,2012,4,4,8425.75
cfa06e0d,2013,5,4,5564.8
cfa06e0d,2014,2,2,4312.5
cfa06e0d,2015,5,4,3831.0
cfa06e0d,2016,4,4,6423.5
cfa06e0d,2017,5,5,7867.0
