education_level,rinpersoon,mean_GBAGEBOORTEJAAR,num_unique_OPLNIVSOI2016AGG4HBMETNIRWO,num_unique_OPLNIVSOI2016AGG4HGMETNIRWO,num_unique_RICHTdetailISCEDF2013HBmetNIRWO,num_unique_RICHTdetailISCEDF2013HGmetNIRWO,num_unique_OPLNIVSOI2021AGG4HBmetNIRWO,num_unique_OPLNIVSOI2021AGG4HGmetNIRWO,num_unique_RICHTSOI2021SCEDF2013HBNIRWO,num_unique_RICHTSOI2021SCEDF2013HGNIRWO,num_unique_year,agg_OPLNIVSOI2016AGG4HBMETNIRWO,agg_OPLNIVSOI2016AGG4HGMETNIRWO,agg_RICHTdetailISCEDF2013HBmetNIRWO,agg_RICHTdetailISCEDF2013HGmetNIRWO,agg_OPLNIVSOI2021AGG4HBmetNIRWO,agg_OPLNIVSOI2021AGG4HGmetNIRWO,agg_RICHTSOI2021SCEDF2013HBNIRWO,agg_RICHTSOI2021SCEDF2013HGNIRWO,agg_year
15.0,d4987322,1991.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
15.0,d52efc84,1965.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
15.0,d536b3d0,1987.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
15.0,d5995cf1,1989.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2019]
15.0,d5c78e68,1968.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
15.0,d634ac88,1996.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2017]
15.0,d66d4249,1963.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
15.0,d6caf784,1989.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2013]
15.0,d76b9f5e,1990.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
15.0,d7a1da56,1991.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
15.0,d7ea05ae,1985.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
15.0,d9065034,1970.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
15.0,d974f904,1993.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2011]
15.0,d9b8c942,1988.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2015]
15.0,da0f962d,1962.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
15.0,da901b6e,1958.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
15.0,dadec196,1990.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2011]
15.0,dafa2a29,1955.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
15.0,db1f6ec6,1962.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
15.0,db541c7e,1953.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
15.0,db946014,1981.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
15.0,dbaf3ff3,1982.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
15.0,dbd66dc7,1957.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
15.0,dc1426e0,1990.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
15.0,dcb44842,1965.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
15.0,dcf8d6db,1996.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
15.0,dcfde30c,1993.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
15.0,ddc0e4f9,1959.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
15.0,de146c7c,1981.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
15.0,de2ac234,1995.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
15.0,de5ed1f0,1981.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
15.0,de7f9ca7,1990.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
15.0,de91193f,1991.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2013]
15.0,dea33bac,1980.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
15.0,decda1d8,1986.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2011]
15.0,decfccf3,1950.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
15.0,def4c7b7,1999.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2015]
15.0,df08b2be,1983.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
15.0,df15f92b,1998.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
15.0,df3aa4c9,1987.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
15.0,df6704b9,1984.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
15.0,df685ae5,1955.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
15.0,df95c42b,1990.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2012]
15.0,e0b5f2bf,1984.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
15.0,e0f43484,1962.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
15.0,e1e23572,1983.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
15.0,e2a99b23,1981.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
15.0,e308274d,1989.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
15.0,e381510e,1952.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
15.0,e3888b48,1991.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2018]
15.0,e3a7c91f,1983.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
15.0,e3ab7355,1966.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
15.0,e3cf421a,1983.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2011]
15.0,e3d46adc,1989.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
15.0,e3e0ebe8,1994.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2014]
15.0,e405416f,1981.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2012]
15.0,e42a689c,1952.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
15.0,e4772dc2,1989.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2015]
15.0,e47a24e7,1952.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
15.0,e4ea2bb5,1994.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
15.0,e575fca6,1983.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
15.0,e6618f75,1991.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
15.0,e667d977,1966.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
15.0,e6d82e3d,1959.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
15.0,e728e823,1994.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
15.0,e7ce9d2d,1989.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
15.0,e83d242e,1982.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
15.0,e8ab3d2a,1993.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2011]
15.0,e921904a,1967.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
15.0,e93da74a,1964.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
15.0,e99effb9,1964.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
15.0,ea285acc,1963.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
15.0,ea322008,1983.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2013]
15.0,ea867fa9,1989.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
15.0,eaf99c00,1966.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
15.0,eb921e0d,1952.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
15.0,ebb7532c,1952.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
15.0,ec178921,1991.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2015]
15.0,ec9fd80c,1987.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
15.0,ecbb618d,1983.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
15.0,ed06121b,1958.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
15.0,ed56f05b,1994.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
15.0,ed5861c9,1958.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
15.0,ed7a4cb7,1967.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
15.0,ed940304,1952.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
15.0,edefa754,1954.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
15.0,ee6a35eb,1996.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
15.0,ee79c8fa,1998.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2011]
15.0,eecdc3d0,1957.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
15.0,eef938dc,1997.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2017]
15.0,ef4c4542,1983.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2012]
15.0,ef5a9dbb,1984.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
15.0,ef658484,1993.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
15.0,ef7fffb6,1988.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
15.0,ef80b7d3,1993.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
15.0,ef9fdf21,1987.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2013]
15.0,efac8feb,1991.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2012]
15.0,f0a2a36d,1997.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2016]
15.0,f0b278d1,1994.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
15.0,f0edd258,1987.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2011]
15.0,f10fe675,1953.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
15.0,f12d2de7,1984.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
15.0,f15570e0,1970.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
15.0,f1a80772,1997.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2016]
15.0,f1ae5325,1991.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2015]
15.0,f1b3c990,1997.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
15.0,f1fae788,1995.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2018]
15.0,f21cfd4c,1986.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
15.0,f2472908,1963.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
15.0,f247900a,1980.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
15.0,f2c6d8bf,1960.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
15.0,f322e3f3,1955.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
15.0,f3681f07,1991.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
15.0,f37a1945,1996.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2014]
15.0,f37e1ab4,1999.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
15.0,f3e5998f,1957.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
15.0,f4359d31,1995.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
15.0,f45bb560,1995.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2016]
15.0,f46736f5,1962.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
15.0,f4aea6c3,1961.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
15.0,f4d1ac29,1983.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
15.0,f4d77913,1965.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
15.0,f4db3b36,1988.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
15.0,f4f6d49d,1999.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
15.0,f546dbab,1955.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
15.0,f548c722,1982.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2013]
15.0,f5744572,1953.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
15.0,f5b470fc,1965.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
15.0,f5cfe2ae,1964.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
15.0,f5d44f55,1987.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
15.0,f641af5a,1988.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2014]
15.0,f655ab37,1967.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
15.0,f6d8b83e,1980.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
15.0,f715b3bc,1970.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
15.0,f7354f23,1959.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
15.0,f74e4820,1966.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
15.0,f752a2d7,1987.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2015]
15.0,f759e099,1994.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
15.0,f794ac57,1995.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2011]
15.0,f7a79dd9,1990.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2016]
15.0,f80ad05f,1966.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
15.0,f82c9e23,1963.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
15.0,f8474591,1961.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
15.0,f870d817,1952.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
15.0,f8ac5643,1984.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
15.0,f8e9c18a,1995.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2012]
15.0,f90a9694,1985.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2013]
15.0,f95844f6,1992.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
15.0,f9c5500b,1956.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
15.0,fa35e32c,1995.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2019]
15.0,fa51f460,1997.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2011]
15.0,fa94c50c,1969.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
15.0,fad902c2,1996.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2013]
15.0,fae46a40,1988.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2012]
15.0,fb7b3cce,1960.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
15.0,fbb6c1ec,1995.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
15.0,fc131088,1988.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
15.0,fcaa5eac,1952.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
15.0,fcc598dd,1989.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
15.0,fcec5b4a,1964.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
15.0,fd4eaae6,1999.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2017]
15.0,fd83ff67,1993.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2016]
15.0,fe397dfd,1991.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
15.0,fe506d16,1990.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2011]
15.0,fe755a51,1961.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
15.0,fe810327,1980.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
15.0,fe83992d,1969.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
15.0,fe92b225,1988.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
15.0,fecc5e0e,1988.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
15.0,fee2926a,1982.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
15.0,ff3a8841,1964.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
15.0,ff6d5a5f,1962.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
15.0,ff7cf7af,1998.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
16.0,00527f04,1964.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
16.0,007fc2cd,1998.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
16.0,008915e9,1988.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2016]
16.0,009228c8,1992.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2017]
16.0,00c1aa6c,1991.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2014]
16.0,00dd5e7a,1990.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2019]
16.0,0154fc64,1980.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2011]
16.0,015b95f6,1965.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
16.0,01a0777a,1959.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
16.0,01fb1bc9,1988.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2011]
16.0,020ad9c6,1994.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
16.0,02930028,1990.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
16.0,02962570,1953.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
16.0,02defb9e,1998.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
16.0,035d9eeb,1991.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
16.0,04f6cb69,1985.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
16.0,061a4c3c,1954.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
16.0,06afd160,1986.0,1,1,1,1,1,1,1,1,1,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],[2010]
